"i","j","fij"
"BEN","CRI",1
"BMU","CRI",4
"BTN","CRI",1
"BOL","CRI",104
"BRA","CRI",208
"BGR","CRI",30
"KHM","CRI",2
"CMR","CRI",4
"CAN","CRI",463
"CYM","CRI",1
"CAF","CRI",1
"JEY","CRI",57
"CHL","CRI",641
"CHN","CRI",82
"HKG","CRI",1158
"MAC","CRI",0
"COL","CRI",3037
"COG","CRI",2
"CIV","CRI",1
"HRV","CRI",8
"CUB","CRI",2057
"CYP","CRI",0
"PRK","CRI",14
"COD","CRI",2
"DNK","CRI",20
"DMA","CRI",4
"DOM","CRI",550
"ECU","CRI",436
"EGY","CRI",1
"SLV","CRI",4792
"EST","CRI",2
"SWZ","CRI",0
"ETH","CRI",0
"FJI","CRI",1
"FIN","CRI",11
"FRA","CRI",293
"GUF","CRI",5
"GAB","CRI",1
"GEO","CRI",5
"DEU","CRI",597
"GHA","CRI",0
"GIB","CRI",3
"GRC","CRI",8
"GRL","CRI",2
"GRD","CRI",2
"GUM","CRI",2
"GTM","CRI",979
"GUY","CRI",9
"HTI","CRI",22
"HND","CRI",1688
"HUN","CRI",26
"ISL","CRI",1
"IND","CRI",16
"IDN","CRI",5
"IRN","CRI",14
"IRQ","CRI",4
"IRL","CRI",11
"ISR","CRI",46
"ITA","CRI",614
"JAM","CRI",94
"JPN","CRI",91
"JOR","CRI",2
"KAZ","CRI",4
"KEN","CRI",0
"LAO","CRI",2
"LVA","CRI",1
"LBN","CRI",22
"LBY","CRI",4
"LIE","CRI",1
"LTU","CRI",3
"LUX","CRI",8
"MDG","CRI",2
"MYS","CRI",0
"MDV","CRI",1
"MTQ","CRI",1
"MEX","CRI",1259
"MCO","CRI",0
"MNG","CRI",3
"MSR","CRI",2
"MAR","CRI",2
"MOZ","CRI",2
"MMR","CRI",6
"NPL","CRI",1
"NLD","CRI",179
"NZL","CRI",10
"NIC","CRI",115185
"NGA","CRI",2
"MKD","CRI",9
"NOR","CRI",22
"OMN","CRI",0
"PAK","CRI",0
"PAN","CRI",4910
"PRY","CRI",44
"PER","CRI",1382
"PHL","CRI",67
"POL","CRI",130
"PRT","CRI",25
"PRI","CRI",106
"QAT","CRI",1
"KOR","CRI",87
"MDA","CRI",1
"ROU","CRI",39
"RUS","CRI",297
"RWA","CRI",1
"KNA","CRI",1
"LCA","CRI",1
"SPM","CRI",0
"VCT","CRI",0
"SAU","CRI",3
"SEN","CRI",1
"SGP","CRI",1
"SVK","CRI",6
"SOM","CRI",1
"ZAF","CRI",24
"ESP","CRI",718
"LKA","CRI",0
"SDN","CRI",0
"SUR","CRI",7
"SWE","CRI",46
"CHE","CRI",224
"SYR","CRI",1
"THA","CRI",5
"TTO","CRI",18
"TUN","CRI",2
"TUR","CRI",3
"UGA","CRI",2
"UKR","CRI",76
"GBR","CRI",162
"TZA","CRI",2
"USA","CRI",4097
"VIR","CRI",3
"URY","CRI",114
"UZB","CRI",1
"VEN","CRI",532
"VNM","CRI",0
"ZWE","CRI",0
"BEN","CIV",27198
"BFA","CIV",511387
"CPV","CIV",142
"GMB","CIV",2988
"GHA","CIV",57501
"GIN","CIV",65077
"GNB","CIV",160
"LBR","CIV",13272
"LBY","CIV",2304
"MLI","CIV",197628
"MRT","CIV",2425
"NER","CIV",14623
"NGA","CIV",19013
"SEN","CIV",7773
"SLE","CIV",322
"TGO","CIV",15639
"ALB","HRV",79
"DZA","HRV",0
"ARG","HRV",105
"AUS","HRV",433
"AUT","HRV",843
"BLR","HRV",0
"BEL","HRV",116
"BOL","HRV",0
"BIH","HRV",224706
"BRA","HRV",76
"BGR","HRV",164
"CAN","HRV",222
"CHL","HRV",57
"CHN","HRV",0
"COL","HRV",0
"CZE","HRV",631
"DNK","HRV",15
"EGY","HRV",0
"EST","HRV",3
"FIN","HRV",16
"FRA","HRV",235
"DEU","HRV",4561
"GRC","HRV",65
"HUN","HRV",714
"IND","HRV",0
"IDN","HRV",0
"IRN","HRV",0
"IRQ","HRV",0
"IRL","HRV",5
"ISR","HRV",0
"ITA","HRV",863
"JPN","HRV",0
"JOR","HRV",0
"KAZ","HRV",0
"LVA","HRV",17
"LBN","HRV",0
"LBY","HRV",0
"LTU","HRV",14
"LUX","HRV",9
"MEX","HRV",10
"MNE","HRV",0
"MAR","HRV",0
"NLD","HRV",146
"NZL","HRV",31
"NGA","HRV",0
"MKD","HRV",4726
"NOR","HRV",19
"PER","HRV",27
"PHL","HRV",0
"POL","HRV",492
"PRT","HRV",16
"KOR","HRV",0
"MDA","HRV",0
"ROU","HRV",212
"RUS","HRV",0
"SRB","HRV",0
"SVK","HRV",416
"SVN","HRV",13573
"ZAF","HRV",0
"ESP","HRV",42
"PSE","HRV",0
"SDN","HRV",0
"SWE","HRV",149
"CHE","HRV",400
"SYR","HRV",0
"TUR","HRV",0
"UKR","HRV",0
"GBR","HRV",90
"USA","HRV",523
"VEN","HRV",13
"ZMB","HRV",0
"ALB","CUB",63
"DZA","CUB",28
"AGO","CUB",50
"ARG","CUB",105
"BOL","CUB",31
"BGR","CUB",100
"CAN","CUB",34
"CHL","CUB",104
"CHN","CUB",87
"COL","CUB",102
"CZE","CUB",133
"DOM","CUB",86
"ECU","CUB",40
"FRA","CUB",92
"DEU","CUB",211
"GRL","CUB",62
"GRD","CUB",49
"GTM","CUB",45
"HTI","CUB",339
"HUN","CUB",52
"ITA","CUB",77
"JAM","CUB",193
"LBN","CUB",31
"MEX","CUB",257
"NIC","CUB",213
"PAN","CUB",70
"PER","CUB",63
"POL","CUB",78
"PRI","CUB",84
"ROU","CUB",60
"RUS","CUB",1598
"ESP","CUB",3071
"UKR","CUB",525
"GBR","CUB",26
"USA","CUB",352
"VEN","CUB",121
"AFG","CYP",0
"ALB","CYP",54
"DZA","CYP",8
"ASM","CYP",0
"ARG","CYP",17
"ARM","CYP",258
"AUS","CYP",705
"AUT","CYP",95
"AZE","CYP",10
"BHS","CYP",0
"BHR","CYP",23
"BGD","CYP",6
"BLR","CYP",122
"BEL","CYP",64
"BLZ","CYP",0
"BEN","CYP",0
"BMU","CYP",0
"BOL","CYP",2
"BIH","CYP",17
"BWA","CYP",2
"BRA","CYP",17
"BRN","CYP",2
"BGR","CYP",2000
"BDI","CYP",0
"KHM","CYP",0
"CMR","CYP",12
"CAN","CYP",367
"CAF","CYP",4
"CHL","CYP",14
"CHN","CYP",377
"COL","CYP",43
"CRI","CYP",2
"HRV","CYP",23
"CUB","CYP",8
"CZE","CYP",206
"PRK","CYP",10
"COD","CYP",173
"DNK","CYP",45
"DJI","CYP",2
"DMA","CYP",0
"DOM","CYP",4
"ECU","CYP",2
"EGY","CYP",1002
"SLV","CYP",2
"ERI","CYP",2
"EST","CYP",10
"ETH","CYP",23
"FJI","CYP",2
"FIN","CYP",171
"FRA","CYP",254
"GUF","CYP",0
"GEO","CYP",3340
"DEU","CYP",684
"GHA","CYP",19
"GIB","CYP",0
"GRC","CYP",4829
"GTM","CYP",0
"GIN","CYP",0
"HTI","CYP",2
"HND","CYP",0
"HUN","CYP",97
"ISL","CYP",12
"IND","CYP",524
"IDN","CYP",70
"IRN","CYP",214
"IRQ","CYP",47
"IRL","CYP",239
"ISR","CYP",80
"ITA","CYP",115
"JAM","CYP",4
"JPN","CYP",23
"JOR","CYP",76
"KAZ","CYP",68
"KEN","CYP",19
"KWT","CYP",47
"KGZ","CYP",6
"LAO","CYP",2
"LVA","CYP",54
"LBN","CYP",579
"LBY","CYP",45
"LTU","CYP",35
"LUX","CYP",4
"MDG","CYP",2
"MWI","CYP",2
"MYS","CYP",14
"MLT","CYP",6
"MTQ","CYP",0
"MUS","CYP",2
"MEX","CYP",19
"MAR","CYP",14
"MOZ","CYP",4
"MMR","CYP",16
"NAM","CYP",0
"NPL","CYP",4
"NLD","CYP",132
"NZL","CYP",27
"NIC","CYP",2
"NER","CYP",2
"NGA","CYP",62
"MKD","CYP",6
"NOR","CYP",60
"OMN","CYP",12
"PAK","CYP",17
"PAN","CYP",2
"PRY","CYP",4
"PER","CYP",10
"PHL","CYP",3101
"POL","CYP",247
"PRT","CYP",21
"PRI","CYP",0
"QAT","CYP",2
"KOR","CYP",4
"MDA","CYP",353
"ROU","CYP",1790
"RUS","CYP",3550
"RWA","CYP",0
"VCT","CYP",0
"SAU","CYP",50
"SEN","CYP",2
"SRB","CYP",635
"SYC","CYP",2
"SLE","CYP",0
"SGP","CYP",12
"SVK","CYP",39
"SVN","CYP",4
"SOM","CYP",2
"ZAF","CYP",1262
"ESP","CYP",52
"LKA","CYP",3688
"PSE","CYP",70
"SDN","CYP",122
"SUR","CYP",2
"SWE","CYP",278
"CHE","CYP",113
"SYR","CYP",365
"TJK","CYP",2
"THA","CYP",101
"TTO","CYP",6
"TUN","CYP",6
"TUR","CYP",150
"TKM","CYP",4
"UGA","CYP",2
"UKR","CYP",1025
"ARE","CYP",29
"GBR","CYP",9115
"TZA","CYP",35
"USA","CYP",773
"URY","CYP",2
"UZB","CYP",19
"VEN","CYP",17
"VNM","CYP",25
"YEM","CYP",4
"ZMB","CYP",41
"ZWE","CYP",83
"AFG","CZE",26
"ALB","CZE",32
"DZA","CZE",21
"AND","CZE",4
"AGO","CZE",8
"ATG","CZE",0
"ARG","CZE",75
"ARM","CZE",173
"AUS","CZE",46
"AUT","CZE",1903
"AZE","CZE",39
"BHR","CZE",1
"BGD","CZE",3
"BRB","CZE",5
"BLR","CZE",352
"BEL","CZE",155
"BLZ","CZE",1
"BEN","CZE",1
"BMU","CZE",0
"BTN","CZE",0
"BOL","CZE",7
"BIH","CZE",259
"BWA","CZE",0
"BRA","CZE",21
"BGR","CZE",789
"BFA","CZE",1
"BDI","CZE",0
"CPV","CZE",3
"KHM","CZE",4
"CMR","CZE",1
"CAN","CZE",101
"CAF","CZE",1
"TCD","CZE",0
"CHL","CZE",5
"CHN","CZE",231
"HKG","CZE",8
"COL","CZE",14
"COM","CZE",0
"COG","CZE",5
"CRI","CZE",1
"CIV","CZE",1
"HRV","CZE",326
"CUB","CZE",49
"CYP","CZE",5
"PRK","CZE",32
"COD","CZE",3
"DNK","CZE",24
"DJI","CZE",1
"DMA","CZE",0
"DOM","CZE",1
"ECU","CZE",7
"EGY","CZE",17
"SLV","CZE",3
"GNQ","CZE",1
"ERI","CZE",0
"EST","CZE",17
"SWZ","CZE",1
"ETH","CZE",7
"FJI","CZE",1
"FIN","CZE",79
"FRA","CZE",840
"GAB","CZE",0
"GMB","CZE",3
"GEO","CZE",72
"DEU","CZE",2274
"GHA","CZE",5
"GRC","CZE",373
"GRD","CZE",0
"GTM","CZE",1
"GIN","CZE",1
"GNB","CZE",0
"GUY","CZE",0
"HTI","CZE",5
"HND","CZE",1
"HUN","CZE",1446
"ISL","CZE",4
"IND","CZE",35
"IDN","CZE",13
"IRN","CZE",26
"IRQ","CZE",24
"IRL","CZE",11
"ISR","CZE",21
"ITA","CZE",152
"JAM","CZE",1
"JPN","CZE",43
"JOR","CZE",7
"KAZ","CZE",447
"KEN","CZE",7
"KIR","CZE",0
"KWT","CZE",9
"KGZ","CZE",35
"LAO","CZE",1
"LVA","CZE",38
"LBN","CZE",16
"LSO","CZE",0
"LBR","CZE",3
"LBY","CZE",13
"LIE","CZE",0
"LTU","CZE",45
"LUX","CZE",3
"MDG","CZE",4
"MWI","CZE",5
"MYS","CZE",1
"MDV","CZE",0
"MLI","CZE",1
"MLT","CZE",1
"MHL","CZE",0
"MRT","CZE",0
"MUS","CZE",0
"MEX","CZE",17
"MCO","CZE",0
"MNG","CZE",168
"MNE","CZE",17
"MAR","CZE",8
"MOZ","CZE",0
"MMR","CZE",0
"NAM","CZE",1
"NRU","CZE",1
"NPL","CZE",3
"NLD","CZE",91
"NZL","CZE",5
"NIC","CZE",1
"NER","CZE",1
"NGA","CZE",5
"MKD","CZE",51
"NOR","CZE",21
"PAK","CZE",8
"PLW","CZE",0
"PAN","CZE",1
"PNG","CZE",1
"PRY","CZE",7
"PER","CZE",7
"PHL","CZE",12
"POL","CZE",7317
"PRT","CZE",8
"QAT","CZE",8
"KOR","CZE",18
"MDA","CZE",158
"ROU","CZE",2815
"RUS","CZE",3539
"RWA","CZE",1
"KNA","CZE",0
"LCA","CZE",0
"VCT","CZE",0
"WSM","CZE",1
"SMR","CZE",1
"STP","CZE",0
"SAU","CZE",1
"SEN","CZE",3
"SRB","CZE",936
"SYC","CZE",0
"SLE","CZE",1
"SGP","CZE",4
"SVK","CZE",64023
"SVN","CZE",58
"SLB","CZE",0
"SOM","CZE",1
"ZAF","CZE",34
"ESP","CZE",32
"LKA","CZE",4
"PSE","CZE",4
"SDN","CZE",8
"SUR","CZE",0
"SWE","CZE",34
"CHE","CZE",75
"SYR","CZE",26
"TJK","CZE",18
"THA","CZE",11
"TLS","CZE",0
"TGO","CZE",3
"TON","CZE",3
"TTO","CZE",0
"TUN","CZE",12
"TUR","CZE",28
"TKM","CZE",13
"TUV","CZE",0
"UGA","CZE",4
"UKR","CZE",8126
"ARE","CZE",3
"GBR","CZE",210
"TZA","CZE",3
"USA","CZE",402
"URY","CZE",5
"UZB","CZE",45
"VUT","CZE",1
"VEN","CZE",8
"VNM","CZE",2258
"ESH","CZE",3
"YEM","CZE",8
"ZMB","CZE",1
"ZWE","CZE",3
"AUS","PRK",59
"BGD","PRK",64
"BRA","PRK",927
"CAN","PRK",95
"CHN","PRK",9209
"HKG","PRK",41
"IND","PRK",105
"IDN","PRK",720
"JPN","PRK",75
"MYS","PRK",73
"PAK","PRK",51
"PER","PRK",168
"PHL","PRK",1152
"KOR","PRK",2212
"RUS","PRK",36
"LKA","PRK",99
"THA","PRK",220
"GBR","PRK",96
"USA","PRK",311
"VNM","PRK",291
"AGO","COD",165974
"BDI","COD",18696
"COG","COD",4825
"RWA","COD",43788
"SSD","COD",60504
"SDN","COD",8480
"UGA","COD",12319
"AFG","DNK",1347
"ALB","DNK",49
"DZA","DNK",290
"AND","DNK",0
"AGO","DNK",54
"ATG","DNK",0
"ARG","DNK",505
"ARM","DNK",214
"ABW","DNK",0
"AUS","DNK",794
"AUT","DNK",774
"AZE","DNK",65
"BHS","DNK",7
"BHR","DNK",48
"BGD","DNK",228
"BRB","DNK",10
"BLR","DNK",105
"BEL","DNK",610
"BLZ","DNK",2
"BEN","DNK",10
"BMU","DNK",0
"BTN","DNK",1
"BOL","DNK",77
"BIH","DNK",9242
"BWA","DNK",34
"BRA","DNK",1017
"BRN","DNK",2
"BGR","DNK",386
"BFA","DNK",7
"BDI","DNK",132
"CPV","DNK",9
"KHM","DNK",69
"CMR","DNK",50
"CAN","DNK",1430
"CAF","DNK",1
"TCD","DNK",0
"CHL","DNK",664
"CHN","DNK",2078
"HKG","DNK",246
"MAC","DNK",0
"COL","DNK",933
"COM","DNK",5
"COG","DNK",40
"COK","DNK",1
"CRI","DNK",33
"CIV","DNK",96
"HRV","DNK",277
"CUB","DNK",98
"CYP","DNK",87
"CZE","DNK",138
"PRK","DNK",148
"COD","DNK",71
"DJI","DNK",9
"DMA","DNK",4
"DOM","DNK",53
"ECU","DNK",201
"EGY","DNK",424
"SLV","DNK",29
"ERI","DNK",47
"EST","DNK",319
"SWZ","DNK",17
"ETH","DNK",488
"FRO","DNK",6284
"FJI","DNK",15
"FIN","DNK",2539
"FRA","DNK",1861
"GUF","DNK",0
"PYF","DNK",0
"GAB","DNK",2
"GMB","DNK",192
"GEO","DNK",42
"DEU","DNK",14915
"GHA","DNK",381
"GRC","DNK",316
"GRL","DNK",7447
"GRD","DNK",2
"GLP","DNK",0
"GTM","DNK",71
"GIN","DNK",26
"GNB","DNK",5
"GUY","DNK",71
"HTI","DNK",49
"HND","DNK",44
"HUN","DNK",774
"ISL","DNK",3046
"IND","DNK",2551
"IDN","DNK",355
"IRN","DNK",4513
"IRQ","DNK",5399
"IRL","DNK",445
"ISR","DNK",526
"ITA","DNK",1018
"JAM","DNK",64
"JPN","DNK",873
"JOR","DNK",385
"KAZ","DNK",33
"KEN","DNK",542
"KIR","DNK",2
"KWT","DNK",417
"KGZ","DNK",1
"LAO","DNK",12
"LVA","DNK",407
"LBN","DNK",5619
"LSO","DNK",28
"LBR","DNK",48
"LBY","DNK",62
"LIE","DNK",6
"LTU","DNK",583
"LUX","DNK",105
"MDG","DNK",10
"MWI","DNK",28
"MYS","DNK",228
"MDV","DNK",2
"MLI","DNK",10
"MLT","DNK",25
"MHL","DNK",0
"MTQ","DNK",0
"MRT","DNK",12
"MUS","DNK",55
"MEX","DNK",262
"MCO","DNK",2
"MNG","DNK",11
"MNE","DNK",933
"MAR","DNK",2158
"MOZ","DNK",74
"MMR","DNK",34
"NAM","DNK",25
"NPL","DNK",53
"NLD","DNK",2062
"NZL","DNK",210
"NIC","DNK",67
"NER","DNK",4
"NGA","DNK",213
"MKD","DNK",647
"NOR","DNK",10181
"OMN","DNK",9
"PAK","DNK",4614
"PAN","DNK",15
"PNG","DNK",2
"PRY","DNK",29
"PER","DNK",324
"PHL","DNK",2951
"POL","DNK",7164
"PRT","DNK",319
"PRI","DNK",0
"QAT","DNK",21
"KOR","DNK",5513
"MDA","DNK",45
"REU","DNK",0
"ROU","DNK",1174
"RUS","DNK",2344
"RWA","DNK",67
"LCA","DNK",0
"VCT","DNK",1
"WSM","DNK",9
"SMR","DNK",0
"STP","DNK",0
"SAU","DNK",93
"SEN","DNK",33
"SRB","DNK",2799
"SYC","DNK",13
"SLE","DNK",119
"SGP","DNK",221
"SVK","DNK",75
"SVN","DNK",37
"SLB","DNK",0
"SOM","DNK",5426
"ZAF","DNK",488
"ESP","DNK",1326
"LKA","DNK",3948
"PSE","DNK",0
"SDN","DNK",60
"SUR","DNK",11
"SWE","DNK",11431
"CHE","DNK",934
"SYR","DNK",739
"TJK","DNK",4
"THA","DNK",4410
"TGO","DNK",25
"TON","DNK",2
"TTO","DNK",85
"TUN","DNK",194
"TUR","DNK",14237
"TKM","DNK",2
"UGA","DNK",582
"UKR","DNK",428
"ARE","DNK",86
"GBR","DNK",5621
"TZA","DNK",442
"USA","DNK",4104
"URY","DNK",98
"UZB","DNK",29
"VUT","DNK",2
"VEN","DNK",225
"VNM","DNK",4246
"YEM","DNK",70
"ZMB","DNK",205
"ZWE","DNK",141
"ETH","DJI",6151
"SOM","DJI",38656
"YEM","DJI",123
"AIA","DMA",4
"ATG","DMA",135
"ABW","DMA",18
"AUS","DMA",4
"BHS","DMA",5
"BRB","DMA",44
"VGB","DMA",25
"CAN","DMA",52
"CHN","DMA",7
"CUB","DMA",7
"FRA","DMA",15
"GUF","DMA",11
"DEU","DMA",11
"GLP","DMA",14
"GUY","DMA",48
"HTI","DMA",441
"IND","DMA",6
"JAM","DMA",48
"LBN","DMA",5
"MTQ","DMA",25
"MSR","DMA",44
"NLD","DMA",4
"NGA","DMA",18
"PRI","DMA",1
"KNA","DMA",21
"LCA","DMA",80
"VCT","DMA",31
"SUR","DMA",5
"SYR","DMA",4
"TTO","DMA",72
"GBR","DMA",174
"USA","DMA",138
"VEN","DMA",14
"AIA","DOM",73
"ATG","DOM",168
"ARG","DOM",1399
"ABW","DOM",201
"AUS","DOM",26
"AUT","DOM",198
"BHS","DOM",66
"BHR","DOM",4
"BEL","DOM",238
"BMU","DOM",0
"BTN","DOM",0
"BOL","DOM",215
"BIH","DOM",0
"BRA","DOM",648
"VGB","DOM",4
"BGR","DOM",194
"BDI","DOM",4
"CPV","DOM",4
"KHM","DOM",70
"CMR","DOM",0
"CAN","DOM",2255
"CAF","DOM",7
"TCD","DOM",0
"CHL","DOM",834
"CHN","DOM",1979
"COL","DOM",2865
"COK","DOM",8
"CRI","DOM",1178
"CUB","DOM",3729
"CZE","DOM",8
"DNK","DOM",14
"DMA","DOM",8
"ECU","DOM",653
"SLV","DOM",223
"FIN","DOM",18
"FRA","DOM",1215
"DEU","DOM",2554
"GRC","DOM",41
"GLP","DOM",37
"GTM","DOM",176
"GUY","DOM",18
"HTI","DOM",82141
"HND","DOM",264
"HUN","DOM",26
"IND","DOM",161
"IRN","DOM",8
"IRQ","DOM",0
"IRL","DOM",29
"ISR","DOM",47
"ITA","DOM",2539
"JAM","DOM",176
"JPN","DOM",720
"KAZ","DOM",0
"LBN","DOM",340
"MYS","DOM",37
"MLT","DOM",26
"MTQ","DOM",41
"MEX","DOM",1229
"MAR","DOM",11
"NLD","DOM",214
"NIC","DOM",266
"NGA","DOM",11
"MKD","DOM",0
"NOR","DOM",29
"PAK","DOM",33
"PAN","DOM",384
"PRY","DOM",26
"PER","DOM",1006
"PHL","DOM",55
"POL","DOM",516
"PRT","DOM",62
"PRI","DOM",5928
"KOR","DOM",289
"MDA","DOM",4
"ROU","DOM",18
"RUS","DOM",219
"SHN","DOM",59
"KNA","DOM",26
"SPM","DOM",20
"SAU","DOM",0
"SRB","DOM",89
"ZAF","DOM",125
"ESP","DOM",3329
"PSE","DOM",121
"SUR","DOM",84
"SWE","DOM",362
"CHE","DOM",967
"SYR","DOM",41
"TTO","DOM",59
"TUR","DOM",43
"TCA","DOM",0
"UKR","DOM",92
"GBR","DOM",256
"USA","DOM",5273
"VIR","DOM",223
"URY","DOM",1222
"VEN","DOM",8336
"WLF","DOM",8
"AFG","ECU",9
"ALB","ECU",14
"DZA","ECU",5
"AGO","ECU",11
"ARG","ECU",923
"ARM","ECU",8
"AUS","ECU",69
"AUT","ECU",99
"BHS","ECU",9
"BEL","ECU",174
"BOL","ECU",296
"BRA","ECU",592
"BGR","ECU",44
"CMR","ECU",6
"CAN","ECU",501
"CHL","ECU",2130
"CHN","ECU",490
"HKG","ECU",17
"COL","ECU",37251
"CRI","ECU",209
"HRV","ECU",12
"CUB","ECU",555
"CZE","ECU",36
"PRK","ECU",91
"DNK","ECU",24
"DOM","ECU",82
"EGY","ECU",11
"SLV","ECU",114
"FLK","ECU",11
"FIN","ECU",33
"FRA","ECU",464
"GMB","ECU",3
"DEU","ECU",916
"GHA","ECU",5
"GRC","ECU",6
"GTM","ECU",92
"HTI","ECU",12
"HND","ECU",107
"HUN","ECU",55
"IND","ECU",31
"IDN","ECU",12
"IRN","ECU",23
"IRQ","ECU",1
"IRL","ECU",35
"ISR","ECU",83
"ITA","ECU",649
"JAM","ECU",9
"JPN","ECU",128
"JOR","ECU",6
"LBN","ECU",65
"MYS","ECU",6
"MEX","ECU",505
"MAR","ECU",8
"NLD","ECU",152
"NZL","ECU",27
"NIC","ECU",80
"NGA","ECU",1
"MKD","ECU",1
"NOR","ECU",50
"PAK","ECU",2
"PAN","ECU",195
"PRY","ECU",47
"PER","ECU",2322
"PHL","ECU",16
"POL","ECU",65
"PRT","ECU",57
"PRI","ECU",101
"KOR","ECU",168
"ROU","ECU",70
"RUS","ECU",395
"SAU","ECU",14
"SVK","ECU",11
"ZAF","ECU",15
"ESP","ECU",1520
"PSE","ECU",21
"SWE","ECU",68
"CHE","ECU",276
"SYR","ECU",8
"TTO","ECU",11
"UKR","ECU",94
"GBR","ECU",420
"USA","ECU",5259
"URY","ECU",148
"VEN","ECU",1968
"VNM","ECU",9
"AFG","EGY",37
"ALB","EGY",35
"DZA","EGY",439
"AGO","EGY",11
"ATG","EGY",7
"ARG","EGY",74
"ARM","EGY",74
"AUS","EGY",161
"AUT","EGY",254
"AZE","EGY",1
"BHS","EGY",9
"BHR","EGY",155
"BGD","EGY",22
"BLR","EGY",122
"BEL","EGY",215
"BEN","EGY",1
"BIH","EGY",23
"BRA","EGY",59
"BRN","EGY",32
"BGR","EGY",30
"BFA","EGY",7
"BDI","EGY",3
"CMR","EGY",16
"CAN","EGY",221
"CAF","EGY",18
"TCD","EGY",91
"CHL","EGY",10
"CHN","EGY",187
"COL","EGY",11
"COM","EGY",124
"COG","EGY",18
"CIV","EGY",54
"HRV","EGY",18
"CYP","EGY",30
"CZE","EGY",88
"PRK","EGY",31
"COD","EGY",35
"DNK","EGY",112
"DJI","EGY",110
"ECU","EGY",7
"SLV","EGY",90
"ERI","EGY",196
"EST","EGY",10
"ETH","EGY",283
"FIN","EGY",110
"FRA","EGY",1014
"GMB","EGY",6
"DEU","EGY",2703
"GHA","EGY",44
"GIB","EGY",3
"GRC","EGY",556
"GTM","EGY",4
"GIN","EGY",10
"GNB","EGY",1
"HUN","EGY",60
"IND","EGY",342
"IDN","EGY",506
"IRN","EGY",48
"IRQ","EGY",4107
"IRL","EGY",44
"ISR","EGY",215
"ITA","EGY",1497
"JPN","EGY",417
"JOR","EGY",1807
"KAZ","EGY",73
"KEN","EGY",34
"KWT","EGY",835
"KGZ","EGY",11
"LBN","EGY",1353
"LBR","EGY",15
"LBY","EGY",1690
"MDG","EGY",2
"MWI","EGY",4
"MYS","EGY",708
"MDV","EGY",6
"MLI","EGY",36
"MRT","EGY",32
"MEX","EGY",32
"MCO","EGY",31
"MNG","EGY",2
"MAR","EGY",606
"MOZ","EGY",5
"MMR","EGY",1
"NAM","EGY",132
"NLD","EGY",386
"NZL","EGY",24
"NER","EGY",14
"NGA","EGY",167
"MKD","EGY",37
"NOR","EGY",41
"OMN","EGY",141
"PAK","EGY",162
"PHL","EGY",523
"POL","EGY",147
"PRT","EGY",19
"QAT","EGY",118
"KOR","EGY",78
"MDA","EGY",5
"ROU","EGY",106
"RUS","EGY",3527
"RWA","EGY",7
"SAU","EGY",2271
"SEN","EGY",62
"SYC","EGY",5
"SLE","EGY",26
"SGP","EGY",46
"SVK","EGY",28
"SOM","EGY",5187
"ZAF","EGY",72
"ESP","EGY",152
"LKA","EGY",73
"PSE","EGY",31905
"SDN","EGY",4276
"SWE","EGY",119
"CHE","EGY",491
"SYR","EGY",2581
"TJK","EGY",28
"THA","EGY",155
"TUN","EGY",323
"TUR","EGY",194
"TKM","EGY",10
"UGA","EGY",11
"UKR","EGY",85
"ARE","EGY",222
"GBR","EGY",1106
"TZA","EGY",25
"USA","EGY",2129
"UZB","EGY",18
"VEN","EGY",16
"YEM","EGY",1753
"ZMB","EGY",6
"ZWE","EGY",5
"ARG","SLV",69
"AUS","SLV",13
"AUT","SLV",6
"BGD","SLV",0
"BRB","SLV",18
"BEL","SLV",25
"BLZ","SLV",116
"BOL","SLV",18
"BRA","SLV",113
"CAN","SLV",124
"CHL","SLV",108
"CHN","SLV",70
"HKG","SLV",4
"COL","SLV",194
"CRI","SLV",431
"CUB","SLV",37
"DOM","SLV",20
"ECU","SLV",53
"FRA","SLV",68
"DEU","SLV",95
"GTM","SLV",3355
"HND","SLV",5531
"IND","SLV",4
"IRN","SLV",5
"IRL","SLV",5
"ISR","SLV",36
"ITA","SLV",77
"JAM","SLV",4
"JPN","SLV",10
"MEX","SLV",791
"NLD","SLV",12
"NIC","SLV",2230
"PAN","SLV",192
"PRY","SLV",7
"PER","SLV",74
"PHL","SLV",7
"PRT","SLV",3
"PRI","SLV",27
"KOR","SLV",45
"RUS","SLV",9
"ESP","SLV",202
"PSE","SLV",27
"SWE","SLV",10
"CHE","SLV",25
"GBR","SLV",30
"USA","SLV",2321
"URY","SLV",24
"VEN","SLV",100
"CMR","GNQ",115
"FRA","GNQ",1070
"GAB","GNQ",48
"NGA","GNQ",72
"STP","GNQ",253
"ESP","GNQ",225
"AGO","ERI",282
"BDI","ERI",792
"CHN","ERI",10
"COM","ERI",48
"COD","ERI",584
"ETH","ERI",43
"FRA","ERI",112
"IND","ERI",46
"KEN","ERI",100
"MWI","ERI",180
"MOZ","ERI",546
"RWA","ERI",223
"SOM","ERI",778
"ZAF","ERI",73
"SSD","ERI",554
"SDN","ERI",78
"UGA","ERI",444
"GBR","ERI",29
"TZA","ERI",189
"ZMB","ERI",57
"ZWE","ERI",49
"ARM","EST",231
"AZE","EST",582
"BLR","EST",8494
"CAN","EST",28
"CHN","EST",65
"DNK","EST",17
"FIN","EST",632
"FRA","EST",48
"GEO","EST",776
