"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"LSO",,,,,,,,,,,,17,3,,,,,,,5,,,,,2,,,256,,,,,,,,,,40,,,,,5,,,,,,,,,,,,,,0,,,20,,,,,,,,,,115,,,,,0,4,,,,,,,,,2,,,,,,,,,,,,0,,,,,,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,,97,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43281,,,,,,,11,41,,,,,,,,,,,,,,,,,20,26,,,,,,,,,,,,
"LBR",,,,,,,,,,,,24,25,,,,,,,111,,,,,1,,,,,,,0,,,,,,64,,,,,2,,,,,,,,,1544,,,,,1,,,30,,,,,3,,,,,1,,,,,1,310,,,,67,,803,4528,,15,,,,,,174919,1539,,,,,0,0,,,,,9,,,2,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,283,,,,,3434,,,,33,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,61373,,,,,,,214,,146,,,,,226,106,,,0,,42,,,,,,,,,,,,71,,6023,,,,,,,,,,,
"LBY",,,859,,,,,,45,,,579,104,,,,,,,84,,,,,0,,,,,,,12,,,,,,293,,,504,,10,,,,,,,,6,2187,0,,,23,7,,,25,,,,,1325,,,,,,,,,,2,625,,,,,,362,,,293,,,,,,,,,,,,184,0,,7203,,,36,,9885,2712,,,157,,,,,,,1,72,,,,,,,,,,,,204,,,69,,,,,,,,,378,,,27,,,69,,,,41,,,,,6,,,,5,,,,11,168,0,,,,,,,190,,,,,,,,,,,,18,,,,,1,4,,,38,,29,0,,1160,,105,242,,,,,,,,,615,303,,,,29,,,2752,,2062,,,,,47,,,,,,
"LIE",,,,,,,,,62,,,3,127,,,,,,,2,,,,,1,,,,,,,0,,,,,,,,,,,2,,,,,,,,1,,,,,,0,,,5,,,,,,,,,,,,,,,0,47,,,,,,19,,,6,,,,,,,,,,,,0,,,,,,0,,,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,0,1669,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
"LTU",,,,,,,,,1288,,,2226,332,,,,,,10284,49,,,,,0,,,,,,,8,,,,,,3407,,,,,19,,,,22,,,,3,,0,,,18,23,,,8,,,,,,,,,1570,,,,,,0,880,,,,,2016,1589,,,131,,,,,,,,,,,,21,0,,,,,634,,7346,10,,,,1897,,,,3817,,9435,,,,,,,9,,,,,,1,,,,,,50,,,,,,,,,,,,131,,,,,,,,,5,,,,4,,,,,66252,8,,,,,,0,42214,,,,,,,,,,,,2,,,,,7,1,,,108,,20,,,,,361,256,,,,,,,,,,36,,,,,14448,,363,,17068,,,,,69,,,,,,
"LUX",,,,,,,,,159,,,62,196,,,,,,,5413,,,,,0,,,,,,,1,,,4,,,283,,,,,3,,,,10,,,,6,,0,,,2,1,,,32,,,,,,,,,,,,,,,9,4583,,,,,,2299,,,93,,,,,,,,,,,,2,27,,,,,11,,,644,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,35,,,211,,,,,,,,,28,,,,,,,3,,97,731,,,,,,2,47,,,,,,,,,,,,4,,,,,6,16,,,8,,358,,,,,49,695,,,,,,,,,,5,,,,,,,392,,1048,,,,,,,,,,,
"MDG",,,,,,,,,14,,,64,30,,,,,,,772,,,,,1,,,40,,,,0,,,,,,606,,,,,6,,,,,5803,,,2,,,,,1,2,,,4,,,,,0,,,,,,,,,,0,22741,,,,,,191,,,29,,,,,,,,,,,,1,0,,,,,1,,,126,,,,,,,,,,0,,,,,,,,,,,,,,,,,34,579,,,,,,,,,,,,,38,,,,,,,,,158,,,,,,,,,,3,,,,,1546,,73,,,,,,,,,,,,,30,,,,,,,,300,,28,,,,,38,515,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,161,10,,,,,,,11,,,,,0,,,269,,,,,,,,,,150,,,,,1,,,,,,,,,,,,,1,3,,,19,,,,,5,,,75,,,,,,,0,38,,,,,,,,,,,,,,,,,,,,,,0,,,,,7,,,6,,,,,,,,,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,10351,,256,,,52,,,,,,,,,3,,,,,,,,,,34,,,,,,,6,,,,,,,,,,,,,,,,,,,,,2935,,2,,,,,14,21,,,,,,,,,,,,,,87,,,5042,3305,,,,,,,,,,,6632,29478
"MYS",,,581,,,,,,5,,,37221,140,,,,42565,,,192,,,4,,4,,,,,,18315,0,,,,18,,7931,1,,,,10,1418,4965,,,,,,0,,,,,7,1,62,,163,,,29,5,895,,,,,,,,,,59,1064,,,,,,1117,,,29,,,,,,,,,,,,0,2,7194,2190,,,87,,,44,,2298,463,,,,,,,2,,,,2541,,,16,,,,21,,11,,,,21,,23,,,,,,,,,,,,1041,,4269,,,,,,,95,,,,3,52,,12,108,4,6,,,23,,,,284,,,,2,,,,,,,,,,,107079,,,,6,,826,,23,9,,,,368,576,,,396,63,,,,,,27,,,,,,,23322,,15750,,,,,15,2,,,,,
"MDV",,,,,,,,,,,,41,1,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,1,,,,,,0,,,2,,,,,0,,,,,,,,,,0,1,,,,,,,,,3,,,,,,,,,,,,,,317,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,2,,,,,,,,25,,,9,,,,3,8,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
"MLI",,,,,,,,,,,,17,15,,,,,,,125,,127,,,0,,,,,,,0,21430,,5,,,57,,168,,,6,,,,,,2219,,,187169,,,,,1,,,1,,,,,46,,,,,,,,,,0,17373,,,6136,1944,,109,1065,,8,,,,,,7199,,,,,,2,0,,,,,3,,,28,,,,,,,,,,0,,,654,129,,,,,,,,,,,,4112,,,,,,,,,,,,,,,20,,,,14098,6399,,,,0,,,,,,,,,0,1,,,,,,0,100,,,,,,,,,,,13668,,,871,,,,,,,64,,53,,,514,,7,49,,,,,667,,,,100,,,,,,,,4,,,,,,,,,,74,,54,
"MLT",,,,,,,,,3,,,26742,34,,,,,,,135,,,,,0,,,,,,,1,,,,,,5015,,,,,1,,,,,,,,,,,,,3,1,,,21,,,20,,,,,,,,,,,,1,493,,,,,,130,,,101,,,,,,,,,,,,0,0,,,,,12,,,168,,,,,,,,,,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,16,,,,,,,0,,,2,,,,,,,293,,,,,,,,,,,,2,,,,,1,,,,111,,56,,,,,31,64,,,,,,,,,,6,,,,,,,15964,,4754,,,,,,,,,,,
"MHL",,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,40,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,554,,,,,,,,,,,
"MTQ",,,,,,,,3,,,,7,,,,,,,,,,,,,,0,,,,,,,,,,,,147,,,,,3,,,,,,,,1,,,,,0,,,,4,,16,32,,,,,,,,,,,,,,2096,,,,,,,,,,,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
"MRT",,,,,,,,,,,,14,1,,,,,,,186,,,,,0,,,,,,,0,,,,,,13,,,,,3,,,,,,226,,,2211,,,,,0,,,2,,,,,37,,,,,,,,,,0,3484,,,,276,,,3,,2,,,,,,133,186,,,,,5,,,,,41,1,,,30,,,13,,,,,,,,,,,106,,,,,,,,8212,,,,,,,,,,,,,512,,,,,,4,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,43087,,,34,,,,,,,,,160,,,,,1,20,,,,,40,,,,189,,,,,9,,,0,,,,,,,,,,72,,,
"MUS",,,,,,,,,,,,10270,33,,,,,,,1942,,,,,,,,120,,,,0,,,,,,2614,,,,,0,,,,,,,,,,,,,1,0,,,42,,,,,,,,,,,,,,,8,22210,,,,,,,,,20,,,,,,,,,,,,12,2,1250,,,,32,,,5685,,,,,,,,,,0,,,,,,,36,,,,,,,,,,,,,,,,,,,,,94,,,85,,,,,,,,,74,,,,,,,,,,,,,,,467,,139,,,,,,,,,,,,,132,,,,,,,,1694,,9,,,,,67,1294,,,,,,,,,,,,,,,,,10868,43,,,,,,,,,,,,
"MYT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,
"MEX",,,,,,,,2,1121,,,447,484,,12,,,,,1030,1323,,,,4100,8,,,312,,,1,,,2,,,9550,6,,,,381,,,,963,,,,1119,,0,444,,10,9,,,142,,,964,360,46,1362,,,,,,,,,26,3866,,,,,,2184,,,242,,,,,3844,,,,175,,386,9,7,,,,,40,,760,3799,,386,,,,,,,,3,,,,,0,,20,,,,,,,,,,,,,,,,,,,,,,,,371,,,530,,,,,,121,,,,839,,1547,490,8,79,39,1004,,,,,3,88,,,,4,,,,,,,,1,,,,,2,2,,,30,,5650,,,,,452,1606,,,,,,,,,,18,,,,,,,297,,1982164,,360,,,1602,,,,,,
"FSM",,,,,,,,,9,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1339,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,906,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,0,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,
"MCO",,,,,,,,,22,,,14,8,,,,,,,31,,,,,2,,,,,,,1,,,,,,67,,,,,3,,,,,,,,0,,,,,,0,,,2,,,,,33,,,,,,,,,,0,1605,,,,,,,,,5,,,,,,,,,,,,0,0,,,,,0,,,101,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,1,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,5,,39,,,,,2,63,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,
"MNG",,,,,,,,,,,,14,640,,,,,,56,32,,,,,0,,,,,,,12,,,,,,13,,,,,0,,,,,,,,2,,,,,,88,,,1,,,,,0,,,,18,,,,,,0,157,,,,,,,,,5,,,,,,,,,,,,215,2,,,,,38,,,4,,,,,,,,,,48,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,0,,,,,,,,,124,,,,55,200,,,10767,,,,,,,,,,,,,,,,,5,,,,,,7,,,,,20,84,,,,,,,,,,22,,,,,,,17,,,,,,,,,,,,,
"MNE",,,,,,,,,,,,647,6112,,,,,,,4,,,,,0,,1912,,,,,3,,,,,,0,,,,,,,,,,,,,,,0,,,,9,,,903,,,,,,,,,,,,,,,0,448,,,,,,14271,,,,,,,,,,,,,,,0,,,,,,0,,,951,,,,,,,,,,,,,,,0,,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392,,0,,,,,,,,,109,0,,,,,,,274,,,,,,,,,,,,4993,,,,,5,1293,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,59,,,,,,,124,,,,,,
"MSR",,,,,,,40,438,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,197,,,,,7,,,,,,,,2,,,,,,,,,,,28,,,,,,,,,,,,,,5,,,,,,,,,0,,3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,,1992,379,,,,,,,,,,
"MAR",,,,,137,,,,283,,,385,480,,,73,,,,140636,,,,,5,,,,,,,4,,,,,,8270,,,,,23,,,,24,,,,9,,0,,,7,4,,,1180,,,9,6,396,,,,,,,,,,22,321416,,,112,,,27951,,483,340,,,,,,,,,,,,5,6,,,,176,16,,80590,38077,,,257,,,,628,,,2,117,,,1124,,,51,,,,,,65,,,164,,,104,,,,,,,,,,,,49535,205,,,,,,,,727,,,,9,,,7,,59,152,,352,,,,2,894,,,,,,,,,,,1769,2,,,,,1,1,,,467,,61977,,,,,1415,4414,,,,,,,,,3655,43,,,,,631,561,3725,,8600,,,,,724,,,,,,
"MOZ",,,,,,44,,,25,,,174,21,,,,,,,144,,,,,0,,,85,235,,,2,,,29,,,355,,,,,5,,,,,,,,2,,,,,2,0,,,27,,,,,6,,,1724,,20308,,,,,2,565,,,,,,,,,18,,,,,,,,,,,,1,3,,,,,4,,,38,,,,,463,,,,,0,,11,,,,,,,548271,,,,,,,,,,,,,,,,,,,88,,,103,,,,,,,,,12,,,,,,,,,1,38902,,,,,,,57,,,,,,,,,27,,,,,,,,,,,,99765,,58,,,,,96,395,,,,,,,,,,,,,,120,,,187,72912,,,,,,24,,,,,20764,214238
"MMR",,,,,,,,,0,,,5042,22,,,,119701,,,20,,,,6,1,,,,,,,,,,,8,,1199,,,,,1,,,,,,,,7,,,,,8,0,,,30,,,,,2,,,,,,,,,,4,319,,,,,,55,,,18,,,,,,,,,,,,4,0,41179,,,,6,,,18,,,0,,,,,,191,,,,,,,,,,,1391,,,,,,,,,,,,,,,,,,,,,25,,197,,,,,,,5,,1725,,0,,,,23,,,,,6,,,,209,,,,,,,,,,29975,,,,,,,,,,,166,,2,,,,,34,55,,,91556,,,,,,,2,,,,,,,5501,,10094,,,,,,394,,,,,
"NAM",,,,,,163,,,0,,,140,61,,,,,,,16,,,,,,,,128,,,,0,,,,,,86,,,,,1,,,,,,,,,,,,,0,1,,,7,,,,,255,,,,,,,,,,26,54,,,,,,,,,3,,,,,,,,,,,,0,5,,,,,4,,,8,,,,,53,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,9,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,4213,,4,,,,,17,72,,,,,,,,,,,,,,,,,66,146,,,,,,,,,,,1087,
"NRU",,,,,,,,,,,,247,1,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,14,,,,,,,0,,,,,,,,,,,,,,6,,,,0,,,,,,,,,,,,,
"NPL",,,,,,,,,,,,145,116,,,65,4448,,,30,,,,114,0,,,,,,853,0,,,,10,,62,,,,,5,,2979,,,,,,1,,,,,2,1,,,14,,,,,,,,,,,,,,,12,371,,,,,,263,,,12,,,,,,,,,,,,0,2,294660,,,,8,,,7,,,2,,,,558,,,1,,,,,,,9,,,6954,,,,,,,,,,,,,,,,,,,,,98,,25,,,,,,26,23,,,,,,,,19,0,1,,124,0,,,,292,,,,,,,,,,41638,,,15,,,,,,,,61,,26,1,,,,55,162,,,3003,,,,,,,,,,,,,498,204,,735,,,,,,56,,,,,
"NLD",,,,,88,,,9,424,,1022,49725,2389,,18,108,,,,26623,,,,3,0,3288,,75,1380,,112,4,,,29,5,,63825,1,9,,,194,,226,,191,,,2,149,,152,,,68,47,,,1095,,2,166,122,511,24,,,,,,,,,106,18607,,,,,,52928,58,,3378,,,165,,37,,,,,,20,101,66,,343,,,793,,2447,12135,,367,77,,,,929,,,9,,,139,1452,19,13,1555,,,,,,34,,,,,,312,,,,,,,,,393,,,,,10467,56,,,,,,1702,269,,,30,,,189,30,516,939,28,110,,,,30,189,,,,3,,,,,,,,41,,,,,3,138,,,10193,,7553,,,,604,1486,8258,,43,30,,,,,,,5017,,,,96,,829,16815,,52062,,,,,264,,,,,,
"NCL",,,,,,,,,,,,695,,,,,,,,,,,,,0,,,,,,,,,,,,,30,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,97,,,410,,,,
"NZL",,,,113,,,,2,11,,,144341,112,,8,,,,,98,,,,4,23,2,,,,,51,2,,,,,,3686,5,,,,49,,496,,23,,,983,10,,55,,,14,3,,,154,,,,22,40,,,,,0,,17,,591,20,615,,46,,,,471,,,271,,,,,,,,,,,,0,62,,,,,98,20,,58,,625,12,,,14,,,,1,,,,,,,8,,,417,3,,6,,,,,,12,,,,,,,,,31,11,,1364,48,,,,,120,,,152,,,,8,1119,,31,48,30,7,,,17,,,,100,,,,0,,,524,,,,,1,,,506,,0,,66,,826,,70,0,,,,169,514,,92,1428,64,,55,,,,39,,,,,,,21335,,9451,,,,68,8,,,,,,
"NIC",,,,,,,,,68,,10,376,69,,5,,,,,95,,,,,37,,,,129,,,1,,,,,,3181,133,,,,84,,,,248,,,,49058,,,368,,1,1,,,19,,,207,64,,2121,,,,,,,,,2,310,,,,,,317,,,18,,,,,2625,,,,,,68004,2,1,,,,,2,,,51,70,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,74,,,,,,,,,23,,,,2437,,,60,,,,242,,,,,,36,,,,,,,,,,,,,,,,,,,,,80,,576,,,,,184,151,,,,,,,,,,,,,,,,,15,,87888,,,,,1372,,,,,,
"NER",,,,,,,,,0,,,0,6,,,,,,,393,,10878,,,0,,,,,,,3,4105,,,,,24,0,,1203,,1,,,,,,,,,12688,,,,1,0,,,2,,,,,5,,,,,,,,,,2,789,,,,,,31,1202,,15,,,,,,687,,,,,,2,0,,,,,15,,,3,,,,,,,,,,,,,585,13,,,,,,,,1591,3,,,84,,,,,,,,,,,,,,,16,,,,,15558,,,,0,,,,,,,,,,,,,,,,,14,,,,,,,,,,,668,,,28,,,,,,,8,,2,,,,,1,28,,20,,,4314,,,,,,,,,,,,4,,,,,,,,,,,,,
"NGA",,,,,,,,18,68,,,406,1434,,10,53,,,,556,5,6324,7,,4,,,46,,,,3,1365,,43,,44537,1541,0,,6821,,8,,,,3,,,,1,15554,0,,,32,3,,,100,,11,9,1,114,,43,,,,,,,,15,1200,,,2035,,,3186,7004,,352,,,,,,240,,,,,,28,1,552,,,,426,,,5469,,95,9,,,,457,,,1,,,910,323,,0,,,,,,727,12,,,,,,12,,,,,,,928,,568,,,492,,,6,22835,,,,,85,,,,1,,,,14,41,13,,183,0,,,1,593,,,,4,,,,,,,186,,11,759,,,0,1,,,3581,,196,,,11280,,154,404,,,,,4275,,,104,58,9,,,,66,,408,22996,,18914,,,,,20,,,,,47,
"NIU",,,,,,,,,,,,119,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MKD",,377,,,,,,,6718,,,19652,5451,,,,,,,37,,,,,0,,1284,,,,,449,,,,,,3612,,,,,119,,,,,,,,9,,6071,,,3,26,,,565,,,0,10,58,,,,,,,,,,,36416,,,,,,15658,,,1852,,,,,,,,,,,,25576,3,,,,,53,,,39913,,,156,,,,,,,,,,,,189,,839,,,,,,8,,,,,,,,,2,,,,,,,,,2,,,,,,,,,0,,,,,,,,,100,1,,,,,,1839,183,,,,,,,,,,,,3643,,,,,13,3285,,,13,,19,,,,,875,16236,,,,,,,,,,18396,,,,,,,133,,5348,,,,,,,,,,,
"MNP",,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOR",,,,,,,,,31,,,1083,325,,3,,1950,,19,343,,,,,48,1,,49,48,,,1,,,,,,4068,,,,,93,,,,31,,,,15,,0,,,31,11,,,7865,,,23,40,39,,,,,,,,68,,489,2077,,,,,,3388,,,459,18,,,,,,,,,,,65,395,,,,,31,,,104,,177,3,,,,,,,13,,,,112,3,13,87,,,,,,2,,,,,,23,,,,,,,,,52,,,1019,,,,,,,,,,,,,4,,,28,31,201,39,,,,,,65,578,,,,,,,,,,,,0,,,,,2,,,,317,,1759,0,,,,19398,923,,,389,,,,,,,415,,,,0,,,5127,,24614,,,,,37,,,,,,
"OMN",,,,,,,,,,,,16,8,,,,,,,2,,,,,1,,,,,,,0,,,,,,8,,,,,12,,,,,,,,0,,,,,6,,,,1,,,,,165,,,,,,,,,,0,8,,,,,,,,,2,,,,,,,,,,,,10,,,,,,5,,,25,,,247,,,,,,,,113,,,469,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,7,,,,,,,,42,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,19,,0,2,4677,,,3,3,,31,,,,,,,,3,,,,,,,83,,,,,,,,,,,,,
"PAK",3531,,,,,,,4,0,,,2379,918,,7,5000,,,0,1006,,,5,0,18,,,63,28,,129,1,,,,10,,12398,12,,,,21,768,1910,,13,,,,1,,,,,9,4,33,,2997,,,26,2,115,,,,,,,,,641,25,5750,,,,,,4926,22,,1294,,,,,12,,,,,,,67,3,896557,2780,4587,144,149,,,815,,1014,2445,,,,41211,,,2,1117,136,,327,,6,,,,441,36,,37,,,,0,,12,,,0,,,,175,1147,27,,1485,2447,,9,,,,,,,4345,4301,,,18,,,9,27,15,27,,90,4,,,0,857,,,,4,,,,,,173350,,,13,0,4169,,0,1,,,425,,491,87,,,,1062,530,,99,484,87,,,,,,104,,,,39,,36752,110463,170,32444,,,,,2,4,,,,,
"PLW",,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,707,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,713,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAN",,,,,,,,,134,,,56,21,,11,,,,,71,,,,,40,,,,407,,,1,,,,,,574,19,,,,170,,,,1111,,,,4153,,,121,,1,0,,,11,,,301,157,,297,,,,,,,,,4,205,,,,,,83,,,128,,,,,175,,,,,,79,1,1,,,,,2,,,93,42,,,,,,,,,0,,,,,,,,,,,,,,,,,,,12685,,,,,,,,,,,,44,,,226,,,,,,7,,,,,,,108,,14,19,986,,,,,,41,,,,6,,,,,,,,,,,,,,,,,36,,704,,,,,76,147,,,,,,,,,,,,,,,,,30,,43799,,,,,783,,,,,,
"PNG",,,,,,,,,,,,,16,,,,,,,33,,,,,0,,,,,,,0,,,,,,54,,,,,1,,,,,,,5,,,,,,,0,,,2,,,,,,,,,,,,,,,1,52,,,,,,,,,2,,,,,,,,,,,,0,0,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,620,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,15,,,,,,,,,,,,534,,38,,0,,,,,7,63,,,,,,,,,,,,,,,,,58,,,,,,34,,,,,,,
"PRY",,,,,,,,,144462,,,129,72,,,,,,,113,,,,,580,,,,11319,,,0,,,,,,2413,,,,,351,,,,82,,,,38,,,,,2,3,,,15,,,20,38,,18,,,,,,,,,3,408,,,,,,327,,,32,,,,,37,,,,,,11,1,1,,,,,3,,,35,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,45,,,,,,,,,31,,,,24,,,185,,,3,,,,,,0,53,,,,,,,,,,,,,,,,,,,,,72,,552,,,,,53,192,,,,,,,,,,,,,,,,,28,,4112,,210,,,184,,,,,,
"PER",,,,,,,,,6645,,58,2155,621,,16,,,,,1189,,,,,3206,,,,2322,,,1,,,2,,,5651,2,,,,3469,985,,,1292,,,,1039,,39,109,,5,3,43,,142,,,789,1260,,111,,,,,,,,,56,4556,144,,,,,2366,,,93,,,,,133,,,,143,,120,24,12,,,,,16,,385,9529,,5044,,,,,,,,1,,,,,,,60,,,,,,5,,,,,,1351,,,,,,,,,,,,644,,,96,,,,,,137,,,,729,,,,1,34,37,370,,,,,,399,,,,,,,,,,,,3,,,,,2,2,,,111,,11211,,,,,1840,3069,,,,,,,,,,7,,,,,,,271,,77115,,276,,,12966,,,,,,
