"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"URY",,,,,40,,,,55827,,,5161,92,,0,,,,4,177,,,,,248,,,,12978,,,4,,,,,,3011,,,,,1161,,,,218,,,,125,,,,,0,12,,,106,,,763,250,,43,,,,,,,,,30,1001,,,,,,312,,,37,,,,,53,,,,101,,31,20,4,,,,,29,,2456,910,,,,,,,,,,2,,,,,,7,,,,,,,,,,,,,980,,,4,,,,,,,,,297,,,9,,,,,,81,,,,152,,1883,253,,4,68,,,,,,,249,,,,,,,,,,,,,,,,,,3,,,36,,9995,,,,,1154,602,,,,,,,,,,22,,,,,,,416,,11499,,,,,2498,,,,,,
"UZB",929,,,,,,,,,395,,253,241,9611,,,,,7420,3,,,,,2,,,,,,,103,,,,,,726,,,,,1,,,,,,,,0,,,,,14,43,,,13,,,,,64,,,,499,,,,,,5,137,,,,,260,6551,,,2366,,,,,,,,,,,,33,1,,,,,47,,13990,75,,,,83869,,,,6717,,1332,,,,234,,835,,,,,,,3,,,,,,,,,,,,,,,,,,5077,,,,,,,,,12,,,,,,,,,131,16,,,3260,865,,,463099,,,,,,,,,,,,7,,,,,11,0,,,,,223,,,,,55,192,,3803,,,,,,,,3565,33744,,,,124418,,223,,11763,,,,,,,,,,,
"VUT",,,,,,,,,18,,,525,1,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,0,,,,85,,,,,,,,,,2,,,2,,,,,,,,,,,,,,88,0,42,,120,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,50,,,,,,,,,99,,,,
"VEN",,,,,,,,15,1203,,1547,560,263,,10,,,,,207,,,,,259,639,,,1096,,,6,,,,,,3838,20,,,,1944,,,,17609,,,,522,,11,101,,12,15,,,164,,3,9050,1723,9,79,,,,,,,,,25,1366,,,,,,999,,,352,,274,,,81,,,539,1196,,36,69,4,,,,,67,,259,2400,,,19,,,,,,,6,,,,,,,9,,,,,,,,,,,,1359,,,,,,,,,,,,911,,,61,,,,,,69,,,,489,,,1136,,27,10544,937,,,,,2,193,,,,22,,,,,,,,19,,,,,,,,,66,,29787,,,,,220,1234,,,,,,,,580,,17,,,,,,,1722,,43552,,322,,,,,,,,,
"VNM",,,,105,,,,,7,,,80520,1119,,,,9872,,180,1560,,,,,2,,,,,,,283,,,,34286,,71734,,,,,6,12418,3778,,,,,,1,,,,,4,4950,390,,4405,,,,11,,,,,,,,,,,1226,48808,,,,,,42675,,,124,,,,155,,,,,,,,1114,101,307,,,,280,,,814,,7812,,,,,,115,5786,6,,,,,,41,19,,,32038,,,,,,,,,30,,,12,,,,,,,,,5228,307,1868,,,,,,,5755,,,,4,,,,375,1059,9,66,,11441,,,6,16725,,,,,,,,,,,,,,1,,,772,0,,,30,,321,,,,,5160,4060,,,3884,80,,,,,,12,,,,,8127,,10558,,524898,,,,,4,,,,6,,
"WLF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,10,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESH",,,90999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"YEM",,,1405,,,,,,,,,229,39,,,4884,,,27,71,,,,,0,,,,,,,25,,,,,,507,,,,,,,,,,,,,,,,,,3,47,,,71,115,,,,2414,,,,,,80,,,,12,441,,,,,,1155,,,17,,,,,,,,,,,,131,0,,,,1151,21,,16602,108,,,1927,,,,22493,,,1,831,,,10827,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,6,,,,,,18,,,,,,,,,89,,,8102,,,,,510,,,,,,,,,,196308,,,,,,,19,5,,,19,,44,,723,,,98,170,,,0,,,,,,,38,,,,,,52169,6977,,12797,,,,,,,,,,,
"ZMB",,,,,,60,,,1,,,1726,34,,,,,,,104,,,,,1,,,2595,,,,3,,,,,,1078,8,,,,2,,,,,,,,,,0,,,21,8,,,137,,,,,13,,,94,,,,,,,27,132,,,,,,217,,,126,,,,,,,,,,,,5,1,405,,,,187,,,69,,,,,,,,,,,,34,,,,,,,18764,,,,,,,,,,,,,,,,,1614,,2580,,,409,,448,,,,,,,89,,,,,,,,,25,,,,,,,,183,,,,,,,,,,,,28,,0,,,,4,,,11629,,116,,,,,116,139,,14,,,,,,,,,,,,4,,,9752,6228,2881,,,,,,,,,,,15020
"ZWE",,,,,,,,,0,,,6121,105,,0,,,,,75,,,,,4,,,6314,,,,10,,,,,,1954,13,,,,6,,,,,,,,1,,,,,56,8,,,127,,,,,20,,,119,,,,,,,11,180,,,,,,,,,200,,,,,,,,,,,,18,0,,,,,730,,,43,,,,,,,,,,2,,34,,,,,,,17417,,,,14,,,,,,,,,,,,,29480,,9649,,,457,,1365,,,,,,,79,,,,,,,,,15,600,,,,,,,137,,,,1,,,,,,,,12,,,,,,3,,,73705,,222,,,,,123,380,,,0,,,,,,,,,,,3,,,21956,415,5044,,,,,7,,,,,4446,
