"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,5,,,247,,,,,,,,,,,,,0,,,,,,,2,,,,,,179,,,,,3,,,,,,,,0,,,,,4,,,,,,,,,6,,,,0,,,,,,,20,,,,,,,,,3,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,4,,,,,,,,,,,,,,,,,,4578,,,,,,,,,,,,,
"GRC",,15383,,,,,,,506,509,,60391,2173,,55,,,,34,7083,,,56,,16,,,,851,,,2418,,,,,104,34121,,,,,193,,,,79,,,,22,,71,,,14338,329,,,959,,,43,40,504,,,,13,,,,,,645,5621,,,,,80,94718,,,,,,,,,,,,,,,657,14,,,,,347,,1354,10521,,,64,,,,,,,21,,,,1394,26,37,596,,,,,,45,,,,,,169,,,,40,,,,,,,,5597,,,,,,,91,,590,,,,229,,,41,84,1750,89,,,,150,,3065,1097,,,,,,,,,,,,462,,,,,208,37,,,4229,,2258,50,,,,6753,4080,,,,,,,,,,25324,,,,17,,,19311,,77865,,,,,469,,,,,,
"GRL",,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,5,,,,,,,,5,,,15,,,,,,6288,,,,,,,,,,,,,52,,,2,,,,,,,,,1,,,,,184,,,,,,,,32,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,
"GRD",,,,,,,,101,1,,62,75,5,,13,,,133,,,,,,,0,0,,,22,,,,,,,,,4077,9,,,,3,,,,,,,,5,,,17,1,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,90,,,,4,,,,,,7,,,6,103,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,30,104,,188,,,,,,,,,,,,,,,,,262,,,,,33,18,,,,,,,,3358,,,,,,,,,4382,,14340,283,,,,58,,,,,,
"GLP",,,,,,,,34,,,,10,,,,,,,,,,,,,,21,,,,,,,,,,,,235,,,,,5,,,,,,,,,,,,38,,,,,0,,11,31,,,,,,,,,,,,,,1044,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,,,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,919,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,358,,,,128,,,,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,48,,,192,160,,15,,,,,353,9723,,,,68,,,,153,,,1,,,,,,7838,,,,,216,,,,209,,,,1343,,,12,,0,13,,,108,,,219,143,5,3977,,,4,,,,,,46,1308,,,,,,776,,,6,,,,,,,,,,,1667,9,17,,,,,58,,,805,136,,,,,,,,,0,,,,,,,,,,,,,,,,,,,15022,,,,,,,,,,,,314,,,863,,,,,,201,,,,771,,,76,14,,13,240,,,,,,,,,,3,,,,,,,,,,,,,,0,,,55,,2649,,,,,396,379,,,,,,,,,,,,,,,,,292,,412680,,,,,197,,,,,,
"GIN",,,,,,114,,,0,,,325,203,,,,,,,2936,,,,,6,,,,32,,,8,,,190,,1854,2006,,,,,3,,,,,,,,,83357,,,,0,52,,,49,,,,,123,,,,,,,,,,51,15155,,,2430,22564,,2400,72,,176,,,,,,,2375,,,,,37,6,,,,,27,,,2500,,,,,,,,,,,,,19647,,,,,,,,,15138,,,,1460,,,,,,,,,377,,,32,,,1731,,,,,,,,,86,,,,,,,,,48,2126,,,,,,2,157,,,,,,,,,,,30918,,,26388,,,,5,,,44,,8539,,,,,225,723,,,,,1623,,,,,,,,,,,,700,,7508,,,,,,,,530,,,
"GNB",,,,,,,,,,,,10,51,,,,,,,95,,,,,,,,,623,,,3,,,2684,,,52,,,,,4,,,,,,,,,216,,,,,17,,,37,,,,,86,,,,,,,,,,5,1646,,,,5762,,,,,0,,,,,,2873,,,,,,8,,,,,,0,,,444,,,,,,,,,,,,,192,274,,,,,,,,97,,,,539,,,,,,,,,,,,,,,141,,,,,,,,,13,,,,,,,,,,14253,,,,,,,91,,,,,,,,,,,12453,,,27,,,,2,,,10,,5287,,,,,76,185,,,,,51,,,,,,,,,,,,672,,,,,,,,,,384,,,
"GUY",,,,,,,210,2721,,,130,279,3,,541,,,2945,,32,,,54,,3,64,,,905,1029,,3,,,,,,39166,182,,,,19,,,,11,,,,16,,,,178,,6,,,32,,90,16,,,,,,0,,,,,,7,1742,1400,,,,,,,,3,,52,82,,,,,,,,,4,7,,,,,11,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,808,,,,,,,,,32,,,,19,,,,,15,,25,,,,,,,,,401,1018,,112,,,,,,,,,,846,,,,,22,,58,,,,6143,46,43,,,,,,,,4397,,,,,,,,,8860,,125093,,,,,4230,,,,,,
"HTI",,,,,,,,15,30,,565,43,23,,14517,,,10,,797,25,,806,,9,40,,,18,,,4,,,,,,35019,11,,,,51,,,,75,,,,41,,,270,992,0,2,,,90,,1536,193328,47,,,,,,,,,,,10,29433,6660,,,,,592,,,17,,,6920,,8,,,,,,27,,2,,,,,1,,,268,,,,,,,,,,,,,,,,,,,,,,,,,1039,,,,586,,,,,,,,,,,,642,,,11,,,,,,19,,,,212,,,18,,,,110,,,,,,,,,,14,,,,,,,,,,,,1518,,0,,,,,342,17,,,,68,559,,,,,,,,,,,,4878,,,,,103,,284120,308,,,,1041,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,4,32,,,122,34,,32,,,,,57,3693,,,,99,,,,75,,,1,,,,,,2826,623,,,,205,,,,170,,,,1664,,,,,4,6,,,41,,,193,145,,4571,,,1,,,,,,18,217,,,,,,427,,,12,,,,,3279,,,,,,,6,14,,,,,4,,,564,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,,,,,,,,,,,,142,,,5598,,,,,,47,,,,610,,,60,,,,82,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,8410,,,,,169,165,,,,,,,,,,,,,,,,,202,,210726,,,,,131,,,,,,
"HUN",,,,,,,,,375,,,11539,17109,,,,,,123,3073,,,,,12,,51,,725,,,131,,,,,,19251,,,,,317,,,,74,,,,40,,330,10,,145,463,,,1331,,,14,58,51,,,,44,,,,,,950,5047,,,,,20,73044,,,616,,,,,,,,,,,,,87,,,,,4362,,5380,3374,,,696,,,,,,,110,81,,,165,17,59,235,,,,,,41,,,,,,142,,,5,30,,,,,,,,3620,,640,,,,,32,,1164,,,,32,,,30,189,646,118,,,,73,,2700,8266,,,,,,,,,,,,599,,,,,6368,184,,,,,3728,,,,,7656,6624,,,,,,,,,,202,,,,0,,,16036,,39793,,,,,496,,,,,,
"ISL",,,,,,,,,1,,,356,71,,,,,,,76,,,,,1,,,,319,,,85,,,,,,342,,,,,13,,,,,,,,0,,,,,7,17,,,4155,,,,,,,,,13,,,,167,,105,128,,,,,,777,,,24,76,,,,,,,,,,,61,,,,,,17,,,76,,,,,,,,,,33,,,,,1,30,108,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,2489,,,,,,,11,42,245,12,,,,,,,21,,,,,,,,,,,,,,,,,17,3,,,22,,517,,,,,2390,137,,,,,,,,,,19,,,,,,,806,,2501,,,,,,,,,,,
"IND",,,,,,,,36,45,,207,192500,6720,,312,196998,17443,215,37,7797,277,,254,35061,63,5,,2830,566,18,2551,108,,,,80,,259701,412,,,,715,5048,8295,,64,,,,33,,41,,362,1748,696,171,,4065,,14,67,106,741,7,,44,88,,,,20,671,2821,20875,,31,,,18,34395,433,,8715,,,88,,,,,,,,,725,128,,6314,,133,9462,,8794,79254,722,10118,11906,,,,499384,,,87,1610,124,603,3339,13,,71,808,1303,68566,8972,,144,,,,6223,,526,,,62,,,,1398,14480,441,,132469,9511,,27161,12,,,,,,4151,403953,1053199,,2386,120,,284,6020,585,4002,24,460980,3104,,,5,4181,,,,136,,,,,,1120873,,127,4133,429,67037,776,87,57,,,18268,837,24277,5503,,721,,9101,8668,,394,4845,,,,114,536,,314,,,,2200,3060,2264033,352918,4366,946212,,,,,131,958,,,,2518,
"IDN",,,918,,,,,,7,,,31255,333,,12,7801,77570,,,1277,,,,,4,29,,,336,,1201,10,,,,91,,6489,,,,,92,15654,13427,,42,,,,10,,10,,81,22,55,326,,458,,,,25,2074,,,,5,,,,1,,117,1572,,10,,,,6774,,,122,,,,,19,,,,,,,90,44,349,,,,45,,,738,,11196,4246,,,,21174,,,2,114,,,9719,,,,,,594408,,,9,,,,,,78,,,,,,,,,34,,,62545,739,2324,,,,,,,500,5382,226,,89,6921,,16,1605,97,50,,28326,23041,,,,98,,,,,,,,,,753771,,20,89,,46323,34,12,11,42,,534,,1076,110,,,,979,1274,,,345,2667,,,,,,58,,,,,,101732,2992,,48855,,,,,24,3867,,,,,
"IRN",,,,,,,,,74,3001,,19386,7421,1004,,,,,37,4807,,,,,33,,,,280,,,194,,,,,,62170,6,,,,116,,,,82,,,,80,,27,,,802,221,,,7154,,,23,94,82,11,,,23,,,,,,2775,11223,,,,,64,64102,,,1483,,,,,11,,,,,,,1273,21,807,,,8720,287,,24651,8091,,2177,127,,,,,,,32,,,,274,,69,89,,,,,,12,,,,,,181,,,,,,,,,18,23,,14036,,1434,,,,,,,7251,,1297,,55,,,38,245,166,99,,,,,,961,1293,,,,,,,,,,,,60,,,,,79,35,,,309,,3027,65,,,,32688,4351,,645,7,,,,,,,8898,823,,,,1734,,36815,,182256,,,,,61,,,,6,,
"IRQ",,,3130,,,,,,17,369,,26888,2923,,,,,,,3241,,,,,7,,,,324,,,501,,,,,,25571,,,,,39,,,,14,,,,10,,63,,,231,299,,,12119,,,18,23,4874,,,,8,,,,,,4519,3206,,,,,,57265,,,3175,,,,,,,,,,,,571,28,248,,55676,,271,,31162,2837,,,239229,,,,,,,6,73761,,,41592,,,,,,385,,,38,,,79,,,38,,,,,,656,,,,,,24471,,2799,,,,,,,11784,2566,149,,,,,14,70,331,26,,,,,,915,786,,,,,,,,,,2788,,118,,1,,,52,41,,,106,,1080,22,,,,66025,4219,567797,35,37,,,,,,232,8173,,,,,,,32996,,69799,,,,,52,,,,5564,,
"IRL",,,,,,,,,35,,,38445,464,,29,,,,5,1432,,,56,,37,,,291,134,,,6,,,,,,13777,99,5,,1777,139,,384,,78,,,,14,,25,,,277,362,,,853,,,19,79,35,6,,,85,,,,,,386,3180,,,,,,5038,,,205,,,,,,,,,,,,421,55,,,,,,786,,1731,,477,62,,,,,,,385,,,,,4,773,506,,,,,,102,,,,23,,178,,,5,,,,,,29,,,2225,,3904,17,,,,,,406,,,,57,19,,102,246,3987,687,,,,,,205,87,,,,10,,,,,,,,28,,,,,340,13,,,4576,,6937,,,,,1320,1502,,,,,,,,,,250,,,,,,,175558,,53099,,,,,33,,,,,,
"IMN",,,,,,,,,,,,467,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059,,,,,,,,,,,,,
"ISR",,,,,,,,,287,,,5974,1221,,,,,,172,1984,,,43,,91,,,,1210,,,198,,,,,,11988,2,,,,617,,,,283,,,,108,,37,,,227,311,,,1051,,,41,220,397,18,,,34,,,,,,605,4124,,,7,,19,7832,22,,417,,,,,73,,,,,,42,998,20,,,,,116,,,2758,,,2560,,,,,,,67,330,,,,,12,17,,,,,584,7,,,,,,704,,,,,,,,,60,,,2962,,,,,,,,,413,,,,650,,,295,283,220,270,22,,,132,,751,1975,,,,,,,,,,,,57,,,,,100,25,,,2014,,1673,37,26697,,,1399,1828,,,,,,,,,,1337,,,,,1921,,7773,,72602,,,,,290,,,,,,
"ITA",,4851,246,,278,,,34,57027,,,105567,12818,,97,,,,18,61942,,,35,8,710,8,49,302,21682,,,682,,,212,10,241,119946,74,45,,,4117,,385,,1718,,,,1300,,1598,66,16,252,1980,,,3312,,,2561,1564,2057,173,,,214,,,,,,1565,161575,55,123,,,11,207846,118,,2833,,,159,,226,,,,780,,140,2423,133,,,,,3911,,2246,,,1229,392,,,,,,,216,,,27,3730,569,233,6868,,,,129,,817,,37,31,72,,3306,,2471,9,53,,725,,,370,,,13068,251,858,136,,,,14,,1469,,,,777,,553,1968,825,5563,1414,91,,,849,,7468,1152,,,,7,,,,2577,,,,1055,64,,,,1616,2143,,,10743,,54205,2670,,,,5119,128581,,,414,,,,,,878,1526,,,,327,,,57227,318,177947,,3862,,,31598,,,,,,
"JAM",,,,,,,247,1253,11,,231,576,75,,2136,,,328,,122,257,,317,,4,165,,,116,709,,3,,,,,,53038,4769,,,,27,,,,33,,,,91,,,53,348,7,7,,,71,,38,92,12,,6,,,1,,,,,,37,178,,,,,,827,,,4,,56,,,,,,137,,,16,21,5,,,,,37,,,145,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,320,,,13,,,,,,69,,,,288,,,,,,14,21,,,,,,,,,68,163,,64,,,,,,,,,,974,,6,,,65,,122,,,,,168,322,,,,,,,,748,,,,,,,,,61806,,294805,169,,,,43,,,,,,
"JPN",,,,,,,,9,1849,,,14080,728,,7,,7043,,,2183,,,410,76,731,19,,,24846,,120,58,,,1,90,,8457,14,,,,918,3959,6952,,400,,,,160,,14,,56,37,695,104,,547,,,165,292,562,36,,,28,,,,,,514,5616,,12,12,,,10858,30,,128,,,,1075,80,29,,,107,,54,693,31,296,11061,,,171,,,3167,,,166,,,,,,,6,,,,577,,16,96,,,8742,39,259,8,,,,3,,1511,28,,193,,,,,,42,,,2572,,4843,25,,,,,294,415,,,82,173,182,1061,1621,7860,197,115,39,,5060,,,13,507,,,,2,,,42,,,,,17,,1,,,43,36,18,,688,,2246,394,,,,914,2017,,,4862,,,,48,,,842,,,,118,,,13968,,181072,,,,,222,991,,,,50,
"JOR",,,1031,,,,,,49,,,2990,442,,,8060,,,27,507,,,,,12,,,,754,,,133,,,,,,5182,,,,,104,,,,135,,,,8,,60,,,300,126,,,641,,,,40,2668,,,,3,,,,,,190,898,,,,,,6726,,,647,,,,,,,,,,,15,297,5,,6314,,6974,61,,,2471,,,,,,,20449,,,6,262,,,12947,,,,,,,,,27,,,,,,32,,,,,,,,,,,,527,,,15,,,,,,170,4775,,,72,,,26,126,125,16,43,20955,,,,819,660,,,,,,,,,,107164,,79,,,,,38,58,,,30,,1575,127,23133,,,1704,356,,,,,,,,,,556,,,,,3619,94436,2727,,39335,,,,,126,,,,,,
"KAZ",,,,,,,,,,162,,452,349,1539,,,,,34020,389,,,,,8,,,,0,,,298,,,,,,4369,,,,,9,,,,,,,,0,,13,,,97,2303,,,48,,,5,,108,,,,1806,,,,,,78,982,,,,,895,403247,,,13263,,,,,,,,,,,,258,2,76,,,,116,,6008,582,,,19,,,,,5718,,3185,,,,577,,2434,,,,,,864,,,,,,,,,,88,,,,,,,,,64,,,,,,,,,238,,,,,,,,,2149,412,,,624,2139,,1,1162664,,,,,,,,,,,,19,,,,,88,10,,,,,496,,,,,475,719,,410,,,,,,,,2095,9322,,,,99692,,1108,,6592,,,6531,,,,,,,,
"KEN",,,,,,,,,0,,,7754,265,,7,,,,,422,,,,,4,,,700,3,,,5,,477,,,,11467,9,,,,23,,,,,34,,,8,,,,,46,54,,,594,,,,,87,,,197,2,,,,3,,494,486,,,,,,3557,10,,198,,,,,,,,,,,,48,13,1177,,,,198,,,1431,,,,,,,,,,1,,,,199,,,,,,,,,10,,,,,,38,,,,,,,10787,,560,,,1102,,772,,,,,,,652,,,,,,,,24,33,46,,,,,,,292,1508,,,,,,,,,,,,125,0,,,9,6,,,6354,5648,437,,,1453,,1026,1264,,,,,,,,,,107,,,,16577,,,74540,11899,46772,,,,,,,,,,294,
"KIR",,,,,,,,,,,,233,,,,,,,,,,,,,,,,,54,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,1,,,,,403,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,63,,,,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,159,,,,,,,,,2,,,,,,,,,,,,,,15,,,,72,,,,,,,,,,,,,
"KWT",,,679,,,,,,,,,2494,137,,,3397,,,,115,,,,,3,,,,0,,,73,,,,,,6682,,,,,13,,,,15,,,,,,,,,142,71,,,763,,,,,1766,,,,6,,,,,,84,405,,,,,,,,,85,,,,,,,,,,,,116,2,3048,,,258,117,,,344,,,1288,,,,,,,3,168,,,7580,,,,,,,,,31,,,16,,,,,,,,,,,,,,,640,,,,,,,,,193,236,,,,,,,88,145,,,6715,,,,,55,,,,,,,,,,,,41,,,,,41,8,,,57,,258,824,8231,,,849,219,,,,,,,,,,179,,,,,,39564,5331,,11820,,,,,39,,,,,,
"KGZ",,,,,,,,,,,,148,183,1268,,,,,2552,122,,,,,2,,,,,,,33,,,,,,804,,,,,3,,,,,,,,,,,,,12,342,,,8,,,,,46,,,,263,,,,,,16,200,,,,,76,32941,,,260,,,,,,,,,,,,31,0,,,,,14,,1073,186,,,,2978,,,,,,424,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,39,,,,,,,,,88,,,,885,,,,283353,,,,,,,,,,,,,,,,,9,1,,,13,,87,,,,,237,131,,5905,,,,,,,,946,,,,,12225,,205,,2410,,,2264,,,,,,,,
"LAO",,,,,,,,,149,,,5300,46,,,,44938,,,554,,,,,0,,,,5,,,0,,,,169,,7065,,,,,2,,,,,,,,1,,,,,0,14,,,17,,,,,,,,,,,,,,,1,19371,374,,,,,1450,,,21,,,,,,,,,,,,26,,,,,,14,,,123,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,1,,,,,,,,,65,362,,,,,,,,24,,,,,,,,190,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,16,,97,,,,,206,445,,,365571,,,,,,,,,,,,,,220,,103570,,,,,,3202,,,,,
"LVA",,,,,,,,,47,,,2352,207,,,,,,2946,221,,,,,0,,,,29,,,32,,,,,,2832,,,,,26,,,,8,,,,0,,3,,,49,85,,,1102,,,,,,,,,1775,,,,,,420,1120,,,,,66,10651,,,72,,,,,,,,,,,,37,343,,,,,10056,,1669,621,,,,544,,,,429,,,,,,,,2934,46,,,,,,31,,,,,,12,,,,,,,,,,,,435,,,,,,,,,1458,,,,,,,,,610,47,,,,,,,41044,,,,,,,,,,,,,,,,,42,5,,,244,,1328,,,,,1890,325,,,,,,,,,,19,,,,,9732,,14927,,10269,,,,,66,,,,,,
"LBN",,,409,,,,,26,363,336,,47157,937,,,2120,,,61,3218,33,,,,25,45,,,7747,16,,459,,,,,,43460,,,,,248,,,,718,,560,,58,,50,12,153,1621,260,,,6830,,23,96,197,1293,,,,10,,,,,,399,24982,,,1152,,4,39377,499,,1259,,,112,,19,,,,,,,265,20,,,,831,74,,2618,4608,,,2232,,,,3843,,,43,,,623,6195,,46,11,,,,7,,36,,,64,,,572,,,,,,517,,,28,,,1934,,,,,,,,,938,,,,264,,,40,66,319,40,8,4701,,,,1013,792,,,,0,,,,,,67906,678,26,,418,,186,74,20,,,426,,2133,348,1314,,,13356,3588,,,,,,,,,,535,,,,,1662,24639,7493,,68157,,,,,4439,,,,,,
"LSO",,,,,,,,,,,,57,0,,,,,,,3,,,,,0,,,70,,,,,,,,,,39,,,,,13,,,,,,,,,,,,,,3,,,15,,,,,,,,,,24,,,,,0,27,,,,,,,,,0,,,,,,,,,,,,5,,,,,,17,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,,61,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126646,,,,,,,11,30,,,,,,,,,,,,,,,,,224,98,,,,,,,,,,,,
"LBR",,,,,,,,,,,,1399,196,,,,,,,460,,,,,1,,,,19,,,3,,,,,1707,1140,,,,,7,,,,,,,,,11438,,,,,6,,,67,,,,,26,,,,,21,,,,,88,436,,,,451,,1085,13176,,19,,,,,,13216,536,,,,,24,0,,,,,59,,,1791,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,1279,,,,,9862,,,,433,,,,,,,,,,25,,,,,,,,,,,,,,,,,,306,,,11159,,,,2,,,240,,640,,,,,420,220,,,1,,76,,,,,,,,,,,,1443,,35247,,,,,,,,,,,
"LBY",,,1059,,,,,,33,,,1315,231,,,,,,,261,,,,,1,,,,50,,,101,,,,,,2589,,,472,,29,,,,,,,,6,3628,77,,,142,113,,,136,,,,,2599,,,,2,,,,,,115,1131,,,,,,2209,,,408,,,,,,,,,,,,208,2,,1192,,,245,,7573,17686,,,1422,,,,,,,3,177,,,,,,,,,,,552,460,,,80,,,,,,,,,450,,,17,,,477,,,,88,,,,,195,,,,26,,,,29,169,21,,,,,,,167,,,,,,,,,,,,220,,,,,35,24,,,114,99,484,25,,878,,1014,561,,,,,,,,,3636,1673,,,,0,,,7187,,3566,,,,,82,,,,,,
"LIE",,,,,,,,,51,,,15,123,,,,,,,5,,,,,0,,,,16,,,2,,,,,,,,,,,3,,,,,,,,3,,,,,,1,,,7,,,,,,,,,1,,,,,,0,14,,,,,,105,,,3,,,,,,,,,,,,2,,,,,,1,,,85,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,59,,,,,0,868,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,
"LTU",,,,,,,,,155,,,1314,256,,,,,,4384,340,,,,,2,,,,146,,,15,,,,,,2603,,,,,15,,,,21,,,,5,,5,,,19,220,,,2534,,,,,,,,,833,,,,6,,220,982,,,,,45,14734,,,86,,,,,,,,,,,,64,831,,,,,18429,,1579,1336,,,,2224,,,,1249,,8155,,,,,,,133,,,,,,10,,,,,,17,,,,,,,,,,,,656,,,,,,,,,5774,,,,30,,,,,18637,117,,,,,,2,32763,,,,,,,,,,,,7,,,,,38,15,,,148,,9507,,,,,3268,260,,,,,,,,,,95,,,,,12187,,63261,,16302,,,,,66,,,,,,
"LUX",,,,,,,,,29,,,104,344,,,,,,,5650,,,,,4,,,,39,,,5,,,1,,,200,,,,,15,,,,11,,,,4,,12,,,2,12,,,218,,,,,,,,,7,,,,,,42,4796,,,,,,8575,,,68,,,,,,,,,,,,76,53,,,,,80,,,2139,,,,,,,,,,8,,,,,2,,,,,,,,,,,,,,,,,,36,,,,,19,,,456,,,,,,,,,75,,,,,,,8,,85,1723,,,,,,13,21,,,,,,,,,,,,56,,,,,19,25,,,6,,686,,,,,124,979,,,,,,,,,,19,,,,,,,745,,1396,,,,,,,,,,,
"MDG",,,,,,,,,2,,,117,17,,,,,,,491,,,,,2,,,279,4,,,2,,,,,,1566,,,,,11,,,,,4521,,,0,,,,,5,17,,,20,,,,,37,,,,0,,,,,,0,42986,,,,,,432,,,57,,,,,,,,,,,,13,1,,,,,4,,,695,,,,,,,,,,0,,,,,,,,,,,,,,,,,1038,2480,,,,,,,,,,,,,67,,,,,,,,,212,,,,,,,,,,14,,,,,7678,,56,,,,,,,,,,,,,570,,,,,2,,,155,,126,,,,,33,604,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,512,17,,,,,,,32,,,,,0,,,790,9,,,,,,,,,386,,,,,3,,,,,,,,,,,,,5,2,,,39,,,,,23,,,418,,,,,,,11,48,,,,,,,,,,,,,,,,,,,,,,2,,,,,39,,,81,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,28427,,197,,,143,,,,,,,,,43,,,,,,,,,,158,,,,,,,17,,,,,,,,,,,,,,,,,,0,,,42734,,19,,,,,34,54,,,,,,,,,,,,,,5,,,6976,3802,,,,,,,,,,,6627,59314
"MYS",,,522,,,,,,0,,,60389,192,,,,110635,,,275,,,14,,4,,,,56,,26424,1,,,,151,,10117,12,,,,29,3427,6933,,,,,,4,,,,,17,158,92,,293,,,7,15,1765,,,,2,,,,,,204,975,,,,,,2335,,,30,,,,,,,,,,,,55,14,3436,1192,,,1981,,,261,,3762,391,,,,,,,3,,,,5694,,,8,,,,47,,12,,,,23,,30,,,,,,,,,,,,1610,,7547,,,,,,,249,,,,10,46,,22,409,17,18,,,616,,,,882,,,,6,,,,,,,,,,,421024,,,8,65,,188,,236,365,,,,627,942,,,816,98,,,,,,139,,,,,,,26087,,33751,,,,,16,87,,,,,
