"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"MYS",,,272,,,,,,2,,,90924,295,,,,143351,,,458,,,23,,3,,,,86,,22809,4,,,,37,,13835,5,,,,45,2198,11362,,,,,,0,,,,,29,166,95,,567,,,10,12,909,,,,4,,,,,,336,1699,,,,,,2905,,,32,,,,,,0,,,,,,72,23,8982,963,,,2395,,,400,,5275,139,,,,,,,3,,,,1614,,,64,,,,44,,49,,,,32,,25,,,,,,,,,,,,2242,,9018,,,,,,,553,,,,16,31,,23,388,23,30,,,636,,,,659,,,,3,,,,,,,,,,,536491,,,4,46,,1268,,359,559,,,,987,1488,,,452,22,,,,,,168,,,,,,,48018,,39912,,,,,16,24,,,,,
"MDV",,,,,,,,,,,,345,2,,,,,,,2,,,,,,,,,12,,,1,,,,,,,,,,,0,,,,,,,,1,,,,,,0,,,10,,,,,7,,,,,,,,,,0,2,,,,,,,,,0,,,,,,,,,,,,,,89,,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,13,,,,,0,,,29,,,856,,,,12,21,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,,
"MLI",,,,,,,,,,,,46,30,,,,,,,477,,1367,,,1,,,,0,,,2,22091,,3,,2727,1070,,155,,,205,,,,,,11566,,,232897,,,,,7,,,23,,,,,46,,,,,,,,,,5,34382,,,16363,3806,,817,1696,,51,,,,,,19771,,,,,,5,0,,,,,17,,,641,,,,,,,,,,0,,,509,81,,,,,,,,,,,,46423,,,,,,,,,,,,,,,88,,,,47536,76124,,,,19,,,,,,,,,3,9,,,,,,5,6,,,,,,,,,,,15567,,,117,,,,2,,,89,83,2801,,,414,,73,210,,,,,3555,,,,496,,,,,,,,151,,,,,,,,,,133,,84,
"MLT",,,,,,,,,2,,,21856,70,,,,,,,244,,,,,0,,,,0,,,53,,,,,,3899,,,,,18,,,,,,,,,,,,,12,6,,,58,,,11,,,,,,,,,,,,26,314,,,,,,344,,,62,,,,,,,,,,,,50,2,,,,,227,,,1397,,,,,,,,,,4,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,57,,,,,,,0,,,28,,,,,,,24,,,,,,,,,,,,26,,,,,16,5,,,422,,167,,,,,97,184,,,,,,,,,,38,,,,,,,22325,,4491,,,,,,,,,,,
"MHL",,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,118,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3980,,,,,,,,,,,
"MTQ",,,,,,,,2,,,,20,,,,,,,,,,,,,,3,,,,,,,,,,,,372,,,,,9,,,,,,,,1,,,,19,0,,,,0,,43,9,,,,,,,,,,,,,,1499,,,,,,,,,,,5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,
"MRT",,,,,,,,,,,,30,2,,,,,,,576,,,,,1,,,,,,,0,,,,,,346,,,,,0,,,,,,745,,,2855,,,,,0,,,13,,,,,39,,,,2,,,,,,7,6971,,,,540,,,4,,29,,,,,,360,305,,,,,1,,,,,49,3,,,178,,,16,,,,,,,,,,,79,,,,,,,,10557,,,,,,,,,,,,,836,,,,,,33,,,,,,,,,4,,,,,,,,,,8,,,,,,,,,,,,,,,,,,21581,,,35,,,,0,,,,,2592,,,,,10,56,,,,,80,,,,259,,,,,0,,,67,,,,,,,,,,128,,,
"MUS",,,,,,,,,,,,15809,69,,,,,,,2654,,,,,,,,116,,,,2,,,,,,8459,,,,,0,,,,,,,,,,,,,2,16,,,83,,,,,,,,,0,,,,,,31,30943,,,,,,,,,30,,,,,,3,,,,,,27,5,177,,,,1561,,,5195,,,,,,,,,,0,,,,,,,187,,,,,,,,,,,,,,,,,,,,,64,,,230,,,,,,,,,120,,,,,,,,,,,,,,,2715,,17,,,,,,,,,,,,,145,,,,,2,,,7657,,118,,,,,120,2045,,,,,,,,,,,,,,,,,24531,79,,,,,,,,,,,,
"MYT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
"MEX",,,,,,,,2,709,,,3483,1026,,52,,,,,1682,1824,,,,5314,0,,,1669,,,46,,,0,,,45875,22,,,,3632,,,,1403,,,,1690,,21,71,9,41,238,,,867,,,740,1211,39,940,,,36,,,,,,529,9235,,,,,,9293,,,305,,,,,7400,,,,169,,800,243,67,,,,,235,,1313,6505,,1337,,,,,,,,4,,,,,20,,237,,,,,,,,,,,,,,,,,,,,,,,,2909,,,487,,,,,,814,,,,2337,,819,1587,59,84,154,1058,,,,,156,106,,,,15,,,,,,,,15,,,,,46,35,,,280,,31286,,,,,1741,4819,,,,,,,,,,112,,,,,,,5835,,5351204,,306,,,2115,,,,,,
"FSM",,,,,,,,,4,,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,5405,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,680,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,1,,,,,,,,,,,,,,,,,,,,4470,,,,,,,,,,,
"MCO",,,,,,,,,9,,,46,16,,,,,,,77,,,,,0,,,,106,,,5,,,,,,15,,,,,18,,,,,,,,0,,,,,,2,,,10,,,,,39,,,,0,,,,,,4,14601,,,,,,,,,20,,,,,,,,,,,,3,1,,,,,2,,,879,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,8,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,4,,131,,,,,18,172,,,,,,,,,,,,,,,,,193,,,,,,,,,,,,,
"MNG",,,,,,,,,,,,2021,1357,,,,,,123,528,,,,,1,,,,,,,61,,,,,,830,,,,,1,,,,,,,,4,,,,,,3361,,,56,,,,,1,,,,30,,,,,,56,933,,,,,20,,,,2,,,,,,,,,,,,749,12,,,,,222,,,211,,,,,,,,,,61,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,391,,,,,,,,,119,,,,,,,,,218,,,,10713,40,,,11623,,,,,,,,,,,,,,,,,37,4,,,,,291,,,,,2428,783,,,,,,,,,,137,,,,,,,886,,,,,,,,,,,,,
"MNE",,,,,,,,,,,,1088,12964,,,,,,,11,,,,,0,,2090,,15,,,17,,,,,,1000,,,,,,,,,,,,,,,3051,,,,48,,,162,,,,,,,,,,,,,,,8,790,,,,,,6581,,,,,,,,,,,,,,,30,,,,,,0,,,1391,,,,,,,,,,,,,,,2,,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410,,249,,,,,,,,,16,76,,,,,,,53,,,,,,,,,,,,40516,,,,,15,1556,,,,,75,,,,,668,1523,,,,,,,,,,,,,,,,,629,,,,,,,138,,,,,,
"MSR",,,,,,,87,588,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,351,,,,,0,,,,,,,,3,,,,,,,,,,,77,,,,,,,,,,,,,,5,,,,,,,,,40,,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6683,,4177,452,,,,,,,,,,
"MAR",,,,,230,,,,121,,,1103,1017,,,225,,,,109492,,,,,14,,,,261,,,63,,,,,,35731,,,,,165,,,,25,,,,3,,16,,,29,67,,,3036,,,8,18,779,,,,3,,,,,,1006,499379,,,299,,,46283,,374,566,,,,,,122,,,,,,105,77,,,,207,93,,83946,201935,,,495,,,,1173,,,0,76,,,2564,,,1160,,,,,521,339,,,143,,,96,,,,,,,,,,,,87316,281,,,,,,,,2876,,,,25,,,13,,52,676,,290,,,,288,339,,,,,,,,,,,2165,21,,,,,10,9,,,713,,321832,,,,,5769,10600,,,,,,,,,2842,273,,,,,492,2743,11502,,44344,,,,,466,,,,,,
"MOZ",,,,,,126,,,10,,,557,42,,,,,,,253,,,,,1,,,257,1080,,,17,,,15,,,697,,,,,80,,,,,,,,3,,,,,7,3,,,160,,,,,6,,,656,0,3862,,,,,48,831,,,,,,,,,36,,,,,,5,,,,,,9,13,,,,,21,,,582,,,,,280,,,,,0,,7,,,,,,,28153,,,,,,,,,,,,,,,,,,,60,,,349,,,,,,,,,116,,,,,,,,,0,39368,,,,,,,33,,,,,,,,,19,,,,,,,,,2,,,217534,,639,,,,,189,749,,,,,,,,,,,,,,12,,,3551,6576,,,,,,27,,,,,721,52588
"MMR",,,,,,,,,0,,,18269,45,,,,190007,,,71,,,,13,0,,,,7,,,,,,,17,,4464,,,,,0,,,,,,,,8,,,,,34,53,,,864,,,,,0,,,,,,,,,,809,265,,,,,,706,,,46,,,,,,0,,,,,,6,1,24190,,,,35,,,309,,,0,,,,,,1383,,,,,,,,,,,100203,,,,,,,,,,,,,,,,,,,,,526,,1167,,,,,,,1719,,1097,,0,,,,233,,,,,325,,,,15,,,,,,,,,,82018,,,,,,,,,,,252,,40,,,,,737,215,,,857466,,,,,,,12,,,,,,,8365,,74330,,,,,,4585,,,,,
"NAM",,,,,,458,,,0,,,830,129,,,,,,,42,,,,,,,,304,12,,,4,,,,,,585,,,,,14,,,,,,,,,,,,,0,14,,,55,,,,,168,,,,0,,,,,,78,109,,,,,,,,,1,,,,,,0,,,,,,8,27,,,,,26,,,51,,,,,32,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,60,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,1,,,98848,,73,,,,,85,156,,,,,,,,,,,,,,,,,1396,226,,,,,,,,,,,395,
"NRU",,,,,,,,,,,,396,1,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,9,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,0,,,,,,,,4,,,,,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,18,,,,,,,1,,,,,,,,,,,,,,4,,,,14,,,,,,,,,,,,,
"NPL",,,,,,,,,,,,34852,248,,,1313,27505,,,1866,,,,303,3,,,,0,,1294,2,,,,21,,7532,,,,,18,,6816,,,,,,1,,,,,7,112,,,2144,,,,,,,,,3,,,,,,1329,831,,,,,0,2472,,,32,,,,,,5,,,,,,33,51,287228,,,,48,,,932,,,80,,,,9524,,,3,,,,,,,125,,,241746,,,,,,,,,,,,,,,,,,,,,916,,777,,,,,,24,853,,,,,,,,31,14,1986,,48618,1757,,,,20,,,,,,,,,,107932,,,20,,,,,6,,,87,,1295,115,,,,457,502,,,6513,,,,,,,,,,,,,8557,17409,,58657,,,,,,1110,,,,,
"NLD",,,,,116,,,9,173,,2241,40177,5066,,24,91,,,,68569,,,,6,193,1458,,261,1300,,145,669,,,18,10,70,46131,5,17,,,1122,,515,,126,,,3,239,,399,,4842,296,794,,,3556,,5,215,364,495,11,,,60,,,,,,570,22821,,,,,7,61302,92,,2375,,,446,,70,11,,,,,27,1599,166,,2714,,,2940,,2929,8140,,646,106,,,,508,,,40,,,30,803,47,61,2080,,,,,,399,,,,,,437,,,,122,,,,,272,,,,,10928,150,,,,,,4299,342,,,164,,,347,205,1030,2033,13,111,,,,344,231,,,,2,,,,,,,,365,,,,389,197,142,,,17076,,23445,,,,1523,5535,12294,,31,205,,,,,,,15838,,,,99,,1199,39822,,54570,,,,,278,,,,,,
"NCL",,,,,,,,,,,,943,,,,,,,,,,,,,0,,,,,,,,,,,,,116,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,128,,,94,,,,
"NZL",,,,358,,,,6,5,,,292375,235,,18,,,,,189,,,,9,30,3,,,72,,90,19,,,,,,4869,20,,,,279,,1134,,24,,,1101,13,,56,,,59,49,,,402,,,,63,30,,,,3,8,,16,,284,86,1181,,53,,,,1192,,,308,,,,,,0,,,,,,89,36,,,,,1233,38,,503,,1880,34,,,18,,,,2,,,,,,,46,,,1229,2,,36,,,,,,49,,,,,,,,,21,0,,2127,65,,,,,157,,,272,,,,14,537,,57,167,45,28,,,412,,,,37,,,,0,,,643,,,,,10,,,1594,,18,,30,,2814,,496,57,,,,425,919,,56,1012,25,,122,,,,240,,,,,,,44148,,22752,,,,159,9,,,,,,
"NIC",,,,,,,,,43,,58,481,146,,4,,,,,196,,,,,67,,,,233,,,5,,,,,,5481,259,,,,509,,,,318,,,,156209,,,58,,2,6,,,133,,,170,191,,3728,,,1,,,,,,90,489,,,,,,729,,,79,,,,,4075,1,,,,,3897,11,4,,,,,9,,,876,69,,,,,,,,,0,,,,,,,,,,,,,,,,,,,2214,,,,,,,,,,,,317,,,,,,,,,123,,,,8054,,,108,,,,118,,,,,,15,,,,,,,,,,,,,,,,,,4,,,122,,19950,,,,,504,453,,,,,,,,,,,,,,,,,261,,160381,,,,,1111,,,,,,
"NER",,,,,,,,,0,,,20,11,,,,,,,791,,34465,,,0,,,,0,,,0,6326,,,,3987,511,0,,1844,,18,,,,,,,,,17233,,,,2,0,,,5,,,,,17,,,,,,,,,,8,3040,,,,,,223,1915,,7,,,,,,36,,,,,,4,0,,,,,87,,,225,,,,,,,,,,,,,130,73,,,,,,,,5320,1,,,72,,,,,,,,,,,,,,,65,,,,,53313,,,,18,,,,,,,,,,,,,,,,,1,,,,,,,,,,,815,,,18,,,,0,,,11,,68,,,,,17,96,,10,,,29193,,,,,,,,,,,,96,,,,,,,,,,,,,
"NGA",,,,,,,,22,29,,,4836,3041,,81,681,,,,3165,7,42909,78,,0,,,596,387,,,43,2854,,373,,81441,21948,0,,1762,,14,,,,3,,,,3,22407,11,,,139,124,,,700,,30,5,17,215,,180,,61,,,,,,1062,3055,,,5426,,,15319,33515,,983,,,,,,63,,,,,,587,41,307,,,,13851,,,35078,,1623,8,,,,1863,,,1,,,1050,691,,2,,,,,,1995,213,,,,,,31,,,,,,,2854,,392,,,3399,,,15,66800,,,,,859,,,,7,,,,91,6,96,,825,359,,,196,152,,,,47,,,,,,,215,,93,862,,,8,13,,,5613,1442,12721,,,8983,,2394,1371,,,,,13929,,,183,266,393,,,,0,,4819,103170,,159199,,,,,23,,,,,253,
"NIU",,,,,,,,,,,,503,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,14,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MKD",,256,,,,,,,814,,,25890,11561,,,,,,,753,,,,,2,,1511,,19,,,1515,,,,,,5561,,,,,918,,,,,,,,12,,4762,,,12,563,,,1721,,,10,6,46,,,,3,,,,,,,2623,,,,,,42277,,,1202,,,,,,,,,,,,90,29,,,,,309,,,32986,,,66,,,,,,,,,,,,52,,321,,,,,,17,,,,,,,,,0,1942,,,,,,,,177,,,,,,,,,1367,,,,,,,,,105,143,,,,,,104,46,,,,,,,,,,,,28873,,,,,251,6782,,,46,,327,,,,,4372,32618,,,,,,,,,,83276,,,,,,,1752,,15548,,,,,,,,,,,
"MNP",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOR",,,,,,,,,13,,,2528,689,,8,,10077,,26,654,,,,,55,0,,172,208,,,207,,,,,,2103,,,,,706,,,,42,,,,29,,51,,,133,55,,,13176,,,23,119,52,,,,90,,,,100,,1138,3106,,,,,,4288,,,331,20,,,,,0,,,,,,865,648,,,,,179,,,1094,,281,24,,,,,,,144,,,,133,5,949,131,,,,,,36,,,,,,68,,,,,,,,,35,,,1683,,,,,,,,,,,,,28,,,55,329,801,178,,,,,,364,382,,,,,,,,,,,,62,,,,,502,10,,,1229,,8043,58,,,,22861,1205,,,344,,,,,,,2599,,,,0,,,12975,,18280,,,,,41,,,,,,
"OMN",,,,,,,,,,,,950,17,,,,,,,22,,,,,0,,,,11,,,0,,,,,,814,,,,,9,,,,,,,,0,,,,,26,,,,16,,,,,180,,,,,,,,,,9,51,,,,,,,,,1,,,,,,,,,,,,10,,,,,,27,,,47,,,350,,,,,,,,82,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,,,,,,,21,,,,,,,,211,,,,,,,,,19,,,,,,,,,,,,,,,,,,0,,,18,,19,177,4865,,,50,48,,17,,,,,,,,18,,,,,,,1599,,,,,,,,,,,,,
"PAK",52426,,,,,,,0,0,,,31299,1945,,0,18522,,,0,4945,,,17,0,5,,,221,144,,290,92,,,,21,,105524,42,,,,129,1539,4369,,13,,,,0,,,,,37,137,85,,6997,,,20,17,208,,,,24,,,,,857,1209,10504,,,,,6,20046,35,,4317,,,,,14,3,,,,,,168,17,523805,4405,10941,170,3750,,,32106,,7987,1414,,,,93552,,,9,419,106,,654,,4,,,,34775,63,,200,,,,106,,35,,,0,,,,540,842,17,,439,5726,,1571,,,,,,,10535,22808,,,35,,,19,258,18,683,,31953,580,,,123,148,,,,0,,,,,,427193,,,5,35,51228,,9,12,,,3921,,18975,374,,,,6787,2041,,50,1119,105,,,,,,665,,,,388,,218153,278010,242,208965,,,,,1,280,,,,,
"PLW",,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,11,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,735,,3,,,,,,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,325,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PAN",,,,,,,,,69,,,149,44,,37,,,,,119,,,,,55,,,,244,,,2,,,,,,1470,69,,,,1066,,,,1140,,,,5641,,,18,,2,20,,,60,,,375,466,,248,,,,,,,,,17,349,,,,,,375,,,79,,,,,146,,,,,,172,13,2,,,,,10,,,795,41,,,,,,,,,0,,,,,,,,,,,,,,,,,,,705,,,,,,,,,,,,185,,,185,,,,,,53,,,,,,,198,,17,20,340,,,,,,4,,,,1,,,,,,,,,,,,,,,,,46,,2612,,,,,177,328,,,,,,,,,,,,,,,,,500,,64422,,,,,465,,,,,,
"PNG",,,,,,,,,,,,,33,,,,,,,22,,,,,0,,,,,,,1,,,,,,143,,,,,5,,,,,,,10,,,,,,,1,,,4,,,,,,,,,0,,,,,,7,13,,,,,,,,,0,,,,,,3,,,,,,3,1,,,,,8,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,742,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,23,,,,,,,,,,,,241,,53,,14,,,,,13,109,,,,,,,,,,,,,,,,,806,,,,,,32,,,,,,,
"PRY",,,,,,,,,384146,,,321,153,,,,,,,333,,,,,2269,,,,28675,,,1,,,,,,4000,,,,,2671,,,,116,,,,58,,,,,7,8,,,57,,,11,112,,4,,,,,,,,,15,666,,,,,,2840,,,62,,,,,28,0,,,,,13,8,1,,,,,20,,,1985,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,320,,,,,,,,,,,,145,,,,,,,,,110,,,,77,,,339,,,35,,,,,,40,19,,,,,,,,,,,,,,,,,,,,,106,,46431,,,,,138,806,,,,,,,,,,,,,,,,,495,,23434,,722,,,108,,,,,,
"PER",,,,,,,,,108735,,563,7023,1316,,186,,,,,2497,,,,,5200,,,,7931,,,13,,,0,,,17756,10,,,,129251,5104,,,2172,,,,1857,,49,16,64,21,99,263,,812,,,576,5574,,97,,,9,,,,12,,418,8057,290,,,,18,10911,,,201,,,,,199,,,,138,,165,106,59,,,,,93,,1294,72171,,27734,,,,,,,,3,,,,,,,326,,,,,,36,,,,,,1684,,,,,,,,,,,,3017,,,99,,,,,,1040,,,,2004,,,,58,20,177,1207,,,,,,77,,,,,,,,,,,,32,,,,,19,33,,,167,,109791,,,,,4302,6841,,,,,,,,,,44,,,,,,,5055,,320407,,28,,,20466,,,,,,
"PHL",,,,493,205,,,,37,,516,169654,10708,,610,13273,,,,8891,,,188,4,29,,,,251,,8301,104,,,,70,,363567,974,,,,201,34936,141620,18929,48,,,,89,,56,,,6974,673,1827,,10557,,,24,37,672,8,,,47,,,,160,,3913,12832,,,,,,34396,14,,6098,74,,,14887,52,0,,,,,,279,1255,,1765,,,10589,,,91350,,141556,3761,,,,60522,,,3,495,,,2112,44,,621,,,66426,653,,812,230,,,,,270,58,,46,,,,,,159,17,,10981,,20572,,,,,,5829,18574,22209,,1213,86,410,,128,,159,401,71,36609,19656,,,337,85,,,,10,,,,,,287571,,38,180,,11011,,34,111,50,,1655,,29493,,,,,11826,11092,,,734,127,,,,177,,539,,,,,,137751,91360,,1269989,,,,,93,45,,,,,
"POL",,,,,,,,,4126,,,31654,41363,,13,,,,253,45330,,,14,,117,,,,2419,,,1322,,,,,,85263,,,,,970,,,,129,,,,173,,545,21,,555,9519,,,20430,,,14,155,188,,,,356,,,,27,,2903,65595,,,,,128,862161,28,,9787,6,,,,,0,,,,,,2182,6574,,,,,63031,,32530,90238,,824,52,,,,,1959,,406,,,,379,48,1083,2962,,,,,,339,,,,,,373,,,4,26,,,,,113,,,72371,,1071,,,,,58,,38110,,,,74,,420,109,79,,738,8,,,67,,334,15339,,,,,,,,30,,,,592,,,,,3706,274,,,9040,,34702,,,,,50721,22323,,17,,,,,,,,2577,,,,,1677,,481083,,233202,,678,,,506,,,,,,
"PRT",,,,,5276,2855,,,2437,,82,9771,833,,3,,,,,18447,,,791,,70,17,,183,92091,,,266,,,635,,,75971,,,,7366,572,,86,972,47,,627,,32,,21,,510,46,109,,,1262,,,43,134,23,3,,,59,,,,,,265,336652,,,,,,56366,,,205,,,260,,2,0,466,,,,,218,301,82,,,,1196,,,4303,,288,,,,,,,,9,,,,,206,17,39593,,,,,,51,,,,,,177,,,,,,,1636,,182,,,8982,,,,,,,,,1502,,,,89,,,52,31,44,,17,,,285,,601,104,,,,,,,,,51,,,15,,,,,70,22,,,23867,,47950,17,,,,2050,103560,,,241,118,,,,,,164,,,,,,,80394,,92922,,278,,,22550,,,,,,
"PRI",,,,,,,,28,41,,,94,3,,,,,,,,,,,,20,3,,,,279,,,,,,,,330,28,,,,416,,,,266,,,,141,,,23,11,0,,,,0,,1,2093,242,,27,,,,,,,,,,29,,,,,,,,,0,,,,2006,43,,,,825,,49,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,,,,,,,,,,,27,,,,,546,0,,,,273,,,84,28,,,,,,,,,,,,,0,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934896,2030,,,,224,,,,,,
"QAT",,,,,,,,,,,,697,11,,,242,,,,,,,,,0,,,,,,,13,,,,,,1305,,,,,70,,,,,,,,1,,,,,2,5,,,99,,,,,151,,,,0,,,,,,8,93,,,,,,,,,576,,,,,,,,,,,,39,2,,,,,19,,,73,,,62,,,,531,,,1,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,45,80,,,,,,,61,14,,,,,,,,11,,,,,,,,,,,,,,,,,,1,,,,,32,124,5270,,,202,55,,,,,,,,,,14,,,,,,1669,1025,,,,,,,,,,,,,
"KOR",,,,144,,,,,4163,,,63386,68,,,,,,14,2985,,,,17,259,,,,6095,,76,110,,,,19,,70473,,,,,2206,67072,4027,,115,,,,115,,16,,,7,988,2716,,6091,,,251,401,98,50,,,45,,,,27,,545,14496,,,62,,,15768,,,125,,,,1376,695,142,,,,,26,566,29,,13973,,,130,,,2619,,241448,44,15946,,,,124,,9,,,,223,,,505,,,715,,,,,,37,,,872,19,,998,,,,,,21,,,5002,,14672,24,,,,,811,4878,,,29,171,29,1245,644,3361,62,76,2,,,,,118,1554,,,,,,,,,,,,5,,0,,,211,,12,,1546,,2477,312,,,,6955,2908,,,349,,,,,,,415,,,,126,,,7485,,559127,,,,,115,771,,,,,
