"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GIB",,,,,,,,,9,,,246,,,,,,,,,,,,,0,,,,,,,4,,,,,,89,,,,,10,,,,,,,,4,,,,,0,,,,,,,,,1,,,,1,,,,,,,53,,,,,,,,,1,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,4,,,,,,,,,,,,,,,,,,6061,,,,,,,,,,,,,
"GRC",,16433,,,,,,,510,566,,58770,1454,,32,,,,73,8148,,,49,,7,,,,814,,,3174,,,,,71,30958,,,,,292,,,,33,,,,11,,76,,,10977,212,,,799,,,17,13,449,,,,27,,,,,,465,6758,,,,,75,82794,,,,,,,,,,,,,,,608,15,,,,,285,,1697,8925,,,39,,,,,,,18,,,,1060,20,18,899,,,,,,29,,,,,,85,,,,11,,,,,,,,5737,,,,,,,135,,894,,,,57,,,17,66,1384,89,,,,187,,2037,839,,,,,,,,,,,,464,,,,,147,44,,,6803,,1674,40,,,,6744,5771,,,,,,,,,,34521,,,,19,,,20787,,73786,,,,,267,,,,,,
"GRL",,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,7,,,,,,,,3,,,17,,,,,,9744,,,,,,,,,,,,,96,,,11,,,,,,,,,1,,,,,184,,,,,,,,37,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,
"GRD",,,,,,,,85,10,,193,65,9,,19,,,250,,,,,,,0,0,,,5,,,,,,,,,6159,6,,,,10,,,,,,,,3,,,13,1,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,88,,,,1,,,,,,7,,,12,105,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,26,68,,247,,,,,,,,,,,,,,,,,313,,,,,11,26,,,,,,,,4475,,,,,,,,,6470,,20147,307,,,,110,,,,,,
"GLP",,,,,,,,39,,,,8,,,,,,,,,,,,,,3,,,,,,,,,,,,268,,,,,13,,,,,,,,,,,,53,,,,,0,,26,23,,,,,,,,,,,,,,982,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,,,3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,1095,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,407,,,,114,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,48,,,282,184,,19,,,,,432,12187,,,,63,,,,164,,,2,,,,,,8566,,,,,346,,,,243,,,,1304,,,12,,0,17,,,125,,,197,224,2,4732,,,4,,,,,,35,1711,,,,,,958,,,25,,,,,,,,,,,2260,7,17,,,,,66,,,1324,169,,,,,,,,,0,,,,,,,,,,,,,,,,,,,22916,,,,,,,,,,,,375,,,827,,,,,,225,,,,702,,,82,21,,17,203,,,,,,,,,,0,,,,,,,,,,,,,,1,,,42,,4579,,,,,382,600,,,,,,,,,,,,,,,,,556,,493510,,,,,231,,,,,,
"GIN",,,,,,191,,,1,,,453,65,,,,,,,6226,,,,,2,,,,30,,,1,,,217,,2625,2560,,,,,7,,,,,,,,,74259,,,,0,20,,,47,,,,,7,,,,,,,,,,22,15039,,,988,17022,,1069,51,,27,,,,,,,2442,,,,,6,8,,,,,23,,,1245,,,,,,,,,,,,,14564,,,,,,,,,17575,,,,1628,,,,,,,,,484,,,20,,,1025,,,,,,,,,135,,,,,,,,,9,2197,,,,,,14,45,,,,,,,,,,,18714,,,17297,,,,2,,,42,,3480,,,,,189,478,,,,,1510,,,,,,,,,,,,747,,10331,,,,,,,,335,,,
"GNB",,,,,,,,,,,,8,8,,,,,,,114,,,,,,,,,378,,,2,,,2235,,,39,,,,,0,,,,,,,,,181,,,,,3,,,17,,,,,0,,,,,,,,,,1,1402,,,,6370,,,,,1,,,,,,1948,,,,,,0,,,,,,1,,,263,,,,,,,,,,,,,303,1,,,,,,,,240,,,,655,,,,,,,,,,,,,,,102,,,,,,,,,21,,,,,,,,,,12894,,,,,,,38,,,,,,,,,,,16310,,,146,,,,8,,,27,,1218,,,,,57,191,,,,,73,,,,,,,,,,,,888,,,,,,,,,,552,,,
"GUY",,,,,,,157,3581,,,153,348,15,,754,,,3501,,55,,,47,,1,92,,,1174,1113,,1,,,,,,48468,136,,,,16,,,,7,,,,12,,,,264,,0,,,76,,85,6,,,,,,2,,,,,,11,3062,2009,,,,,,,,7,,288,104,,,,,,,,,2,14,,,,,18,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,1540,,,,,,,,,56,,,,25,,,,,11,,27,,,,,,,,,364,1220,,131,,,,,,,,,,928,,,,,48,,59,,,,5554,79,95,,,,,,,,5190,,,,,,,,,15698,,158707,,,,,4666,,,,,,
"HTI",,,,,,,,17,11,,1037,56,35,,11948,,,23,,1072,24,,862,,5,54,,,43,,,1,,,,,,52226,6,,,,17631,,,,36,,,,29,,,101,888,3,3,,,66,,1226,164618,27,,,,,,,,,,,3,45955,11097,,,,,718,,,22,,,8182,,5,12,,,,,5,,9,,,,,3,,,446,,,,,,,,,,,,,,,,,,,,,,,,,698,,,,278,,,,,,,,,,,,677,,,11,,,,,,16,,,,294,,,30,,,,86,,,,,,,,,,11,,,,,,,,,,,,1165,,4,,,,,327,21,,,,70,1132,,,,,,,,,,,,6963,,,,,168,,344246,336,,,,831,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,3,34,,,167,58,,9,,,,,184,4295,,,,115,,,,60,,,1,,,,,,4046,1156,,,,406,,,,176,,,,2248,,,,,0,9,,,80,,,220,260,,6901,,,0,,,,,,44,378,,,,,,770,,,40,,,,,4550,132,,,,,,3,19,,,,,8,,,1824,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,8242,,,,,,,,,,,,292,,,6368,,,,,,68,,,,789,,,101,,,,218,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,30374,,,,,180,427,,,,,,,,,,,,,,,,,413,,348975,,,,,164,,,,,,
"HUN",,,,,,,,,440,,,10601,24323,,,,,,214,4392,,,,,13,,109,,948,,,202,,,,,,18767,,,,,508,,,,63,,,,33,,714,15,,220,494,,,2090,,,6,133,48,,,,105,,,,,,1307,6361,,,,,27,69685,,,1194,,,,,,,,,,,,,109,,,,,3796,,6980,9546,,,329,,,,,,,106,80,,,154,45,53,715,,,,,,120,,,,,,243,,,6,15,,,,,,,,7124,,733,,,,,46,,1793,,,,22,,,33,52,706,278,,,,58,,3382,8458,,,,,,,,,,,,1215,,,,,8713,238,,,,,5052,,,,,8384,12984,,,,,,,,,,323,,,,8,,,20681,,40882,,,,,514,,,,,,
"ISL",,,,,,,,,7,,,277,104,,,,,,,134,,,,,1,,,,191,,,8,,,,,,318,,,,,13,,,,,,,,1,,,,,27,8,,,4587,,,,,,,,,3,,,,110,,74,263,,,,,,710,,,32,27,,,,,,,,,,,71,,,,,,21,,,122,,,,,,,,,,11,,,,,0,30,160,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,3931,,,,,,,3,11,251,16,,,,,,,23,,,,,,,,,,,,,,,,,32,6,,,6,,604,,,,,2842,217,,,,,,,,,,23,,,,,,,1252,,2882,,,,,,,,,,,
"IND",,,,,,,,40,52,,113,202435,5685,,262,74362,15838,237,9,9495,266,,271,6223,34,3,,2206,371,19,473,91,,,,22,,332639,133,,,,564,3014,9907,,77,,,,21,,26,,244,1191,465,174,,5011,,12,24,74,276,4,,73,66,,,,39,595,2783,27611,,9,,,12,21781,338,,2034,,,110,,,3,,,,,,417,160,,4878,,83,10224,,9944,55016,421,14538,745,,,,313209,,,13,807,101,126,1092,10,,84,681,1102,58373,3543,,113,,,,1416,,538,,,44,,,,902,12206,227,,318615,10151,,36046,11,,,,,,5673,133789,720271,,1683,33,,206,4519,287,3442,26,89129,1675,,,24,1447,,,,88,,,,,,597100,,171,1756,332,70814,40,42,41,,,18884,562,13637,5216,,617,,11375,10505,,231,3674,,,,90,397,,207,,,,1318,745,738080,393318,3427,1130963,,,,,122,796,,,,1867,
"IDN",,,370,,,,,,14,,,43116,820,,20,15376,70316,,,2097,,,,,6,11,,,465,,4911,29,,,,22,,7840,,,,,120,20729,125610,,39,,,,7,,17,,94,158,110,1049,,702,,,,27,408,,,,5,,,,9,,418,3496,,7,,,,9520,,,341,,,,,18,,,,,,,136,85,482,,,,83,,,2517,,19893,15104,,,,81571,,,1,1423,,,2135,,,,,,440488,,,14,,,,,,80,,,,,,,,,54,,,73770,412,2636,,,,,,,949,39271,178,,30,6577,,25,1672,18,201,,16520,3183,,,,63,,,,,,,,,,420488,,12,39,,108166,24,17,29,29,,983,,921,214,,,,1388,2324,,,299,1797,,,,,,123,,,,,,188416,6527,,53157,,,,,35,3223,,,,,
"IRN",,,,,,,,,63,4179,,28957,6779,560,,,,,10,4642,,,,,23,,,,301,,,93,,,,,,76020,3,,,,67,,,,31,,,,19,,21,,,485,180,,,6088,,,6,55,38,6,,,19,,,,,,3317,11581,,,,,52,49260,,,530,,,,,6,,,,,,,824,23,927,,,6154,154,,27030,6724,,2415,46,,,,,,,13,,,,104,,30,94,,,,,,19,,,,,,98,,,,,,,,,11,98,,13432,,1653,,,,,,,7492,,1029,,22,,,18,336,69,95,,,,,,210,697,,,,,,,,,,,,6,,,,,31,28,,,566,,2452,39,,,,33126,5350,,567,6,,,,,,,15732,974,,,,395,,32940,,189336,,,,,34,,,,3,,
"IRQ",,,3804,,,,,,20,603,,34057,2094,,,,,,,4066,,,,,2,,,,219,,,253,,,,,,33508,,,,,7,,,,7,,,,5,,18,,,610,164,,,10464,,,8,17,6938,,,,2,,,,,,4913,2892,,,,,,37398,,,2429,,,,,,,,,,,,258,22,260,,30711,,178,,35827,999,,,95364,,,,,,,16,62946,,,21879,,,,,,524,,,34,,,45,,,9,,,,,,842,,,,,,17929,,2942,,,,,,,9743,3206,126,,,,,4,0,104,13,,,,,,401,186,,,,,,,,,,2100,,61,,0,,,14,16,,,67,,688,18,,,,61073,3689,99767,28,42,,,,,,304,56956,,,,,,,25334,,108539,,,,,24,,,,4733,,
"IRL",,,,,,,,,29,,,41743,441,,27,,,,16,1667,,,45,,34,,,270,43,,,110,,,,,,13890,123,6,,2068,177,,315,,48,,,,15,,28,,,543,128,,,665,,,12,84,35,5,,,28,,,,,,202,5253,,,,,,4348,,,412,,,,,,,,,,,,567,43,,,,,,891,,2044,,631,29,,,,,,,313,,,,,9,706,842,,,,,,192,,,,22,,98,,,3,,,,,,30,,,2588,,4853,6,,,,,,429,,,,25,22,,104,181,3676,823,,,,,,337,86,,,,7,,,,,,,,25,,,,,421,18,,,11191,,7215,,,,,814,1922,,,,,,,,,,291,,,,,,,218718,,73295,,,,,26,,,,,,
"IMN",,,,,,,,,,,,357,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,11,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361,,,,,,,,,,,,,
"ISR",,,,,,,,,269,,,4884,1129,,,,,,208,1437,,,31,,76,,,,944,,,204,,,,,,12284,9,,,,682,,,,170,,,,61,,18,,,181,146,,,647,,,17,202,173,24,,,30,,,,,,286,5136,,,4,,11,4411,19,,332,,,,,46,4,,,,,30,671,14,,,,,102,,,1519,,,516,,,,,,,32,214,,,,,18,15,,,,,628,3,,,,,,788,,,,,,,,,46,,,2228,,,,,,,,,353,,,,350,,,197,327,131,35,24,,,172,,499,1644,,,,,,,,,,,,53,,,,,58,11,,,3513,,1089,18,36544,,,1053,1755,,,,,,,,,,1403,,,,,1822,,9062,,63655,,,,,192,,,,,,
"ITA",,4114,436,,215,,,36,86582,,,94893,14666,,53,,,,3,58295,,,37,4,601,7,67,183,18257,,,1094,,,188,6,240,117369,11,27,,,5087,,259,,1001,,,,817,,1536,22,6,260,484,,,2293,,,1072,1582,1208,101,,,190,,,,,,948,166742,63,31,,,6,133143,91,,3785,,,198,,107,35,,,338,,64,1699,111,,,,,3963,,2923,,,1958,160,,,,,,,74,,,26,2519,315,107,9987,,,,73,,637,,45,22,60,,1592,,2625,12,148,,933,,,443,,,8966,79,1055,44,,,,22,,1477,,,,405,,337,1674,893,4484,1180,102,,,1616,,17378,726,,,,7,,,,1797,,,,894,47,,,,724,1617,,,17912,,41889,2663,,,,3991,115551,,,166,,,,,,1065,1333,,,,33,,,74545,242,198989,,3340,,,19097,,,,,,
"JAM",,,,,,,199,2659,0,,503,594,119,,5227,,,650,,242,194,,287,,2,207,,,25,1107,,3,,,,,,77944,5160,,,,22,,,,25,,,,125,,,58,921,8,8,,,100,,85,35,20,,4,,,1,,,,,,38,351,,,,,,1064,,,7,,58,,,,,,135,,,4,12,13,,,,,83,,,212,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,545,,,6,,,,,,86,,,,360,,,,,,11,23,,,,,,,,,71,234,,66,,,,,,,,,,1351,,3,,,192,,148,,,,,133,453,,,,,,,,710,,,,,,,,,84264,,403708,204,,,,54,,,,,,
"JPN",,,,,,,,11,2321,,,31834,2107,,27,,6330,,,2683,,,258,46,809,7,,,28744,,81,97,,,0,42,,19175,5,,,,1050,2166,7364,,303,,,,121,,42,,69,51,752,95,,1345,,,171,312,336,17,,,37,,,,,,1007,16456,,12,11,,,16613,19,,404,,,,1016,54,21,,,94,,63,676,65,430,6518,,,359,,,5801,,,35,,,,,,,9,,,,360,,15,133,,,7232,83,320,45,,,,5,,1528,20,,225,,,,,,69,,,3269,,5510,13,,,,,274,926,,,63,168,72,948,1648,5757,314,188,44,,16579,,,19,510,,,,8,,,8,,,,,22,,0,,,78,46,12,,1565,,3837,449,,,,2218,5305,,,2919,,,,29,,,1180,,,,64,,,29599,,171182,,,,,147,665,,,,44,
"JOR",,,1024,,,,,,24,,,2870,230,,,5338,,,1,392,,,,,2,,,,350,,,57,,,,,,6159,,,,,95,,,,35,,,,3,,8,,,172,35,,,543,,,,13,1459,,,,1,,,,,,135,519,,,,,,3674,,,212,,,,,,0,,,,,19,105,7,,4878,,2829,50,,,843,,,,,,,22280,,,0,251,,,5890,,,,,,,,,7,,,,,,9,,,,,,,,,,,,393,,,10,,,,,,208,5308,,,35,,,10,49,16,11,47,6665,,,,25,144,,,,,,,,,,59188,,22,,,,,10,11,,,33,,624,148,32879,,,1636,334,,,,,,,,,,353,,,,,83,53840,2158,,29674,,,,,81,,,,,,
"KAZ",,,,,,,,,,536,,1198,691,2107,,,,,36218,524,,,,,14,,,,29,,,999,,,,,,6637,,,,,7,,,,,,,,5,,54,,,153,3194,,,144,,,5,,59,,,,2131,,,,,,197,1642,,,,,722,430348,,,15095,,,,,,,,,,,,330,16,2131,,,,143,,7472,3386,,,13,,,,,7950,,3272,,,,154,,2519,,,,,,789,,,,,,,,,,129,,,,,,,,,116,,,,,,,,,597,,,,,,,,,2484,425,,,662,2515,,45,1382311,,,,,,,,,,,,79,,,,,128,61,,,,,1076,,,,,1138,1858,,439,,,,,,,,2954,10419,,,,122050,,2328,,14690,,,7225,,,,,,,,
"KEN",,,,,,,,,2,,,9844,669,,13,,,,,899,,,,,9,,,371,51,,,10,,450,,,,14258,26,,,,22,,,,,42,,,0,,,,,42,29,,,957,,,,,27,,,148,2,,,,8,,889,1315,,,,,,8988,3,,277,,,,,,833,,,,,,50,61,1245,,,,283,,,2209,,,,,,,,,,1,,,,113,,,,,,,,,27,,,,,,28,,,,,,,12580,,536,,,1692,,885,,,,,,,1176,,,,,,,,29,28,53,,,,,,,154,1083,,,,,,,,,,,,255,10,,,14,14,,,14929,3801,1089,,,1248,,2172,2115,,,,,,,,,,66,,,,21939,,,70000,15513,60309,,,,,,,,,,213,
"KIR",,,,,,,,,,,,400,,,,,,,,,,,,,,,,,37,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,0,,,,,356,,9,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,105,,,,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,115,,,,,,,,,2,,,,,,,,,,,,,,45,,,,125,,,,,,,,,,,,,
"KWT",,,395,,,,,,,,,2652,92,,,1800,,,,78,,,,,1,,,,24,,,36,,,,,,7263,,,,,7,,,,9,,,,,,,,,105,24,,,602,,,,,674,,,,2,,,,,,59,322,,,,,,,,,61,,,,,,,,,,,,90,0,3142,,,120,83,,,219,,,214,,,,,,,0,102,,,2284,,,,,,,,,24,,,14,,,,,,,,,,,,,,,488,,,,,,,,,165,112,,,,,,,81,51,,,1214,,,,,29,,,,,,,,,,,,27,,,,,21,3,,,38,,162,920,8981,,,962,237,,,,,,,,,,106,,,,,,19445,5103,,15165,,,,,30,,,,,,
"KGZ",,,,,,,,,,,,300,431,1317,,,,,2702,162,,,,,2,,,,,,,111,,,,,,1595,,,,,7,,,,,,,,,,,,,13,410,,,35,,,,,8,,,,305,,,,,,35,543,,,,,162,36296,,,315,,,,,,,,,,,,102,0,,,,,18,,1419,1189,,,,3508,,,,,,456,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,138,,,,,,,,,39,,,,812,,,,304104,,,,,,,,,,,,,,,,,11,6,,,33,,231,,,,,578,405,,5534,,,,,,,,906,,,,,14443,,487,,3104,,,2673,,,,,,,,
"LAO",,,,,,,,,134,,,5798,70,,,,40551,,,607,,,,,0,,,,0,,,1,,,,105,,7308,,,,,0,,,,,,,,3,,,,,3,13,,,42,,,,,,,,,,,,,,,52,23510,430,,,,,1522,,,21,,,,,,,,,,,,19,,,,,,20,,,136,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,0,,,,,,,,,126,348,,,,,,,,76,,,,,,,,140,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,17,,99,,,,,296,531,,,503085,,,,,,,,,,,,,,434,,106342,,,,,,2991,,,,,
"LVA",,,,,,,,,77,,,2970,562,,,,,,7399,770,,,,,0,,,,134,,,126,,,,,,3191,,,,,64,,,,11,,,,1,,24,,,123,241,,,2541,,,,,,,,,2572,,,,,,1201,2026,,,,,130,14826,,,295,,,,,,11,,,,,,120,383,,,,,12000,,2221,2573,,,,525,,,,527,,,,,,,,3223,411,,,,,,50,,,,,,22,,,,,,,,,,,,1870,,,,,,,,,4013,,,,,,,,,944,161,,,,,,,47799,,,,,,,,,,,,,,,,,83,32,,,224,,2455,,,,,3859,1535,,,,,,,,,,45,,,,,9718,,22278,,15379,,,,,72,,,,,,
"LBN",,,720,,,,,28,427,456,,44253,742,,,1488,,,0,2453,15,,,,8,13,,,5397,5,,198,,,,,,41214,,,,,238,,,,417,,441,,29,,15,8,85,1316,71,,,6146,,7,48,158,1092,,,,2,,,,,,267,21973,,,579,,5,26078,392,,902,,,139,,3,30,,,,,,103,10,,,,583,58,,3550,2588,,,1008,,,,4570,,,3,,,287,4138,,8,18,,,,1,,24,,,53,,,214,,,,,,663,,,17,,,1518,,,,,,,,,831,,,,216,,,27,66,73,30,9,1534,,,,168,161,,,,0,,,,,,37880,383,20,,239,,127,16,2,,,710,,1123,389,2014,,,11663,2374,,,,,,,,,,607,,,,,97,11977,7028,,54740,,,,,2920,,,,,,
"LSO",,,,,,,,,,,,67,4,,,,,,,14,,,,,0,,,185,,,,,,,,,,44,,,,,10,,,,,,,,,,,,,,0,,,35,,,,,,,,,,198,,,,,0,20,,,,,,,,,0,,,,,,10,,,,,,0,,,,,,22,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304,,63,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,142576,,,,,,,31,42,,,,,,,,,,,,,,,,,421,75,,,,,,,,,,,,
"LBR",,,,,,,,,,,,1821,45,,,,,,,334,,,,,1,,,,18,,,1,,,,,2464,1317,,,,,4,,,,,,,,,15144,,,,,2,,,102,,,,,12,,,,,24,,,,,48,342,,,,457,,531,14207,,13,,,,,,1228,333,,,,,10,1,,,,,48,,,327,,,,,,,,,,,,,,,,,,,,,,641,,,,,,,,,,,,,,,,,,,765,,,,,9271,,,,483,,,,,,,,,,1,,,,,,,,,,,,,,,,,,213,,,5152,,,,0,,,775,,268,,,,,480,189,,,0,,83,,,,,,,,,,,,1395,,44743,,,,,,,,,,,
"LBY",,,1057,,,,,,18,,,1290,189,,,,,,,296,,,,,2,,,,54,,,110,,,,,,2968,,,705,,22,,,,,,,,5,2629,73,,,101,43,,,98,,,,,1365,,,,2,,,,,,92,1224,,,,,,1470,,,267,,,,,,15,,,,,,164,2,,923,,,191,,9509,18234,,,6603,,,,,,,2,133,,,,,,,,,,,413,858,,,57,,,,,,,,,578,,,17,,,285,,,,67,,,,,221,,,,9,,,,19,75,5,,,,,,,100,,,,,,,,,,,,159,,,,,13,16,,,48,67,370,15,,753,,870,571,,,,,,,,,4410,1415,,,,0,,,6915,,4917,,,,,52,,,,,,
"LIE",,,,,,,,,27,,,8,232,,,,,,,4,,,,,0,,,,0,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,,0,,,16,,,,,,,,,0,,,,,,0,13,,,,,,150,,,6,,,,,,3,,,,,,1,,,,,,1,,,57,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,62,,,,,1,1388,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,
"LTU",,,,,,,,,237,,,1978,605,,,,,,12793,959,,,,,7,,,,578,,,103,,,,,,2838,,,,,29,,,,23,,,,4,,21,,,78,326,,,4612,,,,,,,,,1175,,,,9,,741,2165,,,,,157,26721,,,482,,,,,,,,,,,,107,763,,,,,19990,,2251,4383,,,,1988,,,,1559,,10221,,,,,,,390,,,,,,41,,,,,,43,,,,,,,,,,,,2672,,,,,,,,,14689,,,,10,,,,,31862,243,,,,,,9,37878,,,,,,,,,,,,21,,,,,84,27,,,376,,8737,,,,,5493,1348,,,,,,,,,,168,,,,,12173,,76236,,22531,,,,,79,,,,,,
"LUX",,,,,,,,,67,,,135,357,,,,,,,7064,,,,,1,,,,17,,,38,,,3,,,318,,,,,22,,,,11,,,,11,,19,,,8,6,,,255,,,,,,,,,6,,,,,,65,8414,,,,,,8738,,,77,,,,,,,,,,,,78,74,,,,,75,,,2602,,,,,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,,62,,,,,23,,,616,,,,,,,,,51,,,,,,,6,,145,2073,,,,,,12,15,,,,,,,,,,,,36,,,,,28,15,,,27,,720,,,,,167,1228,,,,,,,,,,25,,,,,,,1044,,1353,,,,,,,,,,,
"MDG",,,,,,,,,5,,,174,55,,,,,,,1495,,,,,2,,,221,37,,,0,,,,,,1928,,,,,10,,,,,5112,,,3,,,,,3,9,,,39,,,,,1,,,,1,,,,,,11,79767,,,,,,894,,,79,,,,,,5,,,,,,16,0,,,,,8,,,1650,,,,,,,,,,0,,,,,,,,,,,,,,,,,1030,2857,,,,,,,,,,,,,97,,,,,,,,,252,,,,,,,,,,11,,,,,8864,,26,,,,,,,,,,,,,154,,,,,11,,,406,,310,,,,,81,1187,,,,,,,,,,,,,,,,,762,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,702,19,,,,,,,47,,,,,7,,,524,0,,,,,,,,,313,,,,,1,,,,,,,,,,,,,3,0,,,47,,,,,2,,,343,,,,,,,27,59,,,,,,,,,,,,,,,5,,,,,,,1,,,,,36,,,94,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,30589,,167,,,140,,,,,,,,,65,,,,,,,,,,291,,,,,,,12,,,,,,,,,,,,,,,,,,0,,,20693,,34,,,,,44,69,,,,,,,,,,,,,,1,,,9368,3156,,,,,,,,,,,5248,45332
