"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"KIR",,,,,,,,,,,,650,,,,,,,,,,,,,,,,,102,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,775,,9,,,,,,,,,,,,,,,3,,,,,,,,,,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,209,,,,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,265,,,,,,,,,3,,,,,,,,,,,,,,61,,,,213,,,,,,,,,,,,,
"KWT",,,1144,,,,,,,,,6580,253,,,5409,,,,258,,,,,5,,,,24,,,114,,,,,,15141,,,,,27,,,,26,,,,,,,,,243,103,,,1467,,,,,2084,,,,9,,,,,,155,762,,,,,,,,,138,,,,,,,,,,,,259,2,6075,,,400,201,,,538,,,729,,,,,,,3,197,,,10800,,,,,,,,,79,,,31,,,,,,,,,,,,,,,1143,,,,,,,,,403,668,,,,,,,171,191,,,6494,,,,,85,,,,,,,,,,,,67,,,,,75,11,,,139,,483,1742,17111,,,2268,513,,,,,,,,,,286,,,,,,61939,11774,,29826,,,,,71,,,,,,
"KGZ",,,,,,,,,,,,490,648,2556,,,,,5234,334,,,,,5,,,,,,,165,,,,,,2956,,,,,12,,,,,,,,,,,,,24,810,,,50,,,,,43,,,,537,,,,,,54,749,,,,,242,70534,,,546,,,,,,,,,,,,134,1,,,,,32,,2519,1423,,,,6734,,,,,,809,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,194,,,,,,,,,125,,,,1893,,,,591349,,,,,,,,,,,,,,,,,25,7,,,54,,333,,,,,990,618,,11301,,,,,,,,1969,,,,,26729,,735,,6119,,,4894,,,,,,,,
"LAO",,,,,,,,,283,,,11030,124,,,,88155,,,1149,,,,,0,,,,6,,,1,,,,260,,14386,,,,,3,,,,,,,,4,,,,,3,25,,,65,,,,,,,,,,,,,,,53,44338,801,,,,,3030,,,40,,,,,,,,,,,,49,,,,,,34,,,250,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,1,,,,,,,,,210,590,,,,,,,,100,,,,,,,,287,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,45,,188,,,,,490,958,,,896727,,,,,,,,,,,,,,703,,213777,,,,,,6956,,,,,
"LVA",,,,,,,,,124,,,4990,806,,,,,,10486,1218,,,,,0,,,,169,,,169,,,,,,5843,,,,,103,,,,20,,,,1,,27,,,171,450,,,4623,,,,,,,,,4703,,,,,,2044,3498,,,,,199,25889,,,351,,,,,,23,,,,,,176,735,,,,,22126,,3931,3226,,,,1113,,,,902,,,,,,,,5630,488,,,,,,106,,,,,,35,,,,,,,,,,,,3202,,,,,,,,,9647,,,,,,,,,1550,206,,,,,,,89389,,,,,,,,,,,,,,,,,144,38,,,654,,3987,,,,,7026,2133,,,,,,,,,,63,,,,,19497,,40726,,25163,,,,,140,,,,,,
"LBN",,,1171,,,,,55,791,853,,93290,1841,,,4508,,,65,6349,54,,,,37,64,,,14726,23,,755,,,,,,88200,,,,,609,,,,1225,,1167,,88,,65,18,252,2882,345,,,13593,,34,149,443,2214,,,,18,,,,,,672,49060,,,2284,,9,67045,1006,,2047,,,254,,25,156,,,,,,394,30,,,,1522,133,,6232,6946,,,1783,,,,11532,,,29,,,999,11067,,31,35,,,,10,,89,,,118,,,534,,,,,,1334,,,45,,,3475,,,,,,,,,1866,,,,526,,,71,134,382,73,18,8274,,,,806,968,,,,0,,,,,,123277,1106,45,,617,,321,111,23,,,1444,,3341,736,3311,,,26159,6332,,,,,,,,,,1135,,,,,1764,38446,16408,,119613,,,,,7486,,,,,,
"LSO",,,,,,,,,,,,150,4,,,,,,,17,,,,,0,,,261,,,,,,,,,,104,,,,,30,,,,,,,,,,,,,,2,,,50,,,,,,,,,,221,,,,,0,50,,,,,,,,,0,,,,,,32,,,,,,3,,,,,,39,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7567,,123,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,295581,,,,,,,57,72,,,,,,,,,,,,,,,,,695,149,,,,,,,,,,,,
"LBR",,,,,,,,,,,,3520,274,,,,,,,916,,,,,2,,,,41,,,5,,,,,4351,2459,,,,,15,,,,,,,,,27072,,,,,10,,,181,,,,,33,,,,,46,,,,,131,816,,,,968,,1660,30418,,30,,,,,,2765,898,,,,,35,1,,,,,107,,,1808,,,,,,,,,,,,,,,,,,,,,,1137,,,,,,,,,,,,,,,,,,,1937,,,,,20541,,,,932,,,,,,,,,,28,,,,,,,,,,,,,,,,,,439,,,10917,,,,4,,,1170,,819,,,,,954,424,,,1,,168,,,,,,,,,,,,3200,,85482,,,,,,,,,,,
"LBY",,,2225,,,,,,51,,,2790,459,,,,,,,737,,,,,3,,,,114,,,239,,,,,,6261,,,1307,,66,,,,,,,,11,6412,150,,,238,188,,,256,,,,,3495,,,,5,,,,,,247,2445,,,,,,3768,,,639,,,,,,44,,,,,,434,4,,2263,,,439,,17273,35087,,,18866,,,,,,,3,255,,,,,,,,,,,1097,1745,,,138,,,,,,,,,1162,,,34,,,908,,,,157,,,,,545,,,,38,,,,48,240,28,,,,,,,270,,,,,,,,,,,,374,,,,,59,40,,,251,153,966,40,,1557,,2689,1366,,,,,,,,,9119,3082,,,,0,,,15907,,9676,,,,,135,,,,,,
"LIE",,,,,,,,,78,,,20,378,,,,,,,5,,,,,0,,,,19,,,2,,,,,,,,,,,6,,,,,,,,4,,,,,,1,,,21,,,,,,,,,1,,,,,,0,28,,,,,,258,,,9,,,,,,4,,,,,,4,,,,,,2,,,113,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,115,,,,,3,2228,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,
"LTU",,,,,,,,,392,,,3370,909,,,,,,17385,1512,,,,,9,,,,754,,,134,,,,,,4949,,,,,51,,,,47,,,,9,,26,,,97,610,,,9274,,,,,,,,,2028,,,,13,,1250,3462,,,,,204,42010,,,543,,,,,,,,,,,,193,1499,,,,,38572,,3869,5661,,,,4386,,,,2649,,16668,,,,,,,599,,,,,,61,,,,,,61,,,,,,,,,,,,4433,,,,,,,,,35963,,,,46,,,,,50444,364,,,,,,12,71078,,,,,,,,,,,,28,,,,,142,33,,,625,,16284,,,,,11345,1927,,,,,,,,,,260,,,,,24418,,139497,,39449,,,,,147,,,,,,
"LUX",,,,,,,,,96,,,250,763,,,,,,,13351,,,,,6,,,,64,,,73,,,4,,,670,,,,,45,,,,23,,,,15,,31,,,10,22,,,523,,,,,,,,,11,,,,,,118,16092,,,,,,17652,,,137,,,,,,,,,,,,178,142,,,,,156,,,4717,,,,,,,,,,7,,,,,3,,,,,,,,,,,,,,,,,,100,,,,,42,,,1139,,,,,,,,,141,,,,,,,15,,230,3926,,,,,,30,36,,,,,,,,,,,,90,,,,,57,39,,,36,,1425,,,,,319,2381,,,,,,,,,,44,,,,,,,1966,,2669,,,,,,,,,,,
"MDG",,,,,,,,,7,,,290,75,,,,,,,2079,,,,,5,,,526,42,,,2,,,,,,3528,,,,,27,,,,,9651,,,3,,,,,8,24,,,62,,,,,28,,,,1,,,,,,17,125247,,,,,,1342,,,129,,,,,,10,,,,,,34,2,,,,,12,,,2342,,,,,,,,,,0,,,,,,,,,,,,,,,,,2277,5318,,,,,,,,,,,,,174,,,,,,,,,476,,,,,,,,,,26,,,,,16763,,84,,,,,,,,,,,,,801,,,,,15,,,666,,462,,,,,119,1836,,,,,,,,,,,,,,,,,1140,,,,,,,,,,,,,
"MWI",,,,,,,,,,,,1400,38,,,,,,,95,,,,,7,,,1386,11,,,,,,,,,665,,,,,6,,,,,,,,,,,,,8,5,,,92,,,,,20,,,772,,,,,,,64,110,,,,,,,,,,,,,,,17,,,,,,,4,,,,,76,,,168,,,,,,,,,,0,,36,,,,,,,,,,,,,,,,,,,,,,,,60437,,361,,,293,,,,,,,,,120,,,,,,,,,,457,,,,,,,29,,,,,,,,,,,,,,,,,,2,,,96776,,65,,,,,74,138,,,,,,,,,,,,,,6,,,18020,6907,,,,,,,,,,,10363,104247
"MYS",,,838,,,,,,2,,,143420,483,,,,203561,,,719,,,37,,8,,,,145,,48285,3,,,,172,,23644,18,,,,75,6130,15273,,,,,,4,,,,,47,356,196,,891,,,17,34,1965,,,,8,,,,,,530,2639,,,,,,5175,,,61,,,,,,1,,,,,,99,35,12433,2263,,,4186,,,610,,8738,274,,,,,,,7,,,,7921,,,25,,,,101,,54,,,,61,,57,,,,,,,,,,,,3630,,16991,,,,,,,845,,,,28,79,,44,793,40,49,,,1376,,,,1556,,,,10,,,,,,,,,,,1123654,,,8,108,,1419,,602,918,,,,1510,2349,,,1314,65,,,,,,264,,,,,,,74532,,71903,,,,,34,128,,,,,
"MDV",,,,,,,,,,,,610,9,,,,,,,4,,,,,,,,,11,,,1,,,,,,,,,,,3,,,,,,,,1,,,,,,2,,,9,,,,,20,,,,,,,,,,2,6,,,,,,,,,2,,,,,,,,,,,,,,198,,,,2,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,38,,,,,1,,,85,,,1399,,,,24,76,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,
"MLI",,,,,,,,,,,,80,99,,,,,,,940,,3260,,,1,,,,7,,,5,43815,,7,,8388,2082,,301,,,266,,,,,,33918,,,505532,,,,,27,,,54,,,,,150,,,,,,,,,,17,78597,,,50384,9251,,1222,5137,,29,,,,,,46991,,,,,,21,2,,,,,29,,,5975,,,,,,,,,,2,,,1454,338,,,,,,,,,,,,104491,,,,,,,,,,,,,,,179,,,,94640,160967,,,,53,,,,,,,,,29,113,,,,,,57,73,,,,,,,,,,,34245,,,323,,,,6,,,165,203,17576,,,678,,139,515,,,,,8122,,,,996,,,,,,,,312,,,,,,,,,,373,,191,
"MLT",,,,,,,,,2,,,44070,108,,,,,,,435,,,,,5,,,,33,,,71,,,,,,7419,,,,,45,,,,,,,,,,,,,34,22,,,105,,,25,,,,,,,,,,,,49,517,,,,,,633,,,89,,,,,,,,,,,,81,8,,,,,372,,,1859,,,,,,,,,,6,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,100,,,,,,,21,,,43,,,,,,,54,,,,,,,,,,,,53,,,,,27,8,,,529,,312,,,,,176,288,,,,,,,,,,42,,,,,,,37182,,8365,,,,,,,,,,,
"MHL",,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,234,,6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7188,,,,,,,,,,,
"MTQ",,,,,,,,5,,,,40,,,,,,,,,,,,,,27,,,,,,,,,,,,641,,,,,15,,,,,,,,4,,,,31,0,,,,0,,143,32,,,,,,,,,,,,,,2654,,,,,,,,,,,9446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
"MRT",,,,,,,,,,,,60,33,,,,,,,2172,,,,,1,,,,,,,2,,,,,,899,,,,,3,,,,,,3149,,,12258,,,,,7,,,28,,,,,108,,,,2,,,,,,27,18482,,,,3257,,,13,,45,,,,,,1154,559,,,,,5,,,,,200,8,,,697,,,67,,,,,,,,,,,357,,,,,,,,7215,,,,,,,,,,,,,1574,,,,,,320,,,,,,,,,60,,,,,,,,,,40,,,,,,,,,,,,,,,,,,45357,,,97,,,,0,,,,,8532,,,,,68,119,,,,,145,,,,528,,,,,0,,,152,,,,,,,,,,542,,,
"MUS",,,,,,,,,,,,28660,114,,,,,,,3334,,,,,,,,218,,,,4,,,,,,15802,,,,,6,,,,,,,,,,,,,10,32,,,151,,,,,,,,,4,,,,,,57,46122,,,,,,,,,37,,,,,,15,,,,,,59,5,295,,,,3231,,,8893,,,,,,,,,,2,,,,,,,51,,,,,,,,,,,,,,,,,,,,,103,,,361,,,,,,,,,189,,,,,,,,,,,,,,,5059,,64,,,,,,,,,,,,,554,,,,,8,,,13279,,241,,,,,189,2763,,,,,,,,,,,,,,,,,42943,192,,,,,,,,,,,,
"MYT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,
"MEX",,,,,,,,5,1450,,,5390,1512,,134,,,,,2375,3523,,,,9522,0,,,3198,,,61,,,3,,,80090,40,,,,5155,,,,2982,,,,3100,,39,136,13,65,432,,,1204,,,1497,2258,45,1714,,,65,,,,,,928,13086,,,,,,15399,,,395,,,,,17540,,,,287,,1567,449,92,,,,,305,,2601,8565,,2141,,,,,,,,13,,,,,24,,27,,,,,,,,,,,,,,,,,,,,,,,,3801,,,846,,,,,,1237,,,,4832,,1605,3294,145,212,264,2647,,,,,116,204,,,,18,,,,,,,,26,,,,,93,69,,,444,,48613,,,,,2469,7006,,,,,,,,,,153,,,,,,,9209,,11643298,,532,,,3831,,,,,,
"FSM",,,,,,,,,4,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,10639,,3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,1115,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,1,,,,,,,,,,,,,,,,,,,,8064,,,,,,,,,,,
"MCO",,,,,,,,,10,,,80,24,,,,,,,134,,,,,0,,,,151,,,8,,,,,,109,,,,,27,,,,,,,,1,,,,,,6,,,17,,,,,57,,,,0,,,,,,8,25951,,,,,,,,,44,,,,,,,,,,,,5,1,,,,,7,,,1299,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,24,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,36,,235,,,,,45,288,,,,,,,,,,,,,,,,,386,,,,,,,,,,,,,
"MNG",,,,,,,,,,,,1780,1804,,,,,,168,778,,,,,1,,,,,,,90,,,,,,1411,,,,,3,,,,,,,,15,,,,,,4607,,,63,,,,,10,,,,50,,,,,,65,1483,,,,,28,,,,7,,,,,,,,,,,,921,20,,,,,318,,,292,,,,,,,,,,109,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,482,,,,,,,,,147,,,,,,,,,322,,,,25180,69,,,21144,,,,,,,,,,,,,,,,,64,4,,,,,419,,,,,2609,916,,,,,,,,,,190,,,,,,,1235,,,,,,,,,,,,,
"MNE",,,,,,,,,,,,2030,21842,,,,,,,15,,,,,2,,4398,,26,,,27,,,,,,1853,,,,,,,,,,,,,,,6181,,,,91,,,164,,,,,,,,,,,,,,,4,1459,,,,,,16238,,,,,,,,,,,,,,,46,,,,,,0,,,2342,,,,,,,,,,,,,,,4,,8543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9229,,408,,,,,,,,,58,77,,,,,,,263,,,,,,,,,,,,71224,,,,,39,2843,,,,,167,,,,,921,2796,,,,,,,,,,,,,,,,,1102,,,,,,,272,,,,,,
"MSR",,,,,,,285,1138,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,606,,,,,3,,,,,,,,4,,,,,,,,,,,162,,,,,,,,,,,,,,6,,,,,,,,,77,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10292,,6749,780,,,,,,,,,,
"MAR",,,,,470,,,,212,,,2170,1926,,,648,,,,208072,,,,,24,,,,606,,,106,,,,,,69227,,,,,257,,,,73,,,,4,,29,,,65,303,,,5861,,,33,48,739,,,,25,,,,,,2523,963774,,,653,,,96565,,996,2070,,,,,,333,,,,,,217,166,,,,586,274,,163113,424080,,,580,,,,2795,,,12,157,,,4899,,,244,,,,,789,309,,,342,,,247,,,,,,,,,,,,172291,548,,,,,,,,5583,,,,79,,,38,,317,1968,,1437,,,,129,1101,,,,,,,,,,,4134,33,,,,,55,22,,,1693,,699880,,,,,9480,17400,,,,,,,,,5785,481,,,,,1737,8204,21278,,73754,,,,,1008,,,,,,
"MOZ",,,,,,240,,,11,,,1010,67,,,,,,,447,,,,,3,,,567,1702,,,35,,,26,,,1242,,,,,139,,,,,,,,4,,,,,10,12,,,217,,,,,11,,,1107,2,9857,,,,,83,1341,,,,,,,,,63,,,,,,19,,,,,,21,23,,,,,39,,,1433,,,,,601,,,,,1,,23,,,,,,,54183,,,,,,,,,,,,,,,,,,,134,,,655,,,,,,,,,193,,,,,,,,,26,70228,,,,,,,111,,,,,,,,,116,,,,,,,,,4,,,638833,,1197,,,,,330,1366,,,,,,,,,,,,,,26,,,5767,14651,,,,,,53,,,,,1146,118442
"MMR",,,,,,,,,9,,,32160,71,,,,237369,,,224,,,,34,0,,,,14,,,,,,,52,,8164,,,,,3,,,,,,,,12,,,,,47,130,,,1869,,,,,8,,,,,,,,,,1444,490,,,,,,1918,,,24,,,,,,2,,,,,,13,1,50552,,,,64,,,452,,,23,,,,,,2835,,,,,,,,,,,330851,,,,,,,,,,,,,,,,,,,,,1104,,2200,,,,,,,3143,,2460,,98,,,,421,,,,,4403,,,,626,,,,,,,,,,214371,,,,,,,,,,,334,,87,,,,,1511,290,,,1782773,,,,,,,37,,,,,,,13732,,134424,,,,,,11187,,,,,
"NAM",,,,,,859,,,2,,,1430,183,,,,,,,67,,,,,,,,927,58,,,5,,,,,,1028,,,,,18,,,,,,,,,,,,,3,24,,,66,,,,,186,,,,1,,,,,,115,178,,,,,,,,,7,,,,,,3,,,,,,20,35,,,,,38,,,85,,,,,68,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,,,,,,,,82,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,3,,,164599,,126,,,,,131,279,,,,,,,,,,,,,,,,,2299,644,,,,,,,,,,,554,
"NRU",,,,,,,,,,,,690,1,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,,21,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,0,,,,,,,,6,,,,,,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,31,,,,,,,2,,,,,,,,,,,,,,6,,,,20,,,,,,,,,,,,,
"NPL",,,,,,,,,,,,50150,588,,,3789,39059,,,3529,,,,717,6,,,,60,,5344,8,,,,45,,14301,,,,,27,,9334,,,,,,8,,,,,59,182,,,2132,,,,,,,,,41,,,,,,2970,1377,,,,,17,3307,,,49,,,,,,25,,,,,,55,98,542573,,,,136,,,1885,,,176,,,,22678,,,16,,,,,,,30,,,552855,,,,,,,,,,,,,,,,,,,,,1639,,1465,,,,,,125,1576,,,,,,,,68,55,530,,151314,10647,,,,175,,,,,,,,,,403005,,,175,,,,,14,,,195,,3136,342,,,,853,970,,,11186,,,,,,,,,,,,,25580,35227,,105677,,,,,,2315,,,,,
"NLD",,,,,244,,,16,387,,4585,80620,8476,,54,213,,,,128544,,,,20,382,2114,,598,3968,,307,1040,,,37,30,162,87932,38,33,,,1943,,1020,,368,,,15,586,,809,,9504,504,2593,,,7437,,10,593,829,691,33,,,201,,,,,,1784,40459,,,,,11,117420,187,,3737,,,801,,140,38,,,,,91,3289,288,,6950,,,4980,,5110,12795,,1046,193,,,,980,,,135,,,68,1770,75,166,4463,,,,,,589,,,,,,1328,,,,155,,,,,505,,,,,20589,267,,,,,,8686,1264,,,482,,,691,483,2589,3960,27,450,,,,198,548,,,,12,,,,,,,,752,,,,730,585,325,,,31411,,46711,,,,3138,10656,23056,,50,681,,,,,,,21913,,,,191,,2896,64767,,92801,,,,,690,,,,,,
"NCL",,,,,,,,,,,,1560,,,,,,,,,,,,,0,,,,,,,,,,,,,218,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,251,,,187,,,,
"NZL",,,,724,,,,12,11,,,575430,443,,24,,,,,386,,,,24,64,3,,,326,,204,47,,,,,,9819,57,,,,421,,2247,,53,,,2158,17,,116,,,97,180,,,869,,,,112,64,,,,16,25,,26,,606,254,2036,,111,,,,2732,,,489,,,,,,2,,,,,,187,50,,,,,2271,85,,862,,3152,61,,,54,,,,5,,,,,,,22,,,2343,17,,59,,,,,,109,,,,,,,,,48,3,,3814,111,,,,,335,,,637,,,,50,1778,,95,383,106,44,,,2212,,,,86,,,,1,,,1290,,,,,24,,,3938,,43,,73,,4884,,1073,111,,,,1094,1867,,109,1800,72,,179,,,,290,,,,,,,75233,,34157,,,,313,18,,,,,,
"NIC",,,,,,,,,91,,107,860,208,,10,,,,,302,,,,,111,,,,438,,,31,,,,,,9809,396,,,,708,,,,598,,,,292232,,,91,,10,13,,,199,,,292,392,,7823,,,2,,,,,,126,672,,,,,,1281,,,159,,,,,8561,5,,,,,7767,21,7,,,,,16,,,1194,123,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3982,,,,,,,,,,,,478,,,,,,,,,193,,,,12915,,,164,,,,234,,,,,,60,,,,,,,,,,,,,,,,,,2,,,166,,20361,,,,,804,641,,,,,,,,,,,,,,,,,374,,280437,,,,,2045,,,,,,
"NER",,,,,,,,,1,,,30,31,,,,,,,1778,,72579,,,0,,,,16,,,1,12757,,,,10741,1023,29,,3115,,30,,,,,,,,,65609,,,,8,4,,,16,,,,,81,,,,,,,,,,26,5723,,,,,,795,6048,,24,,,,,,193,,,,,,7,0,,,,,129,,,971,,,,,,,,,,,,,259,357,,,,,,,,11552,51,,,150,,,,,,,,,,,,,,,270,,,,,112733,,,,48,,,,,,,,,,,,,,,,,30,,,,,,,,,,,1697,,,53,,,,0,,,29,,280,,,,,48,216,,22,,,65729,,,,,,,,,,,,186,,,,,,,,,,,,,
"NGA",,,,,,,,40,43,,,8360,8485,,160,1952,,,,5539,44,80960,188,,13,,,1156,1335,,,141,5170,,670,,134610,42169,9,,2977,,60,,,,48,,,,3,43365,29,,,318,604,,,1465,,50,25,25,564,,359,,118,,,,,,2704,5998,,,21840,,,22442,70214,,2851,,,,,,381,,,,,,1547,72,645,,,,21894,,,58477,,2638,25,,,,4441,,,13,,,5649,2850,,15,,,,,,3694,471,,,,,,146,,,,,,,5169,,961,,,7079,,,24,93179,,,,,1795,,,,37,,,,192,380,265,,4071,1483,,,170,796,,,,69,,,,,,,829,,136,2022,,,111,49,,,25842,3537,30198,,,14828,,4669,3786,,,,,31974,,,502,542,880,,,,3,,14399,181136,,286784,,,,,105,,,,,447,
"NIU",,,,,,,,,,,,940,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,15,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MKD",,534,,,,,,,1489,,,49990,21921,,,,,,,1290,,,,,12,,3079,,46,,,2742,,,,,,10236,,,,,1208,,,,,,,,26,,10055,,,20,1925,,,3111,,,26,1,83,,,,9,,,,,,,4668,,,,,,68560,,,2164,,,,,,,,,,,,214,40,,,,,655,,,72699,,,85,,,,,,,,,,,,88,,346,,,,,,41,,,,,,,,,3,3317,,,,,,,,161,,,,,,,,,2494,,,,,,,,,265,272,,,,,,1536,255,,,,,,,,,,,,46737,,,,,760,15637,,,184,,627,,,,,6541,60503,,,,,,,,,,144544,,,,,,,2629,,28018,,,,,,,,,,,
"MNP",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
