i,j,Fij,Fji,FSij,FBij,FAij,minFij,maxFij,rangeFij,FDij
AGO,COG,42506,1081,43587,-41425,-0.950398054465781,1081,42506,41425,0.950398054465781
AGO,COK,0,0,0,0,0,0,0,0,0
AGO,COL,56,0,56,-56,-1,0,56,56,1
AGO,COM,0,0,0,0,0,0,0,0,0
AGO,CPV,388,9400,9788,9012,0.920719248058848,388,9400,9012,0.920719248058848
AGO,CRI,3,0,3,-3,-1,0,3,3,1
AGO,CUB,29,0,29,-29,-1,0,29,29,1
AGO,CUW,0,0,0,0,0,0,0,0,0
AGO,CYM,0,0,0,0,0,0,0,0,0
AGO,CYP,0,0,0,0,0,0,0,0,0
AGO,CZE,176,0,176,-176,-1,0,176,176,1
AGO,DEU,0,0,0,0,0,0,0,0,0
AGO,DJI,0,0,0,0,0,0,0,0,0
AGO,DMA,0,0,0,0,0,0,0,0,0
AGO,DNK,173,0,173,-173,-1,0,173,173,1
AGO,DOM,0,0,0,0,0,0,0,0,0
AGO,DZA,0,0,0,0,0,0,0,0,0
AGO,ECU,41,0,41,-41,-1,0,41,41,1
AGO,EGY,28,0,28,-28,-1,0,28,28,1
AGO,ERI,349,0,349,-349,-1,0,349,349,1
AGO,ESH,0,0,0,0,0,0,0,0,0
AGO,ESP,3681,0,3681,-3681,-1,0,3681,3681,1
AGO,EST,4,0,4,-4,-1,0,4,4,1
AGO,ETH,0,0,0,0,0,0,0,0,0
AGO,FIN,577,0,577,-577,-1,0,577,577,1
AGO,FJI,0,0,0,0,0,0,0,0,0
AGO,FLK,0,0,0,0,0,0,0,0,0
AGO,FRA,23438,0,23438,-23438,-1,0,23438,23438,1
AGO,FRO,0,0,0,0,0,0,0,0,0
AGO,FSM,0,0,0,0,0,0,0,0,0
AGO,GAB,1098,0,1098,-1098,-1,0,1098,1098,1
AGO,GBR,14482,0,14482,-14482,-1,0,14482,14482,1
AGO,GEO,0,0,0,0,0,0,0,0,0
AGO,GHA,0,0,0,0,0,0,0,0,0
AGO,GIB,0,0,0,0,0,0,0,0,0
AGO,GIN,109,18504,18613,18395,0.988287755869554,109,18504,18395,0.988287755869554
AGO,GLP,0,0,0,0,0,0,0,0,0
AGO,GMB,0,0,0,0,0,0,0,0,0
AGO,GNB,0,0,0,0,0,0,0,0,0
AGO,GNQ,0,0,0,0,0,0,0,0,0
AGO,GRC,11,0,11,-11,-1,0,11,11,1
AGO,GRD,0,0,0,0,0,0,0,0,0
AGO,GRL,0,0,0,0,0,0,0,0,0
AGO,GTM,0,0,0,0,0,0,0,0,0
AGO,GUF,0,0,0,0,0,0,0,0,0
AGO,GUM,0,0,0,0,0,0,0,0,0
AGO,GUY,0,0,0,0,0,0,0,0,0
AGO,HKG,0,0,0,0,0,0,0,0,0
AGO,HND,0,0,0,0,0,0,0,0,0
AGO,HRV,0,0,0,0,0,0,0,0,0
AGO,HTI,0,0,0,0,0,0,0,0,0
AGO,HUN,86,0,86,-86,-1,0,86,86,1
AGO,IDN,0,0,0,0,0,0,0,0,0
AGO,IMN,0,0,0,0,0,0,0,0,0
AGO,IND,0,0,0,0,0,0,0,0,0
AGO,IRL,526,0,526,-526,-1,0,526,526,1
AGO,IRN,0,0,0,0,0,0,0,0,0
AGO,IRQ,0,0,0,0,0,0,0,0,0
AGO,ISL,41,0,41,-41,-1,0,41,41,1
AGO,ISR,0,0,0,0,0,0,0,0,0
AGO,ITA,1911,0,1911,-1911,-1,0,1911,1911,1
AGO,JAM,0,0,0,0,0,0,0,0,0
AGO,JEY,0,0,0,0,0,0,0,0,0
AGO,JOR,0,0,0,0,0,0,0,0,0
AGO,JPN,0,0,0,0,0,0,0,0,0
AGO,KAZ,0,0,0,0,0,0,0,0,0
AGO,KEN,0,0,0,0,0,0,0,0,0
AGO,KGZ,0,0,0,0,0,0,0,0,0
AGO,KHM,0,0,0,0,0,0,0,0,0
AGO,KIR,0,0,0,0,0,0,0,0,0
AGO,KNA,0,0,0,0,0,0,0,0,0
AGO,KOR,0,0,0,0,0,0,0,0,0
AGO,KWT,0,0,0,0,0,0,0,0,0
AGO,LAO,0,0,0,0,0,0,0,0,0
AGO,LBN,0,0,0,0,0,0,0,0,0
AGO,LBR,0,0,0,0,0,0,0,0,0
AGO,LBY,0,0,0,0,0,0,0,0,0
AGO,LCA,0,0,0,0,0,0,0,0,0
AGO,LIE,0,0,0,0,0,0,0,0,0
AGO,LKA,0,0,0,0,0,0,0,0,0
AGO,LSO,0,0,0,0,0,0,0,0,0
AGO,LTU,0,0,0,0,0,0,0,0,0
AGO,LUX,0,0,0,0,0,0,0,0,0
AGO,LVA,0,0,0,0,0,0,0,0,0
AGO,MAC,0,0,0,0,0,0,0,0,0
AGO,MAR,0,0,0,0,0,0,0,0,0
AGO,MCO,0,0,0,0,0,0,0,0,0
AGO,MDA,0,0,0,0,0,0,0,0,0
AGO,MDG,0,0,0,0,0,0,0,0,0
AGO,MDV,0,0,0,0,0,0,0,0,0
AGO,MEX,55,0,55,-55,-1,0,55,55,1
AGO,MHL,0,0,0,0,0,0,0,0,0
AGO,MKD,0,0,0,0,0,0,0,0,0
AGO,MLI,1743,0,1743,-1743,-1,0,1743,1743,1
AGO,MLT,0,0,0,0,0,0,0,0,0
AGO,MMR,0,0,0,0,0,0,0,0,0
AGO,MNE,0,0,0,0,0,0,0,0,0
AGO,MNG,0,0,0,0,0,0,0,0,0
AGO,MNP,0,0,0,0,0,0,0,0,0
AGO,MOZ,39224,254,39478,-38970,-0.987132073559957,254,39224,38970,0.987132073559957
AGO,MRT,0,0,0,0,0,0,0,0,0
AGO,MSR,0,0,0,0,0,0,0,0,0
AGO,MTQ,0,0,0,0,0,0,0,0,0
AGO,MUS,0,0,0,0,0,0,0,0,0
AGO,MWI,0,0,0,0,0,0,0,0,0
AGO,MYS,0,0,0,0,0,0,0,0,0
AGO,MYT,0,0,0,0,0,0,0,0,0
AGO,NAM,39580,909,40489,-38671,-0.955098915754896,909,39580,38671,0.955098915754896
AGO,NCL,0,0,0,0,0,0,0,0,0
AGO,NER,0,0,0,0,0,0,0,0,0
AGO,NGA,0,0,0,0,0,0,0,0,0
AGO,NIC,0,0,0,0,0,0,0,0,0
AGO,NIU,0,0,0,0,0,0,0,0,0
AGO,NLD,5202,0,5202,-5202,-1,0,5202,5202,1
AGO,NOR,551,0,551,-551,-1,0,551,551,1
AGO,NPL,0,0,0,0,0,0,0,0,0
AGO,NRU,0,0,0,0,0,0,0,0,0
AGO,NZL,0,0,0,0,0,0,0,0,0
AGO,OMN,0,0,0,0,0,0,0,0,0
AGO,PAK,0,0,0,0,0,0,0,0,0
AGO,PAN,0,0,0,0,0,0,0,0,0
AGO,PER,17,0,17,-17,-1,0,17,17,1
AGO,PHL,78,0,78,-78,-1,0,78,78,1
AGO,PLW,0,0,0,0,0,0,0,0,0
AGO,PNG,0,0,0,0,0,0,0,0,0
AGO,POL,59,0,59,-59,-1,0,59,59,1
AGO,PRI,0,0,0,0,0,0,0,0,0
AGO,PRK,0,0,0,0,0,0,0,0,0
AGO,PRT,158958,5711,164669,-153247,-0.930636610412403,5711,158958,153247,0.930636610412403
AGO,PRY,0,0,0,0,0,0,0,0,0
AGO,PSE,0,0,0,0,0,0,0,0,0
AGO,PYF,0,0,0,0,0,0,0,0,0
AGO,QAT,0,0,0,0,0,0,0,0,0
AGO,REU,0,0,0,0,0,0,0,0,0
AGO,ROU,0,0,0,0,0,0,0,0,0
AGO,RUS,510,0,510,-510,-1,0,510,510,1
AGO,RWA,0,1286,1286,1286,1,0,1286,1286,1
AGO,SAU,0,0,0,0,0,0,0,0,0
AGO,SDN,0,0,0,0,0,0,0,0,0
AGO,SEN,0,0,0,0,0,0,0,0,0
AGO,SGP,0,0,0,0,0,0,0,0,0
AGO,SHN,0,0,0,0,0,0,0,0,0
AGO,SLB,0,0,0,0,0,0,0,0,0
AGO,SLE,0,0,0,0,0,0,0,0,0
AGO,SLV,0,0,0,0,0,0,0,0,0
AGO,SMR,0,0,0,0,0,0,0,0,0
AGO,SOM,0,0,0,0,0,0,0,0,0
AGO,SPM,0,0,0,0,0,0,0,0,0
AGO,SRB,0,0,0,0,0,0,0,0,0
AGO,SSD,0,0,0,0,0,0,0,0,0
AGO,STP,325,6990,7315,6665,0.911141490088858,325,6990,6665,0.911141490088858
AGO,SUR,0,0,0,0,0,0,0,0,0
AGO,SVK,27,0,27,-27,-1,0,27,27,1
AGO,SVN,3,0,3,-3,-1,0,3,3,1
AGO,SWE,801,0,801,-801,-1,0,801,801,1
AGO,SWZ,132,0,132,-132,-1,0,132,132,1
AGO,SXM,0,0,0,0,0,0,0,0,0
AGO,SYC,0,0,0,0,0,0,0,0,0
AGO,SYR,0,0,0,0,0,0,0,0,0
AGO,TCA,0,0,0,0,0,0,0,0,0
AGO,TCD,0,1928,1928,1928,1,0,1928,1928,1
AGO,TGO,0,0,0,0,0,0,0,0,0
AGO,THA,0,0,0,0,0,0,0,0,0
AGO,TJK,0,0,0,0,0,0,0,0,0
AGO,TKL,0,0,0,0,0,0,0,0,0
AGO,TKM,0,0,0,0,0,0,0,0,0
AGO,TLS,0,0,0,0,0,0,0,0,0
AGO,TON,0,0,0,0,0,0,0,0,0
AGO,TTO,0,0,0,0,0,0,0,0,0
AGO,TUN,0,0,0,0,0,0,0,0,0
AGO,TUR,0,0,0,0,0,0,0,0,0
AGO,TUV,0,0,0,0,0,0,0,0,0
AGO,TZA,1123,0,1123,-1123,-1,0,1123,1123,1
AGO,UGA,0,0,0,0,0,0,0,0,0
AGO,UKR,0,0,0,0,0,0,0,0,0
AGO,URY,0,0,0,0,0,0,0,0,0
AGO,USA,15192,0,15192,-15192,-1,0,15192,15192,1
AGO,UZB,0,0,0,0,0,0,0,0,0
AGO,VAT,0,0,0,0,0,0,0,0,0
AGO,VCT,0,0,0,0,0,0,0,0,0
AGO,VEN,184,0,184,-184,-1,0,184,184,1
AGO,VGB,0,0,0,0,0,0,0,0,0
AGO,VIR,0,0,0,0,0,0,0,0,0
AGO,VNM,0,0,0,0,0,0,0,0,0
AGO,VUT,0,0,0,0,0,0,0,0,0
AGO,WLF,0,0,0,0,0,0,0,0,0
AGO,WSM,0,0,0,0,0,0,0,0,0
AGO,YEM,0,0,0,0,0,0,0,0,0
AGO,ZAF,69659,6421,76080,-63238,-0.831203995793901,6421,69659,63238,0.831203995793901
AGO,ZMB,28908,314,29222,-28594,-0.978509342276367,314,28908,28594,0.978509342276367
AGO,ZWE,0,0,0,0,0,0,0,0,0
AIA,ABW,0,0,0,0,0,0,0,0,0
AIA,AFG,0,0,0,0,0,0,0,0,0
AIA,AGO,0,0,0,0,0,0,0,0,0
AIA,AIA,0,0,0,0,0,0,0,0,0
AIA,ALB,0,0,0,0,0,0,0,0,0
AIA,AND,0,0,0,0,0,0,0,0,0
AIA,ARE,0,0,0,0,0,0,0,0,0
AIA,ARG,0,0,0,0,0,0,0,0,0
AIA,ARM,0,0,0,0,0,0,0,0,0
AIA,ASM,0,0,0,0,0,0,0,0,0
AIA,ATG,40,0,40,-40,-1,0,40,40,1
AIA,AUS,0,0,0,0,0,0,0,0,0
AIA,AUT,0,0,0,0,0,0,0,0,0
AIA,AZE,0,0,0,0,0,0,0,0,0
AIA,BDI,0,0,0,0,0,0,0,0,0
AIA,BEL,0,0,0,0,0,0,0,0,0
AIA,BEN,0,0,0,0,0,0,0,0,0
AIA,BES,33,0,33,-33,-1,0,33,33,1
AIA,BFA,0,0,0,0,0,0,0,0,0
AIA,BGD,0,0,0,0,0,0,0,0,0
AIA,BGR,35,0,35,-35,-1,0,35,35,1
AIA,BHR,0,0,0,0,0,0,0,0,0
AIA,BHS,0,0,0,0,0,0,0,0,0
AIA,BIH,0,0,0,0,0,0,0,0,0
AIA,BLR,0,0,0,0,0,0,0,0,0
AIA,BLZ,0,0,0,0,0,0,0,0,0
AIA,BMU,0,0,0,0,0,0,0,0,0
AIA,BOL,0,0,0,0,0,0,0,0,0
AIA,BRA,0,0,0,0,0,0,0,0,0
AIA,BRB,0,0,0,0,0,0,0,0,0
AIA,BRN,0,0,0,0,0,0,0,0,0
AIA,BTN,0,0,0,0,0,0,0,0,0
AIA,BWA,0,0,0,0,0,0,0,0,0
AIA,CAF,0,0,0,0,0,0,0,0,0
AIA,CAN,68,59,127,-9,-0.0708661417322835,59,68,9,0.0708661417322835
AIA,CHE,0,0,0,0,0,0,0,0,0
AIA,CHL,60,0,60,-60,-1,0,60,60,1
AIA,CHN,0,0,0,0,0,0,0,0,0
AIA,CIV,0,0,0,0,0,0,0,0,0
AIA,CMR,0,0,0,0,0,0,0,0,0
AIA,COD,0,0,0,0,0,0,0,0,0
AIA,COG,0,0,0,0,0,0,0,0,0
AIA,COK,0,0,0,0,0,0,0,0,0
AIA,COL,43,0,43,-43,-1,0,43,43,1
AIA,COM,0,0,0,0,0,0,0,0,0
AIA,CPV,0,0,0,0,0,0,0,0,0
AIA,CRI,0,0,0,0,0,0,0,0,0
AIA,CUB,0,0,0,0,0,0,0,0,0
AIA,CUW,45,0,45,-45,-1,0,45,45,1
AIA,CYM,0,0,0,0,0,0,0,0,0
AIA,CYP,0,0,0,0,0,0,0,0,0
AIA,CZE,0,0,0,0,0,0,0,0,0
AIA,DEU,0,0,0,0,0,0,0,0,0
AIA,DJI,0,0,0,0,0,0,0,0,0
AIA,DMA,19,0,19,-19,-1,0,19,19,1
AIA,DNK,0,0,0,0,0,0,0,0,0
AIA,DOM,34,677,711,643,0.90436005625879,34,677,643,0.90436005625879
AIA,DZA,0,0,0,0,0,0,0,0,0
AIA,ECU,0,0,0,0,0,0,0,0,0
AIA,EGY,0,0,0,0,0,0,0,0,0
AIA,ERI,0,0,0,0,0,0,0,0,0
AIA,ESH,0,0,0,0,0,0,0,0,0
AIA,ESP,0,0,0,0,0,0,0,0,0
AIA,EST,0,0,0,0,0,0,0,0,0
AIA,ETH,0,0,0,0,0,0,0,0,0
AIA,FIN,0,0,0,0,0,0,0,0,0
AIA,FJI,0,0,0,0,0,0,0,0,0
AIA,FLK,0,0,0,0,0,0,0,0,0
AIA,FRA,10,0,10,-10,-1,0,10,10,1
AIA,FRO,0,0,0,0,0,0,0,0,0
AIA,FSM,0,0,0,0,0,0,0,0,0
AIA,GAB,0,0,0,0,0,0,0,0,0
AIA,GBR,869,433,1302,-436,-0.334869431643625,433,869,436,0.334869431643625
AIA,GEO,0,0,0,0,0,0,0,0,0
AIA,GHA,0,0,0,0,0,0,0,0,0
AIA,GIB,0,0,0,0,0,0,0,0,0
AIA,GIN,0,0,0,0,0,0,0,0,0
AIA,GLP,0,0,0,0,0,0,0,0,0
AIA,GMB,0,0,0,0,0,0,0,0,0
AIA,GNB,0,0,0,0,0,0,0,0,0
AIA,GNQ,0,0,0,0,0,0,0,0,0
AIA,GRC,9,0,9,-9,-1,0,9,9,1
AIA,GRD,0,0,0,0,0,0,0,0,0
AIA,GRL,0,0,0,0,0,0,0,0,0
AIA,GTM,0,0,0,0,0,0,0,0,0
AIA,GUF,0,0,0,0,0,0,0,0,0
AIA,GUM,0,0,0,0,0,0,0,0,0
AIA,GUY,0,396,396,396,1,0,396,396,1
AIA,HKG,0,0,0,0,0,0,0,0,0
AIA,HND,0,0,0,0,0,0,0,0,0
AIA,HRV,0,0,0,0,0,0,0,0,0
AIA,HTI,0,0,0,0,0,0,0,0,0
AIA,HUN,0,0,0,0,0,0,0,0,0
AIA,IDN,0,0,0,0,0,0,0,0,0
AIA,IMN,0,0,0,0,0,0,0,0,0
AIA,IND,0,0,0,0,0,0,0,0,0
AIA,IRL,1,0,1,-1,-1,0,1,1,1
AIA,IRN,0,0,0,0,0,0,0,0,0
AIA,IRQ,0,0,0,0,0,0,0,0,0
AIA,ISL,0,0,0,0,0,0,0,0,0
AIA,ISR,0,0,0,0,0,0,0,0,0
AIA,ITA,0,0,0,0,0,0,0,0,0
AIA,JAM,0,481,481,481,1,0,481,481,1
AIA,JEY,0,0,0,0,0,0,0,0,0
AIA,JOR,0,0,0,0,0,0,0,0,0
AIA,JPN,0,0,0,0,0,0,0,0,0
AIA,KAZ,0,0,0,0,0,0,0,0,0
AIA,KEN,0,0,0,0,0,0,0,0,0
AIA,KGZ,0,0,0,0,0,0,0,0,0
AIA,KHM,0,0,0,0,0,0,0,0,0
AIA,KIR,0,0,0,0,0,0,0,0,0
AIA,KNA,0,937,937,937,1,0,937,937,1
AIA,KOR,0,0,0,0,0,0,0,0,0
AIA,KWT,0,0,0,0,0,0,0,0,0
AIA,LAO,0,0,0,0,0,0,0,0,0
AIA,LBN,0,0,0,0,0,0,0,0,0
AIA,LBR,0,0,0,0,0,0,0,0,0
AIA,LBY,0,0,0,0,0,0,0,0,0
AIA,LCA,4,0,4,-4,-1,0,4,4,1
AIA,LIE,0,0,0,0,0,0,0,0,0
AIA,LKA,0,0,0,0,0,0,0,0,0
AIA,LSO,0,0,0,0,0,0,0,0,0
AIA,LTU,0,0,0,0,0,0,0,0,0
AIA,LUX,0,0,0,0,0,0,0,0,0
AIA,LVA,0,0,0,0,0,0,0,0,0
AIA,MAC,0,0,0,0,0,0,0,0,0
AIA,MAR,0,0,0,0,0,0,0,0,0
AIA,MCO,0,0,0,0,0,0,0,0,0
AIA,MDA,0,0,0,0,0,0,0,0,0
AIA,MDG,0,0,0,0,0,0,0,0,0
AIA,MDV,0,0,0,0,0,0,0,0,0
AIA,MEX,0,0,0,0,0,0,0,0,0
AIA,MHL,0,0,0,0,0,0,0,0,0
AIA,MKD,0,0,0,0,0,0,0,0,0
AIA,MLI,0,0,0,0,0,0,0,0,0
AIA,MLT,0,0,0,0,0,0,0,0,0
AIA,MMR,0,0,0,0,0,0,0,0,0
AIA,MNE,0,0,0,0,0,0,0,0,0
AIA,MNG,0,0,0,0,0,0,0,0,0
AIA,MNP,0,0,0,0,0,0,0,0,0
AIA,MOZ,0,0,0,0,0,0,0,0,0
AIA,MRT,0,0,0,0,0,0,0,0,0
AIA,MSR,0,295,295,295,1,0,295,295,1
AIA,MTQ,0,0,0,0,0,0,0,0,0
AIA,MUS,0,0,0,0,0,0,0,0,0
AIA,MWI,0,0,0,0,0,0,0,0,0
AIA,MYS,0,0,0,0,0,0,0,0,0
AIA,MYT,0,0,0,0,0,0,0,0,0
AIA,NAM,0,0,0,0,0,0,0,0,0
AIA,NCL,0,0,0,0,0,0,0,0,0
AIA,NER,0,0,0,0,0,0,0,0,0
AIA,NGA,0,0,0,0,0,0,0,0,0
AIA,NIC,0,0,0,0,0,0,0,0,0
AIA,NIU,0,0,0,0,0,0,0,0,0
AIA,NLD,21,0,21,-21,-1,0,21,21,1
AIA,NOR,0,0,0,0,0,0,0,0,0
AIA,NPL,0,0,0,0,0,0,0,0,0
AIA,NRU,0,0,0,0,0,0,0,0,0
AIA,NZL,0,0,0,0,0,0,0,0,0
AIA,OMN,0,0,0,0,0,0,0,0,0
AIA,PAK,0,0,0,0,0,0,0,0,0
AIA,PAN,0,0,0,0,0,0,0,0,0
AIA,PER,0,0,0,0,0,0,0,0,0
AIA,PHL,0,0,0,0,0,0,0,0,0
AIA,PLW,0,0,0,0,0,0,0,0,0
AIA,PNG,0,0,0,0,0,0,0,0,0
AIA,POL,0,0,0,0,0,0,0,0,0
AIA,PRI,0,0,0,0,0,0,0,0,0
AIA,PRK,0,0,0,0,0,0,0,0,0
AIA,PRT,0,0,0,0,0,0,0,0,0
AIA,PRY,0,0,0,0,0,0,0,0,0
AIA,PSE,0,0,0,0,0,0,0,0,0
AIA,PYF,0,0,0,0,0,0,0,0,0
AIA,QAT,0,0,0,0,0,0,0,0,0
AIA,REU,0,0,0,0,0,0,0,0,0
AIA,ROU,0,0,0,0,0,0,0,0,0
AIA,RUS,48,0,48,-48,-1,0,48,48,1
AIA,RWA,0,0,0,0,0,0,0,0,0
AIA,SAU,0,0,0,0,0,0,0,0,0
AIA,SDN,0,0,0,0,0,0,0,0,0
AIA,SEN,0,0,0,0,0,0,0,0,0
AIA,SGP,0,0,0,0,0,0,0,0,0
AIA,SHN,0,0,0,0,0,0,0,0,0
AIA,SLB,0,0,0,0,0,0,0,0,0
AIA,SLE,0,0,0,0,0,0,0,0,0
AIA,SLV,0,0,0,0,0,0,0,0,0
AIA,SMR,0,0,0,0,0,0,0,0,0
AIA,SOM,0,0,0,0,0,0,0,0,0
AIA,SPM,0,0,0,0,0,0,0,0,0
AIA,SRB,0,0,0,0,0,0,0,0,0
AIA,SSD,0,0,0,0,0,0,0,0,0
AIA,STP,0,0,0,0,0,0,0,0,0
AIA,SUR,0,0,0,0,0,0,0,0,0
AIA,SVK,0,0,0,0,0,0,0,0,0
AIA,SVN,0,0,0,0,0,0,0,0,0
AIA,SWE,0,0,0,0,0,0,0,0,0
AIA,SWZ,0,0,0,0,0,0,0,0,0
AIA,SXM,396,0,396,-396,-1,0,396,396,1
AIA,SYC,0,0,0,0,0,0,0,0,0
AIA,SYR,0,0,0,0,0,0,0,0,0
AIA,TCA,0,0,0,0,0,0,0,0,0
AIA,TCD,0,0,0,0,0,0,0,0,0
AIA,TGO,0,0,0,0,0,0,0,0,0
AIA,THA,0,0,0,0,0,0,0,0,0
AIA,TJK,0,0,0,0,0,0,0,0,0
AIA,TKL,0,0,0,0,0,0,0,0,0
AIA,TKM,0,0,0,0,0,0,0,0,0
AIA,TLS,0,0,0,0,0,0,0,0,0
AIA,TON,0,0,0,0,0,0,0,0,0
AIA,TTO,0,0,0,0,0,0,0,0,0
AIA,TUN,0,0,0,0,0,0,0,0,0
AIA,TUR,0,0,0,0,0,0,0,0,0
AIA,TUV,0,0,0,0,0,0,0,0,0
AIA,TZA,0,0,0,0,0,0,0,0,0
AIA,UGA,0,0,0,0,0,0,0,0,0
AIA,UKR,0,0,0,0,0,0,0,0,0
AIA,URY,0,0,0,0,0,0,0,0,0
AIA,USA,0,471,471,471,1,0,471,471,1
AIA,UZB,0,0,0,0,0,0,0,0,0
AIA,VAT,0,0,0,0,0,0,0,0,0
AIA,VCT,0,0,0,0,0,0,0,0,0
AIA,VEN,0,0,0,0,0,0,0,0,0
AIA,VGB,0,0,0,0,0,0,0,0,0
AIA,VIR,972,421,1393,-551,-0.395549174443647,421,972,551,0.395549174443647
AIA,VNM,0,0,0,0,0,0,0,0,0
AIA,VUT,0,0,0,0,0,0,0,0,0
AIA,WLF,0,0,0,0,0,0,0,0,0
AIA,WSM,0,0,0,0,0,0,0,0,0
AIA,YEM,0,0,0,0,0,0,0,0,0
AIA,ZAF,0,0,0,0,0,0,0,0,0
AIA,ZMB,0,0,0,0,0,0,0,0,0
AIA,ZWE,0,0,0,0,0,0,0,0,0
ALB,ABW,0,0,0,0,0,0,0,0,0
ALB,AFG,0,0,0,0,0,0,0,0,0
ALB,AGO,0,0,0,0,0,0,0,0,0
ALB,AIA,0,0,0,0,0,0,0,0,0
ALB,ALB,0,0,0,0,0,0,0,0,0
ALB,AND,0,0,0,0,0,0,0,0,0
ALB,ARE,0,0,0,0,0,0,0,0,0
ALB,ARG,67,0,67,-67,-1,0,67,67,1
ALB,ARM,0,0,0,0,0,0,0,0,0
ALB,ASM,0,0,0,0,0,0,0,0,0
ALB,ATG,0,0,0,0,0,0,0,0,0
ALB,AUS,3872,0,3872,-3872,-1,0,3872,3872,1
ALB,AUT,3715,0,3715,-3715,-1,0,3715,3715,1
ALB,AZE,0,0,0,0,0,0,0,0,0
ALB,BDI,0,0,0,0,0,0,0,0,0
ALB,BEL,11042,0,11042,-11042,-1,0,11042,11042,1
ALB,BEN,0,0,0,0,0,0,0,0,0
ALB,BES,0,0,0,0,0,0,0,0,0
ALB,BFA,0,0,0,0,0,0,0,0,0
ALB,BGD,0,0,0,0,0,0,0,0,0
ALB,BGR,1348,0,1348,-1348,-1,0,1348,1348,1
ALB,BHR,0,0,0,0,0,0,0,0,0
ALB,BHS,0,0,0,0,0,0,0,0,0
ALB,BIH,0,0,0,0,0,0,0,0,0
ALB,BLR,0,0,0,0,0,0,0,0,0
ALB,BLZ,0,0,0,0,0,0,0,0,0
ALB,BMU,0,0,0,0,0,0,0,0,0
ALB,BOL,1,0,1,-1,-1,0,1,1,1
ALB,BRA,0,0,0,0,0,0,0,0,0
ALB,BRB,0,0,0,0,0,0,0,0,0
ALB,BRN,0,0,0,0,0,0,0,0,0
ALB,BTN,0,0,0,0,0,0,0,0,0
ALB,BWA,0,0,0,0,0,0,0,0,0
ALB,CAF,0,0,0,0,0,0,0,0,0
ALB,CAN,16363,856,17219,-15507,-0.900574946280272,856,16363,15507,0.900574946280272
ALB,CHE,3968,0,3968,-3968,-1,0,3968,3968,1
ALB,CHL,100,0,100,-100,-1,0,100,100,1
ALB,CHN,0,0,0,0,0,0,0,0,0
ALB,CIV,0,0,0,0,0,0,0,0,0
ALB,CMR,0,0,0,0,0,0,0,0,0
ALB,COD,0,0,0,0,0,0,0,0,0
ALB,COG,0,0,0,0,0,0,0,0,0
ALB,COK,0,0,0,0,0,0,0,0,0
ALB,COL,52,0,52,-52,-1,0,52,52,1
ALB,COM,0,0,0,0,0,0,0,0,0
ALB,CPV,0,0,0,0,0,0,0,0,0
ALB,CRI,4,0,4,-4,-1,0,4,4,1
ALB,CUB,33,0,33,-33,-1,0,33,33,1
ALB,CUW,0,0,0,0,0,0,0,0,0
ALB,CYM,0,0,0,0,0,0,0,0,0
ALB,CYP,289,0,289,-289,-1,0,289,289,1
ALB,CZE,384,0,384,-384,-1,0,384,384,1
ALB,DEU,50894,0,50894,-50894,-1,0,50894,50894,1
ALB,DJI,0,0,0,0,0,0,0,0,0
ALB,DMA,0,0,0,0,0,0,0,0,0
ALB,DNK,520,0,520,-520,-1,0,520,520,1
ALB,DOM,0,0,0,0,0,0,0,0,0
ALB,DZA,0,0,0,0,0,0,0,0,0
ALB,ECU,69,0,69,-69,-1,0,69,69,1
ALB,EGY,118,0,118,-118,-1,0,118,118,1
ALB,ERI,0,0,0,0,0,0,0,0,0
ALB,ESH,0,0,0,0,0,0,0,0,0
ALB,ESP,2008,0,2008,-2008,-1,0,2008,2008,1
ALB,EST,36,0,36,-36,-1,0,36,36,1
ALB,ETH,0,0,0,0,0,0,0,0,0
ALB,FIN,659,0,659,-659,-1,0,659,659,1
ALB,FJI,0,0,0,0,0,0,0,0,0
ALB,FLK,0,0,0,0,0,0,0,0,0
ALB,FRA,7371,0,7371,-7371,-1,0,7371,7371,1
ALB,FRO,0,0,0,0,0,0,0,0,0
ALB,FSM,0,0,0,0,0,0,0,0,0
ALB,GAB,0,0,0,0,0,0,0,0,0
ALB,GBR,11244,0,11244,-11244,-1,0,11244,11244,1
ALB,GEO,10,0,10,-10,-1,0,10,10,1
ALB,GHA,0,0,0,0,0,0,0,0,0
ALB,GIB,0,0,0,0,0,0,0,0,0
ALB,GIN,10,0,10,-10,-1,0,10,10,1
ALB,GLP,0,0,0,0,0,0,0,0,0
ALB,GMB,0,0,0,0,0,0,0,0,0
ALB,GNB,0,0,0,0,0,0,0,0,0
ALB,GNQ,0,0,0,0,0,0,0,0,0
ALB,GRC,426449,29852,456301,-396597,-0.869156543597318,29852,426449,396597,0.869156543597318
ALB,GRD,0,0,0,0,0,0,0,0,0
ALB,GRL,0,0,0,0,0,0,0,0,0
ALB,GTM,0,0,0,0,0,0,0,0,0
ALB,GUF,0,0,0,0,0,0,0,0,0
ALB,GUM,0,0,0,0,0,0,0,0,0
ALB,GUY,0,0,0,0,0,0,0,0,0
ALB,HKG,0,0,0,0,0,0,0,0,0
ALB,HND,0,0,0,0,0,0,0,0,0
ALB,HRV,159,0,159,-159,-1,0,159,159,1
ALB,HTI,0,0,0,0,0,0,0,0,0
ALB,HUN,307,0,307,-307,-1,0,307,307,1
ALB,IDN,0,0,0,0,0,0,0,0,0
