"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BES","BIH","BWA","BRA","VGB","BRN","BGR","BFA","BDI","CPV","KHM","CMR","CAN","CYM","CAF","TCD","JEY","CHL","CHN","HKG","MAC","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CUW","CYP","CZE","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","SWZ","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","MKD","MNP","NOR","OMN","PAK","PLW","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SYC","SLE","SGP","SXM","SVK","SVN","SLB","SOM","ZAF","SSD","ESP","LKA","PSE","SDN","SUR","SWE","CHE","SYR","TJK","THA","TLS","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UZB","VUT","VEN","VNM","WLF","ESH","YEM","ZMB","ZWE"
"GHA",,,,,,,,32,,,,7067,2920,,50,,,,,10131,,16056,126,,15,,,,82,,,26,33225,,44,,,24399,,,,,28,,,,,,,,1,111024,,,,86,346,,,2319,,,,36,232,,,,18,,,,22,,2167,7372,,,6314,,,27872,,,581,,,,,,561,,,,,,191,94,,,,,553,,,51364,,2252,27,,,,,,,,,93,8081,651,,,,,,,,5648,150,,,213,,,,,,,,,,,,147,,,15041,,,,1816,233002,,,,2118,,,,,,,,35,37,195,,,,,,149,315,,,,17,,,,,,,1848,29,,952,,,22,57,,,11669,,12218,,,,,3340,2849,,,,,47093,,,,,194,,,,0,,,140920,,173952,,,,,32,,,,,198,
"GIB",,,,,,,,,14,,,507,,,,,,,,,,,,,0,,,,,,,9,,,,,,174,,,,,20,,,,,,,,4,,,,,2,,,,,,,,,8,,,,0,,,,,,,76,,,,,,,,,3,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,5,,,,,,,,,,,,,,,,,,13333,,,,,,,,,,,,,
"GRC",,29852,,,,,,,1034,1015,,117702,4725,,96,,,,106,17832,,,107,,28,,,,2071,,,8563,,,,,193,66793,,,,,772,,,,124,,,,33,,135,,,24813,898,,,3606,,,65,69,1267,,,,96,,,,,,1975,13982,,,,,163,326297,,,,,,,,,,,,,,,1304,75,,,,,698,,3000,17120,,,63,,,,,,,48,,,,2776,49,60,2871,,,,,,171,,,,,,272,,,,56,,,,,,,,17287,,,,,,,233,,3052,,,,344,,,71,157,3280,189,,,,445,,7121,1951,,,,,,,,,,,,928,,,,,562,109,,,15804,,4125,90,,,,20490,14337,,,,,,,,,,80407,,,,35,,,50971,,163819,,,,,719,,,,,,
"GRL",,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,20,,,,,,,,8,,,26,,,,,,17566,,,,,,,,,,,,,172,,,13,,,,,,,,,1,,,,,408,,,,,,,,79,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,
"GRD",,,,,,,,199,11,,260,148,17,,35,,,392,,,,,,,0,0,,,34,,,,,,,,,10932,17,,,,20,,,,,,,,8,,,24,2,,1,,,15,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,196,,,,2,,,,,,15,,,16,207,,,,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,58,162,,443,,,,,,,,,,,,,,,,,644,,,,,41,44,,,,,,,,8640,,,,,,,,,13500,,38501,590,,,,159,,,,,,
"GLP",,,,,,,,79,,,,21,,,,,,,,,,,,,,32,,,,,,,,,,,,547,,,,,28,,,,,,,,,,,,102,,,,,0,,38,56,,,,,,,,,,,,,,2235,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,,,5452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,2123,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,
"GUM",,,,,,,,,,,,126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,731,,,,241,,,,,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
"GTM",,,,,,,,,97,,,603,439,,37,,,,,875,25876,,,,155,,,,391,,,4,,,,,,18398,,,,,889,,,,490,,,,2699,,,20,,0,43,,,261,,,442,423,8,9005,,,11,,,,,,103,3296,,,,,,1935,,,29,,,,,,,,,,,4681,26,45,,,,,137,,,2299,305,,,,,,,,,0,,,,,,,,,,,,,,,,,,,44178,,,,,,,,,,,,835,,,1845,,,,,,491,,,,1705,,,197,35,,30,357,,,,,,,,,,2,,,,,,,,,,,,,,1,,,154,,7678,,,,,851,1131,,,,,,,,,,,,,,,,,1037,,1070743,,,,,419,,,,,,
"GIN",,,,,,18504,,,1,,,1110,357,,,,,,,15273,,,,,9,,,,77,,,12,,,433,,4656,5527,,,,,16,,,,,,,,,166489,,,,0,76,,,126,,,,,142,,,,,,,,,,133,33262,,,4938,45163,,9312,157,,169,,,,,,,5419,,,,,50,20,,,,,54,,,7227,,,,,,,,,,,,,28963,,,,,,,,,40457,,,,3224,,,,,,,,,1037,,,53,,,2652,,,,,,,,,307,,,,,,,,,58,4576,,,,,,100,203,,,,,,,,,,,53438,,,36325,,,,6,,,132,,10141,,,,,666,1787,,,,,3359,,,,,,,,,,,,1840,,21956,,,,,,,,991,,,
"GNB",,,,,,,,,,,,21,80,,,,,,,315,,,,,,,,,1270,,,4,,,5263,,,116,,,,,8,,,,,,,,,419,,,,,22,,,111,,,,,91,,,,,,,,,,9,3374,,,,13792,,,,,1,,,,,,4333,,,,,,3,,,,,,1,,,1704,,,,,,,,,,,,,432,328,,,,,,,,400,,,,1249,,,,,,,,,,,,,,,258,,,,,,,,,65,,,,,,,,,,28905,,,,,,,130,,,,,,,,,,,30570,,,652,,,,22,,,48,,5563,,,,,149,749,,,,,130,,,,,,,,,,,,1955,,,,,,,,,,1046,,,
"GUY",,,,,,,396,6731,,,292,698,22,,1417,,,6657,,93,,,103,,5,195,,,2549,2460,,4,,,,,,93382,371,,,,60,,,,20,,,,28,,,,497,,5,,,110,,194,23,,,,,,1,,,,,,24,5197,4065,,,,,,,,9,,344,190,,,,,,,,,6,22,,,,,31,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,2427,,,,,,,,,97,,,,50,,,,,27,,47,,,,,,,,,792,2111,,247,,,,,,,,,,1870,,,,,95,,115,,,,13091,127,149,,,,,,,,10582,,,,,,,,,30180,,323052,,,,,8961,,,,,,
"HTI",,,,,,,,34,41,,1650,137,74,,29291,,,33,,2069,59,,1698,,16,119,,,73,,,5,,,,,,99564,20,,,,68643,,,,122,,,,72,,,290,2139,2,10,,,167,,2504,491013,94,,,,,,,,,,,14,81854,21022,,,,,1462,,,36,,,15520,,14,23,,,,,43,,15,,,,,4,,,792,,,,,,,,,,,,,,,,,,,,,,,,,1765,,,,595,,,,,,,,,,,,1547,,,24,,,,,,53,,,,576,,,58,,,,139,,,,,,,,,,23,,,,,,,,,,,,2843,,2,,,,,749,37,,,,153,1804,,,,,,,,,,,,15040,,,,,335,,737058,644,,,,1861,,,,,,
"VAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HND",,,,,,,,7,67,,,338,115,,45,,,,,288,9463,,,,252,,,,170,,,2,,,,,,8291,2029,,,,945,,,,376,,,,3981,,,,,2,31,,,162,,,438,461,,11834,,,6,,,,,,103,644,,,,,,1331,,,47,,,,,8608,284,,,,,,9,46,,,,,13,,,2880,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,15300,,,,,,,,,,,,545,,,13057,,,,,,130,,,,1592,,,199,,,,574,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,57764,,,,,407,706,,,,,,,,,,,,,,,,,748,,655995,,,,,287,,,,,,
"HUN",,,,,,,,,830,,,21646,52494,,,,,,337,8507,,,,,29,,148,,2050,,,415,,,,,,39214,,,,,1306,,,,149,,,,75,,963,21,,360,1393,,,5866,,,21,212,132,,,,206,,,,,,3068,12128,,,,,49,184004,,,1683,,,,,,,,,,,,,362,,,,,9009,,12151,13500,,,611,,,,,,,176,145,,,358,71,106,1834,,,,,,321,,,,,,403,,,11,47,,,,,,,,15668,,1460,,,,,81,,4598,,,,61,,,76,251,1422,404,,,,110,,8974,16837,,,,,,,,,,,,1828,,,,,16741,405,,,,,9633,,,,,17017,27425,,,,,,,,,,704,,,,8,,,46097,,85053,,,,,1005,,,,,,
"ISL",,,,,,,,,8,,,603,221,,,,,,,223,,,,,2,,,,648,,,25,,,,,,627,,,,,44,,,,,,,,1,,,,,33,36,,,8835,,,,,,,,,18,,,,257,,223,421,,,,,,1805,,,51,154,,,,,,,,,,,143,,,,,,41,,,212,,,,,,,,,,33,,,,,2,39,495,,,,,,,,,,,,,,,,,,,,,,,,551,,,,,,,,,8983,,,,,,,17,54,521,28,,,,,,,43,,,,,,,,,,,,,,,,,79,6,,,49,,1162,,,,,6312,452,,,,,,,,,,56,,,,,,,2550,,6125,,,,,,,,,,,
"IND",,,,,,,,82,98,,333,568971,16026,,634,318547,34884,467,47,22852,649,,534,46627,116,10,,5668,1184,42,3318,370,,,,101,,712050,643,,,,2185,9452,23326,,153,,,,54,,61,,692,2876,2862,370,,14253,,28,97,224,1234,11,,120,460,,,,70,1318,7854,52921,,39,,,31,89704,980,,9893,,,203,,,46,,,,,,1721,375,,12507,,237,21698,,18442,161364,1141,30063,6165,,,,1124256,,,213,1462,240,678,5137,25,,2035,1721,2424,146128,14411,,587,,,,8741,,2055,,,117,,,,2464,27166,697,,429769,32833,,71747,25,,,,,,13627,1325444,1588067,,4770,157,,1708,10973,907,7941,46,698088,5592,,,452,5699,,,,210,,,,,,2440489,,299,6550,995,127189,863,180,168,,,42302,1449,37857,10814,,1574,,37803,23969,,614,9280,,,,178,1032,,704,,,,3524,3854,3419875,917686,7187,2661470,,,,,252,2026,,,,5255,
"IDN",,,1437,,,,,,21,,,87274,1433,,35,23696,154877,,,3643,,,,,10,52,,,978,,6639,64,,,,111,,15208,,,,,343,41882,174380,,88,,,,17,,24,,197,179,237,1441,,1353,,,,63,2860,,,,18,,,,11,,768,5446,,17,,,,18160,,,431,,,,,41,,,,,,,272,154,804,,,,140,,,3594,,44937,19727,,,,105340,,,3,2578,,,13861,,,,,,1225156,,,48,,,,,,167,,,,,,,,,93,,,129575,987,5247,,,,,,,1675,72012,379,,142,13648,,50,3407,118,251,,43909,32310,,,,162,,,,,,,,,,1667077,,32,142,,138338,62,42,56,67,,2127,,2007,324,,,,2963,3785,,,699,4126,,,,,,242,,,,,,314089,11543,,112873,,,,,57,8217,,,,,
"IRN",,,,,,,,,139,8090,,73002,18291,1470,,,,,48,11399,,,,,67,,,,718,,,455,,,,,,164463,10,,,,323,,,,125,,,,101,,44,,,1258,629,,,17716,,,31,189,149,18,,,115,,,,,,9137,25091,,,,,122,127177,,,2199,,,,,18,,,,,,,2842,114,1675,,,14753,488,,50881,17059,,4879,97,,,,,,,33,,,,436,,129,1089,,,,,,66,,,,,,297,,,,,,,,,30,342,,33819,,3290,,,,,,,18707,,2137,,87,,,69,604,243,657,,,,,,1605,2011,,,,,,,,,,,,66,,,,,152,125,,,1228,,6100,104,,,,79308,12998,,1192,14,,,,,,,83183,1891,,,,2157,,89794,,403136,,,,,88,,,,7,,
"IRQ",,,7546,,,,,,37,1077,,89168,6521,,,,,,,20681,,,,,10,,,,685,,,1285,,,,,,72939,,,,,88,,,,23,,,,15,,75,,,1341,657,,,22936,,,27,68,19779,,,,47,,,,,,18580,6738,,,,,,188759,,,9909,,,,,,,,,,,,1174,91,489,,84136,,497,,65924,4794,,,213658,,,,,,,33,114049,,,72656,,,,,,1300,,,183,,,116,,,50,,,,,,1806,,,,,,46245,,5856,,,,,,,24438,11836,233,,,,,22,73,450,229,,,,,,2563,985,,,,,,,,,,5926,,178,,0,,,209,78,,,285,,1895,40,,,,141430,10616,202831,61,85,,,,,,646,230277,,,,,,,75860,,230469,,,,,77,,,,9949,,
"IRL",,,,,,,,,65,,,92077,1162,,62,,,,23,3555,,,103,,84,,,629,230,,,349,,,,,,30167,255,11,,4031,513,,900,,139,,,,29,,48,,,811,609,,,2087,,,33,195,94,11,,,116,,,,,,854,10306,,,,,,12943,,,574,,,,,,,,,,,,1580,137,,,,,,1562,,3751,,1275,53,,,,,,,829,,,,,19,1470,1445,,,,,,608,,,,50,,294,,,8,,,,,,61,,,6157,,9660,25,,,,,,1258,,,,96,42,,256,444,8039,1587,,,,,,2057,174,,,,16,,,,,,,,52,,,,,1195,59,,,21187,,15225,,,,,2984,4075,,,,,,,,,,728,,,,,,,442796,,122529,,,,,60,,,,,,
"IMN",,,,,,,,,,,,983,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,13,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11808,,,,,,,,,,,,,
"ISR",,,,,,,,,566,,,12442,3024,,,,,,382,3607,,,75,,198,,,,2704,,,734,,,,,,28473,13,,,,2140,,,,500,,,,172,,50,,,399,670,,,1838,,,63,511,702,43,,,84,,,,,,1065,10126,,,16,,31,13777,51,,693,,,,,134,10,,,,,91,1662,43,,,,,241,,,4034,,,1637,,,,,,,83,389,,,,,32,255,,,,,1504,24,,,,,,2020,,,,,,,,,111,,,5817,,,,,,,,,928,,,,1185,,,614,633,366,344,42,,,393,,3219,3648,,,,,,,,,,,,110,,,,,220,38,,,7818,,2961,55,62458,,,2743,4091,,,,,,,,,,3690,,,,,3789,,21282,,145719,,,,,458,,,,,,
"ITA",,8405,735,,488,,,74,155008,,,202617,35105,,167,,,,23,126432,,,73,13,1557,20,107,548,49965,,,3790,,,427,15,516,252025,101,73,,,14985,,831,,3001,,,,2163,,2899,68,25,503,4006,,,9947,,,4332,3785,4151,285,,,784,,,,,,3716,343255,130,153,,,17,578841,265,,6141,,,366,,377,78,,,1203,,264,5562,385,,,,,8684,,5081,,,4010,321,,,,,,,255,,,47,7098,892,431,19659,,,,176,,3495,,82,56,147,,6074,,5959,22,209,,1998,,,853,,,32013,276,2101,199,,,,37,,4893,,,,1406,,898,4949,1785,10520,2772,182,,,3233,,61975,1895,,,,13,,,,4727,,,,1953,123,,,,3410,4027,,,40824,,125820,5170,,,,14288,273918,,,639,,,,,,2244,3857,,,,362,,,173305,515,340419,,7576,,,50022,,,,,,
"JAM",,,,,,,481,4149,11,,754,1385,245,,7965,,,1003,,446,544,,615,,7,469,,,185,2064,,6,,,,,,147342,11448,,,,84,,,,63,,,,220,,,91,1413,14,25,,,180,,131,136,36,,10,,,1,,,,,,107,568,,,,,,2109,,,10,,116,,,,,,301,,,27,28,22,,,,,131,,,383,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,1108,,,20,,,,,,182,,,,735,,,,,,26,40,,,,,,,,,143,376,,126,,,,,,,,,,2447,,7,,,336,,292,,,,,425,821,,,,,,,,1611,,,,,,,,,157762,,759172,373,,,,93,,,,,,
"JPN",,,,,,,,20,4531,,,53175,3506,,37,,13943,,,4827,,,681,132,1812,34,,,65955,,219,214,,,1,132,,29010,22,,,,3231,7194,18378,,771,,,,287,,51,,141,86,1725,214,,2148,,,356,722,1144,54,,,115,,,,,,1780,23536,,23,30,,,31157,63,,495,,,,2203,150,51,,,214,,141,1714,110,703,19748,,,580,,,8843,,,107,,,,,,,21,,,,1066,,24,678,,,18825,117,713,100,,,,9,,3926,49,,440,,,,,,116,,,6914,,10967,41,,,,,540,1558,,,143,395,260,2034,4072,14181,540,314,78,,22893,,,248,1024,,,,9,,,40,,,,,39,,0,,,147,92,28,,3059,,6349,849,,,,3613,7966,,,8514,,,,66,,,2715,,,,183,,,52930,,351166,,,,,351,1926,,,,113,
"JOR",,,2247,,,,,,74,,,7871,884,,,15255,,,29,1228,,,,,17,,,,1416,,,294,,,,,,14153,,,,,335,,,,190,,,,11,,62,,,461,191,,,1373,,,,69,5208,,,,17,,,,,,397,1587,,,,,,11709,,,791,,,,,,1,,,,,40,543,19,,12507,,10585,121,,,3051,,,,,,,53365,,,4,455,,,21653,,,,,,,,,87,,,,,,44,,,,,,,,,,,,1323,,,27,,,,,,544,21071,,,125,,,45,182,144,190,85,32861,,,,362,815,,,,,,,,,,234661,,100,,,,,63,58,,,95,,2342,277,55322,,,5187,836,,,,,,,,,,1241,,,,,3751,166467,6340,,81375,,,,,195,,,,,,
"KAZ",,,,,,,,,,786,,2264,1302,3479,,,,,69084,1132,,,,,25,,,,32,,,2101,,,,,,13259,,,,,28,,,,,,,,5,,61,,,246,7798,,,269,,,10,,210,,,,3682,,,,,,411,2843,,,,,1712,940296,,,26296,,,,,,,,,,,,638,31,2165,,,,284,,13256,4631,,,20,,,,,12679,,5467,,,,850,,3774,,,,,,2069,,,,,,,,,,223,,,,,,,,,382,,,,,,,,,998,,,,,,,,,4874,886,,,1447,4382,,256,2559711,,,,,,,,,,,,98,,,,,270,160,,,,,1861,,,,,2520,3735,,835,,,,,,,,6781,20016,,,,224467,,4175,,31199,,,13165,,,,,,,,
"KEN",,,,,,,,,2,,,24122,1159,,22,,,,,1626,,,,,15,,,1215,60,,,24,,1143,,,,28920,39,,,,76,,,,,75,,,8,,,,,86,119,,,1930,,,,,136,,,354,9,,,,20,,1942,1924,,,,,,13901,16,,441,,,,,,1908,,,,,,144,101,2338,,,,529,,,4144,,,,,,,,,,2,,,,355,,,,,,,,,72,,,,,,70,,,,,,,24863,,1149,,,3463,,1761,,,,,,,2347,,,,,,,,54,63,102,,,,,,,450,2707,,,,,,,,,,,,413,27,,,29,28,,,28769,9800,1611,,,3175,,4881,3723,,,,,,,,,,233,,,,36822,,,149797,24434,135187,,,,,,,,,,608,
"KIR",,,,,,,,,,,,782,,,,,,,,,,,,,,,,,114,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,0,,,,,791,,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,232,,,,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,259,,,,,,,,,4,,,,,,,,,,,,,,63,,,,241,,,,,,,,,,,,,
"KWT",,,1189,,,,,,,,,7617,298,,,5693,,,,374,,,,,5,,,,27,,,177,,,,,,16225,,,,,36,,,,26,,,,,,,,,242,125,,,1514,,,,,2970,,,,11,,,,,,221,806,,,,,,,,,252,,,,,,,,,,,,300,3,5975,,,409,220,,,646,,,783,,,,,,,0,186,,,11459,,,,,,,,,127,,,32,,,,,,,,,,,,,,,1630,,,,,,,,,456,822,,,,,,,176,202,,,6623,,,,,84,,,,,,,,,,,,68,,,,,82,13,,,154,,500,1755,16992,,,4830,547,,,,,,,,,,386,,,,,,66526,13370,,32208,,,,,69,,,,,,
"KGZ",,,,,,,,,,,,592,764,2455,,,,,5168,356,,,,,5,,,,,,,241,,,,,,3167,,,,,16,,,,,,,,,,,,,23,900,,,73,,,,,61,,,,533,,,,,,76,792,,,,,249,77373,,,533,,,,,,,,,,,,149,5,,,,,35,,2449,1689,,,,7036,,,,,,742,,,,,,299,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,239,,,,,,,,,132,,,,1927,,,,591211,,,,,,,,,,,,,,,,,29,15,,,59,,345,,,,,1237,671,,11261,,,,,,,,2662,,,,,26996,,834,,6607,,,4883,,,,,,,,
"LAO",,,,,,,,,287,,,11701,146,,,,89317,,,1203,,,,,0,,,,6,,,1,,,,276,,15416,,,,,4,,,,,,,,4,,,,,2,35,,,69,,,,,,,,,,,,,,,63,46932,886,,,,,3323,,,39,,,,,,,,,,,,57,,,,,,37,,,260,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,1,,,,,,,,,219,621,,,,,,,,121,,,,,,,,296,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,49,,194,,,,,490,1010,,,934936,,,,,,,,,,,,,,798,,230858,,,,,,7272,,,,,
"LVA",,,,,,,,,126,,,4983,951,,,,,,10355,1762,,,,,0,,,,190,,,216,,,,,,6261,,,,,137,,,,20,,,,1,,24,,,170,518,,,5423,,,,,,,,,4855,,,,,,2588,3702,,,,,205,32305,,,342,,,,,,21,,,,,,192,998,,,,,24291,,3822,3634,,,,1163,,,,883,,,,,,,,5058,678,,,,,,171,,,,,,36,,,,,,,,,,,,4068,,,,,,,,,10958,,,,,,,,,1641,209,,,,,,,89368,,,,,,,,,,,,,,,,,182,49,,,732,,4131,,,,,9026,2465,,,,,,,,,,85,,,,,19691,,46248,,27172,,,,,137,,,,,,
"LBN",,,1217,,,,,57,804,848,,99705,2173,,,4745,,,64,7371,59,,,,40,76,,,16584,24,,989,,,,,,94516,,,,,813,,,,1253,,1202,,89,,60,16,273,2880,382,,,13667,,34,153,436,3155,,,,36,,,,,,874,51930,,,2481,,9,73546,1132,,1999,,,257,,25,148,,,,,,459,45,,,,1558,146,,6060,7469,,,1917,,,,12210,,,31,,,829,11742,,11,325,,,,10,,143,,,122,,,550,,,,,,1422,,,47,,,4250,,,,,,,,,2465,,,,559,,,84,138,404,219,17,8439,,,,580,967,,,,0,,,,,,150183,1142,45,,593,,332,142,25,,,1618,,3461,741,3288,,,28815,6925,,,,,,,,,,1534,,,,,1781,41293,18633,,127280,,,,,7332,,,,,,
"LSO",,,,,,,,,,,,158,4,,,,,,,15,,,,,0,,,279,,,,,,,,,,111,,,,,40,,,,,,,,,,,,,,2,,,50,,,,,,,,,,220,,,,,0,52,,,,,,,,,0,,,,,,30,,,,,,3,,,,,,42,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7869,,130,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,331312,,,,,,,77,85,,,,,,,,,,,,,,,,,789,133,,,,,,,,,,,,
"LBR",,,,,,,,,,,,3904,323,,,,,,,983,,,,,2,,,,46,,,6,,,,,4328,2635,,,,,20,,,,,,,,,27962,,,,,12,,,169,,,,,47,,,,,45,,,,,143,863,,,,1082,,1820,34234,,29,,,,,,2639,952,,,,,29,2,,,,,117,,,1677,,,,,,,,,,,,,,,,,,,,,,1266,,,,,,,,,,,,,,,,,,,1893,,,,,21522,,,,1020,,,,,,,,,,28,,,,,,,,,,,,,,,,,,452,,,9393,,,,10,,,1310,,848,,,,,1001,422,,,1,,169,,,,,,,,,,,,3633,,92311,,,,,,,,,,,
"LBY",,,2314,,,,,,51,,,3025,541,,,,,,,1016,,,,,3,,,,128,,,293,,,,,,6709,,,1433,,88,,,,,,,,11,6622,138,,,237,208,,,316,,,,,4981,,,,5,,,,,,327,2588,,,,,,11493,,,624,,,,,,42,,,,,,457,10,,2363,,,481,,16797,35852,,,20288,,,,,,,1,240,,,,,,,,,,,1221,2815,,,143,,,,,,,,,1239,,,35,,,1765,,,,169,,,,,723,,,,39,,,,49,254,96,,,,,,,269,,,,,,,,,,,,379,,,,,68,45,,,280,156,1000,40,,1920,,4744,1402,,,,,,,,,9267,4167,,,,0,,,18064,,10448,,,,,132,,,,,,
"LIE",,,,,,,,,79,,,21,446,,,,,,,7,,,,,0,,,,21,,,2,,,,,,,,,,,8,,,,,,,,4,,,,,,1,,,26,,,,,,,,,0,,,,,,0,29,,,,,,283,,,8,,,,,,3,,,,,,3,,,,,,2,,,126,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,119,,,,,2,2248,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,
"LTU",,,,,,,,,398,,,3755,1073,,,,,,17168,2277,,,,,9,,,,849,,,162,,,,,,5303,,,,,68,,,,48,,,,9,,24,,,96,662,,,13224,,,,,,,,,2034,,,,13,,1553,3664,,,,,210,46083,,,530,,,,,,,,,,,,231,2141,,,,,42347,,3762,6170,,,,4583,,,,2595,,14554,,,,,,,893,,,,,,98,,,,,,62,,,,,,,,,,,,5806,,,,,,,,,40888,,,,47,,,,,53423,370,,,,,,89,71061,,,,,,,,,,,,28,,,,,174,45,,,699,,15971,,,,,16406,2418,,,,,,,,,,351,,,,,24662,,158413,,42600,,,,,143,,,,,,
"LUX",,,,,,,,,97,,,296,900,,,,,,,14529,,,,,6,,,,72,,,99,,,4,,,717,,,,,60,,,,23,,,,15,,28,,,9,27,,,626,,,,,,,,,14,,,,,,130,17033,,,,,,19363,,,133,,,,,,,,,,,,217,161,,,,,171,,,4815,,,,,,,,,,8,,,,,3,,,,,,,,,,,,,,,,,,100,,,,,44,,,1475,,,,,,,,,156,,,,,,,17,,243,3992,,,,,,137,35,,,,,,,,,,,,91,,,,,69,37,,,39,,1476,,,,,387,2446,,,,,,,,,,59,,,,,,,2232,,2881,,,,,,,,,,,
"MDG",,,,,,,,,7,,,338,88,,,,,,,2314,,,,,5,,,563,47,,,2,,,,,,3780,,,,,36,,,,,9611,,,3,,,,,7,25,,,76,,,,,39,,,,0,,,,,,22,132574,,,,,,1472,,,125,,,,,,9,,,,,,34,2,,,,,13,,,2602,,,,,,,,,,0,,,,,,,,,,,,,,,,,2298,5364,,,,,,,,,,,,,210,,,,,,,,,530,,,,,,,,,,26,,,,,17019,,83,,,,,,,,,,,,,809,,,,,17,,,746,,478,,,,,141,1967,,,,,,,,,,,,,,,,,1294,,,,,,,,,,,,,
