CODGEO,LIBGEO,DCLT,L_DCLT,NBFLUX_C17_ACTOCC15P,dept_O,dept_D,fij
"38013",Apprieu,"38400",Saint-Jean-de-Moirans,24.5042919547472,"38","38",24.5042919547472
"38013",Apprieu,"38412",Saint-Laurent-du-Pont,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38416",Saint-Marcellin,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38421",Saint-Martin-d'HÃ¨res,14.7025751728483,"38","38",14.7025751728483
"38013",Apprieu,"38432",Saint-Nicolas-de-Macherin,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38434",Saint-Ondras,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38455",Saint-Savin,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38474",Sassenage,14.7025751728483,"38","38",14.7025751728483
"38013",Apprieu,"38485",Seyssinet-Pariset,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38486",Seyssins,9.80171678189886,"38","38",9.80171678189886
"38013",Apprieu,"38507",Tignieu-Jameyzieu,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38509",La Tour-du-Pin,14.7025751728483,"38","38",14.7025751728483
"38013",Apprieu,"38516",La Tronche,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38517",Tullins,34.306008736646,"38","38",34.306008736646
"38013",Apprieu,"38530",Vaulx-Milieu,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38540",Veurey-Voroize,9.80171678189886,"38","38",9.80171678189886
"38013",Apprieu,"38553",Villefontaine,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38560",Val-de-Virieu,4.90085839094943,"38","38",4.90085839094943
"38013",Apprieu,"38563",Voiron,176.430902074179,"38","38",176.430902074179
"38013",Apprieu,"38565",Voreppe,24.5042919547472,"38","38",24.5042919547472
"38013",Apprieu,"38566",Vourey,4.90085839094943,"38","38",4.90085839094943
"38015",Artas,"38015",Artas,135.361418461493,"38","38",135.361418461493
"38015",Artas,"38020",Auris,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38053",Bourgoin-Jallieu,80.2218442907237,"38","38",80.2218442907237
"38015",Artas,"38064",Cessieu,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38087",Chasse-sur-RhÃ´ne,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38149",Domarin,15.0415958045107,"38","38",15.0415958045107
"38015",Artas,"38184",Grenay,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38185",Grenoble,10.0277305363405,"38","38",10.0277305363405
"38015",Artas,"38189",Heyrieux,30.0831916090214,"38","38",30.0831916090214
"38015",Artas,"38193",L'Isle-d'Abeau,25.0693263408512,"38","38",25.0693263408512
"38015",Artas,"38261",Morestel,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38316",Pont-de-ChÃ©ruy,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38318",Pont-Ã‰vÃªque,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38348",Ruy-Montceau,15.0415958045107,"38","38",15.0415958045107
"38015",Artas,"38351",Saint-Agnin-sur-Bion,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38389",Saint-Georges-d'EspÃ©ranche,30.0831916090214,"38","38",30.0831916090214
"38015",Artas,"38399",Saint-Jean-de-Bournay,65.180248486213,"38","38",65.180248486213
"38015",Artas,"38449",Saint-Quentin-Fallavier,85.2357095588939,"38","38",85.2357095588939
"38015",Artas,"38464",Saint-Victor-de-Cessieu,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38519",Valencin,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38537",La VerpilliÃ¨re,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38544",Vienne,30.0831916090214,"38","38",30.0831916090214
"38015",Artas,"38553",Villefontaine,40.1109221453618,"38","38",40.1109221453618
"38015",Artas,"38557",Villette-d'Anthon,5.01386526817023,"38","38",5.01386526817023
"38015",Artas,"38565",Voreppe,5.01386526817023,"38","38",5.01386526817023
"38017",Assieu,"38009",Anjou,5.39095716710645,"38","38",5.39095716710645
"38017",Assieu,"38017",Assieu,90.9837324038853,"38","38",90.9837324038853
"38017",Assieu,"38034",Beaurepaire,10.6563322836688,"38","38",10.6563322836688
"38017",Assieu,"38053",Bourgoin-Jallieu,5.32779614119531,"38","38",5.32779614119531
"38017",Assieu,"38072",Chanas,10.7193115909515,"38","38",10.7193115909515
"38017",Assieu,"38087",Chasse-sur-RhÃ´ne,21.5321551094389,"38","38",21.5321551094389
"38017",Assieu,"38131",Les CÃ´tes-d'Arey,10.6870797493148,"38","38",10.6870797493148
"38017",Assieu,"38199",Jardin,10.6555922823906,"38","38",10.6555922823906
"38017",Assieu,"38298",Le PÃ©age-de-Roussillon,26.7651166657361,"38","38",26.7651166657361
"38017",Assieu,"38318",Pont-Ã‰vÃªque,16.0784080071976,"38","38",16.0784080071976
"38017",Assieu,"38336",Reventin-Vaugris,16.2047322521797,"38","38",16.2047322521797
"38017",Assieu,"38340",Les Roches-de-Condrieu,5.35928360811953,"38","38",5.35928360811953
"38017",Assieu,"38344",Roussillon,37.4212650376167,"38","38",37.4212650376167
"38017",Assieu,"38378",Saint-Clair-du-RhÃ´ne,16.0152469812865,"38","38",16.0152469812865
"38017",Assieu,"38425",Saint-Maurice-l'Exil,26.5450733013447,"38","38",26.5450733013447
"38017",Assieu,"38452",Saint-Romain-de-Surieu,5.39095716710645,"38","38",5.39095716710645
"38017",Assieu,"38468",Salaise-sur-Sanne,16.0152469812865,"38","38",16.0152469812865
"38017",Assieu,"38485",Seyssinet-Pariset,5.32779614119531,"38","38",5.32779614119531
"38017",Assieu,"38536",Vernioz,5.29649367298469,"38","38",5.29649367298469
"38017",Assieu,"38544",Vienne,101.418723039235,"38","38",101.418723039235
"38017",Assieu,"38558",Villette-de-Vienne,5.32779614119531,"38","38",5.32779614119531
"38018",Auberives-en-Royans,"38018",Auberives-en-Royans,25.8953168044077,"38","38",25.8953168044077
"38018",Auberives-en-Royans,"38185",Grenoble,20.7162534435262,"38","38",20.7162534435262
"38018",Auberives-en-Royans,"38319",Pont-en-Royans,10.3581267217631,"38","38",10.3581267217631
"38018",Auberives-en-Royans,"38409",Saint-Just-de-Claix,10.3581267217631,"38","38",10.3581267217631
"38018",Auberives-en-Royans,"38416",Saint-Marcellin,25.8953168044077,"38","38",25.8953168044077
"38018",Auberives-en-Royans,"38474",Sassenage,5.17906336088154,"38","38",5.17906336088154
"38018",Auberives-en-Royans,"38559",Vinay,5.17906336088154,"38","38",5.17906336088154
"38019",Auberives-sur-VarÃ¨ze,"38019",Auberives-sur-VarÃ¨ze,130.351588911427,"38","38",130.351588911427
"38019",Auberives-sur-VarÃ¨ze,"38034",Beaurepaire,10.027045300879,"38","38",10.027045300879
"38019",Auberives-sur-VarÃ¨ze,"38051",BougÃ©-Chambalud,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38072",Chanas,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38087",Chasse-sur-RhÃ´ne,20.054090601758,"38","38",20.054090601758
"38019",Auberives-sur-VarÃ¨ze,"38101",Cheyssieu,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38169",Fontaine,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38185",Grenoble,10.027045300879,"38","38",10.027045300879
"38019",Auberives-sur-VarÃ¨ze,"38199",Jardin,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38298",Le PÃ©age-de-Roussillon,20.054090601758,"38","38",20.054090601758
"38019",Auberives-sur-VarÃ¨ze,"38318",Pont-Ã‰vÃªque,10.027045300879,"38","38",10.027045300879
"38019",Auberives-sur-VarÃ¨ze,"38336",Reventin-Vaugris,35.0946585530764,"38","38",35.0946585530764
"38019",Auberives-sur-VarÃ¨ze,"38340",Les Roches-de-Condrieu,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38344",Roussillon,20.054090601758,"38","38",20.054090601758
"38019",Auberives-sur-VarÃ¨ze,"38353",Saint-Alban-du-RhÃ´ne,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38378",Saint-Clair-du-RhÃ´ne,15.0405679513185,"38","38",15.0405679513185
"38019",Auberives-sur-VarÃ¨ze,"38425",Saint-Maurice-l'Exil,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38449",Saint-Quentin-Fallavier,15.0405679513185,"38","38",15.0405679513185
"38019",Auberives-sur-VarÃ¨ze,"38452",Saint-Romain-de-Surieu,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38468",Salaise-sur-Sanne,30.0811359026369,"38","38",30.0811359026369
"38019",Auberives-sur-VarÃ¨ze,"38544",Vienne,135.365111561866,"38","38",135.365111561866
"38019",Auberives-sur-VarÃ¨ze,"38556",Ville-sous-Anjou,5.01352265043949,"38","38",5.01352265043949
"38019",Auberives-sur-VarÃ¨ze,"38563",Voiron,5.01352265043949,"38","38",5.01352265043949
"38020",Auris,"38020",Auris,87.2972972972974,"38","38",87.2972972972974
"38020",Auris,"38191",Huez,5.13513513513514,"38","38",5.13513513513514
"38020",Auris,"38253",Les Deux Alpes,5.13513513513514,"38","38",5.13513513513514
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38001",Les Abrets en DauphinÃ©,99.1934859483832,"38","38",99.1934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38012",Aoste,133.911206030317,"38","38",133.911206030317
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38022",Les AveniÃ¨res Veyrins-Thuellin,858.023653453515,"38","38",858.023653453515
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38050",Le Bouchage,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38053",Bourgoin-Jallieu,188.467623301928,"38","38",188.467623301928
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38054",Bouvesse-Quirieu,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38055",Brangues,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38064",Cessieu,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38080",Charancieu,19.8386971896766,"38","38",19.8386971896766
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38094",ChÃ¢tonnay,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38100",Le Cheylas,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38104",Chimilin,69.4354401638682,"38","38",69.4354401638682
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38124",Corbelin,29.758045784515,"38","38",29.758045784515
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38130",La CÃ´te-Saint-AndrÃ©,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38138",CrÃ©mieu,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38139",Creys-MÃ©pieu,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38147",Doissin,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38148",Dolomieu,10.3299161642058,"38","38",10.3299161642058
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38149",Domarin,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38151",Ã‰chirolles,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38156",Les Ã‰parres,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38158",Eybens,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38162",Faverges-de-la-Tour,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38176",Frontonas,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38183",Granieu,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38184",Grenay,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38185",Grenoble,39.6773943793533,"38","38",39.6773943793533
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38189",Heyrieux,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38193",L'Isle-d'Abeau,19.8386971896766,"38","38",19.8386971896766
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38222",Massieu,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38223",Maubec,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38229",Meylan,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38253",Les Deux Alpes,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38256",Montferrat,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38261",Morestel,208.306320491605,"38","38",208.306320491605
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38276",Nivolas-Vermelle,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38297",Arandon-Passins,19.8386971896766,"38","38",19.8386971896766
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38315",Le Pont-de-Beauvoisin,64.4757658664491,"38","38",64.4757658664491
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38316",Pont-de-ChÃ©ruy,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38317",Le Pont-de-Claix,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38323",Pressins,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38337",Rives,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38341",Rochetoirin,24.7983714870958,"38","38",24.7983714870958
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38343",Romagnieu,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38348",Ruy-Montceau,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38357",Saint-AndrÃ©-le-Gaz,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38369",Sainte-Blandine,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38374",Saint-Chef,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38377",Saint-Clair-de-la-Tour,59.5160915690299,"38","38",59.5160915690299
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38381",Saint-Didier-de-la-Tour,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38382",Saint-Ã‰grÃ¨ve,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38386",Saint-Geoire-en-Valdaine,19.8386971896766,"38","38",19.8386971896766
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38400",Saint-Jean-de-Moirans,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38401",Saint-Jean-de-Soudain,29.758045784515,"38","38",29.758045784515
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38421",Saint-Martin-d'HÃ¨res,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38434",Saint-Ondras,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38449",Saint-Quentin-Fallavier,74.3951144612874,"38","38",74.3951144612874
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38455",Saint-Savin,14.8790228922575,"38","38",14.8790228922575
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38464",Saint-Victor-de-Cessieu,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38465",Saint-Victor-de-Morestel,19.8386971896766,"38","38",19.8386971896766
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38467",Salagnon,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38475",Satolas-et-Bonce,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38485",Seyssinet-Pariset,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38494",Soleymieu,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38509",La Tour-du-Pin,119.03218313806,"38","38",119.03218313806
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38515",Trept,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38524",Varces-AlliÃ¨res-et-Risset,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38537",La VerpilliÃ¨re,9.91934859483832,"38","38",9.91934859483832
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38540",Veurey-Voroize,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38543",VÃ©zeronce-Curtin,54.9669848409782,"38","38",54.9669848409782
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38544",Vienne,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38553",Villefontaine,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38557",Villette-d'Anthon,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38560",Val-de-Virieu,4.95967429741916,"38","38",4.95967429741916
"38022",Les AveniÃ¨res Veyrins-Thuellin,"38565",Voreppe,4.95967429741916,"38","38",4.95967429741916
"38023",Avignonet,"38023",Avignonet,24.8737373737374,"38","38",24.8737373737374
"38023",Avignonet,"38111",Claix,4.97474747474747,"38","38",4.97474747474747
"38023",Avignonet,"38158",Eybens,4.97474747474747,"38","38",4.97474747474747
"38023",Avignonet,"38169",Fontaine,4.97474747474747,"38","38",4.97474747474747
"38023",Avignonet,"38185",Grenoble,14.9242424242424,"38","38",14.9242424242424
"38023",Avignonet,"38318",Pont-Ã‰vÃªque,4.97474747474747,"38","38",4.97474747474747
"38023",Avignonet,"38486",Seyssins,4.97474747474747,"38","38",4.97474747474747
"38023",Avignonet,"38516",La Tronche,14.9242424242424,"38","38",14.9242424242424
"38023",Avignonet,"38545",Vif,9.94949494949494,"38","38",9.94949494949494
"38026",La Balme-les-Grottes,"38026",La Balme-les-Grottes,121.61761772765,"38","38",121.61761772765
"38026",La Balme-les-Grottes,"38085",Charvieu-Chavagneux,15.2903984545624,"38","38",15.2903984545624
"38026",La Balme-les-Grottes,"38097",Chavanoz,5.07938709222986,"38","38",5.07938709222986
"38026",La Balme-les-Grottes,"38138",CrÃ©mieu,15.1893277876817,"38","38",15.1893277876817
"38026",La Balme-les-Grottes,"38190",HiÃ¨res-sur-Amby,5.07938709222986,"38","38",5.07938709222986
"38026",La Balme-les-Grottes,"38193",L'Isle-d'Abeau,10.1094571697956,"38","38",10.1094571697956
"38026",La Balme-les-Grottes,"38210",Leyrieu,5.12918763255034,"38","38",5.12918763255034
"38026",La Balme-les-Grottes,"38247",Montalieu-Vercieu,5.07938709222986,"38","38",5.07938709222986
"38026",La Balme-les-Grottes,"38295",Parmilieu,5.07938709222986,"38","38",5.07938709222986
"38026",La Balme-les-Grottes,"38449",Saint-Quentin-Fallavier,5.17947643922488,"38","38",5.17947643922488
"38026",La Balme-les-Grottes,"38451",Saint-Romain-de-Jalionas,10.1587741844597,"38","38",10.1587741844597
"38026",La Balme-les-Grottes,"38475",Satolas-et-Bonce,5.07938709222986,"38","38",5.07938709222986
"38026",La Balme-les-Grottes,"38507",Tignieu-Jameyzieu,20.221327319232,"38","38",20.221327319232
"38026",La Balme-les-Grottes,"38557",Villette-d'Anthon,5.12918763255034,"38","38",5.12918763255034
"38027",Barraux,"38006",Allevard,9.94472036249648,"38","38",9.94472036249648
"38027",Barraux,"38027",Barraux,150.806040671966,"38","38",150.806040671966
"38027",Barraux,"38039",Bernin,20.3523525208657,"38","38",20.3523525208657
"38027",Barraux,"38075",Chapareillan,10.2525343049702,"38","38",10.2525343049702
"38027",Barraux,"38100",Le Cheylas,25.4034077502337,"38","38",25.4034077502337
"38027",Barraux,"38140",Crolles,75.2067887715156,"38","38",75.2067887715156
"38027",Barraux,"38151",Ã‰chirolles,9.8695084393794,"38","38",9.8695084393794
"38027",Barraux,"38158",Eybens,15.0721426430441,"38","38",15.0721426430441
"38027",Barraux,"38169",Fontaine,5.12626715248512,"38","38",5.12626715248512
"38027",Barraux,"38185",Grenoble,65.4842385258354,"38","38",65.4842385258354
"38027",Barraux,"38214",Lumbin,5.04872723242777,"38","38",5.04872723242777
"38027",Barraux,"38249",Montbonnot-Saint-Martin,10.0974544648555,"38","38",10.0974544648555
